Area/1172 GDP/9350.5390625
Area/4980 GDP/11214.9091796875
Area/3380 GDP/32758.82421875
Area/3659 GDP/10000.0
Area/3962 GDP/27655.341796875
Area/507 GDP/27755.54296875
Area/5061 GDP/16010.64453125
Area/4377 GDP/248.44573974609375
Area/835 GDP/10009.0478515625
Area/3417 GDP/10558.2109375
Area/1786 GDP/3927.44677734375
Area/2993 GDP/10000.0
Area/237 GDP/176.65484619140625
Area/1501 GDP/3638.056884765625
Area/868 GDP/22059.361328125
Area/4932 GDP/5.409524440765381
Area/3258 GDP/10940.8505859375
Area/520 GDP/10000.0
Area/553 GDP/906.7113037109375
Area/2780 GDP/612.921142578125
Area/4141 GDP/248.44573974609375
Area/2027 GDP/116.4999008178711
Area/1651 GDP/10000.0
Area/2102 GDP/21868.58984375
Area/2161 GDP/19223.99609375
Area/531 GDP/13918.2578125
Area/4080 GDP/4109.1845703125
Area/1445 GDP/241.9980926513672
Area/113 GDP/10063.3896484375
Area/5181 GDP/5.409524440765381
Area/86 GDP/30175.65234375
Area/1889 GDP/10000.0
Area/4415 GDP/485.75189208984375
Area/4257 GDP/5.409524440765381
Area/5223 GDP/347.9599914550781
Area/4246 GDP/10000.0
Area/3197 GDP/39673.37109375
Area/3856 GDP/6.873908996582031
Area/4721 GDP/9297.630859375
Area/2009 GDP/10085.5458984375
Area/2986 GDP/10000.0
Area/4066 GDP/11931.271484375
Area/2354 GDP/7271.08984375
Area/2075 GDP/1544.1505126953125
Area/2077 GDP/19223.99609375
Area/3325 GDP/10000.0
Area/181 GDP/42812.8359375
Area/5154 GDP/1719.929931640625
Area/3762 GDP/5.409524440765381
Area/3109 GDP/8561.8857421875
Area/732 GDP/1018.617431640625
Area/2524 GDP/108.2203369140625
Area/916 GDP/100.64434051513672
Area/5239 GDP/485.75189208984375
Area/4010 GDP/5.409524440765381
Area/4349 GDP/13.875346183776855
Area/3400 GDP/10000.0
Area/2207 GDP/18785.873046875
Area/3425 GDP/7785.02587890625
Area/4489 GDP/10024.654296875
Area/3009 GDP/29114.59765625
Area/1157 GDP/100.64434051513672
Area/3806 GDP/18462.59375
Area/2666 GDP/17027.83984375
Area/1935 GDP/46487.3125
Area/4975 GDP/6194.78857421875
Area/4916 GDP/5.409524440765381
Area/4761 GDP/7.3892412185668945
Area/2129 GDP/10000.0
Area/3874 GDP/248.44573974609375
Area/1432 GDP/26900.123046875
Area/2556 GDP/10000.0
Area/849 GDP/709.797607421875
Area/1239 GDP/100.64434051513672
Area/2443 GDP/4616.5576171875
Area/4022 GDP/12.517260551452637
Area/2361 GDP/108.2203369140625
Area/3623 GDP/8996.6083984375
Area/3007 GDP/10260.65234375
Area/1479 GDP/36153.015625
Area/4443 GDP/5.409524440765381
Area/2812 GDP/10000.0
Area/265 GDP/10000.861328125
Area/765 GDP/7656.95263671875
Area/1641 GDP/10936.681640625
Area/2925 GDP/10748.294921875
Area/504 GDP/275.7988586425781
Area/2574 GDP/10000.0
Area/1003 GDP/392.9924621582031
Area/4117 GDP/347.9599914550781
Area/2560 GDP/10000.0
Area/956 GDP/10000.0
Area/5123 GDP/14.844989776611328
Area/5225 GDP/3841.44580078125
Area/4597 GDP/14.198659896850586
Area/1778 GDP/17728.771484375
Area/3921 GDP/10268.8369140625
Area/3632 GDP/42938.0
Area/3047 GDP/34338.03125
Area/687 GDP/31405.201171875
Area/4530 GDP/5.409524440765381
Area/1529 GDP/187.22401428222656
Area/387 GDP/34570.6015625
Area/852 GDP/22888.4375
Area/4601 GDP/8.694953918457031
Area/1905 GDP/26649.84765625
Area/3146 GDP/36138.93359375
Area/1748 GDP/1544.1505126953125
Area/931 GDP/4680.33251953125
Area/3813 GDP/34513.58984375
Area/4674 GDP/5.409524440765381
Area/3482 GDP/10000.0
Area/1220 GDP/8650.919921875
Area/4179 GDP/5.409524440765381
Area/3988 GDP/10000.0
Area/3527 GDP/5.409524440765381
Area/2628 GDP/17985.58984375
Area/747 GDP/30867.361328125
Area/4549 GDP/39950.93359375
Area/3231 GDP/36138.93359375
Area/5283 GDP/1081.4903564453125
Area/185 GDP/34438.53125
Area/269 GDP/34438.53125
Area/2617 GDP/39086.65234375
Area/23 GDP/187.22401428222656
Area/3125 GDP/2582.524169921875
Area/2765 GDP/9271.90234375
Area/1109 GDP/34718.12109375
Area/4003 GDP/10145.8984375
Area/1832 GDP/1544.1505126953125
Area/922 GDP/30890.748046875
Area/3878 GDP/22612.064453125
Area/1102 GDP/22631.583984375
Area/1268 GDP/24296.61328125
Area/112 GDP/33964.9296875
Area/1940 GDP/13215.8974609375
Area/4004 GDP/10145.8984375
Area/1912 GDP/2191.9375
Area/4423 GDP/5.409524440765381
Area/2232 GDP/10000.0
Area/1998 GDP/5178.07763671875
Area/2822 GDP/11822.7861328125
Area/2577 GDP/10799.09765625
Area/740 GDP/2930.57421875
Area/4036 GDP/5701.25732421875
Area/3411 GDP/10000.0
Area/5126 GDP/10009.046875
Area/1578 GDP/1544.1505126953125
Area/543 GDP/10076.5390625
Area/1446 GDP/19968.171875
Area/3719 GDP/46559.5234375
Area/2592 GDP/17438.6328125
Area/314 GDP/2690.13916015625
Area/2728 GDP/10000.0
Area/3054 GDP/10000.0
Area/4763 GDP/5.881972789764404
Area/1353 GDP/27651.5234375
Area/3631 GDP/42938.0
Area/5072 GDP/690.870361328125
Area/3381 GDP/41613.50390625
Area/4074 GDP/10000.0
Area/5106 GDP/5.409524440765381
Area/3789 GDP/7602.64501953125
Area/3039 GDP/34560.32421875
Area/2696 GDP/3083.04345703125
Area/388 GDP/2791.6396484375
Area/961 GDP/10038.541015625
Area/4582 GDP/485.75189208984375
Area/212 GDP/72.2236557006836
Area/696 GDP/3061.37890625
Area/4028 GDP/13.726886749267578
Area/1104 GDP/7360.68212890625
Area/2779 GDP/108.2203369140625
Area/3493 GDP/10000.0
Area/3220 GDP/13504.76953125
Area/316 GDP/5296.251953125
Area/2825 GDP/13223.376953125
Area/2583 GDP/45024.87890625
Area/4508 GDP/5.409524440765381
Area/4790 GDP/10000.0
Area/464 GDP/2771.7001953125
Area/2618 GDP/12128.8349609375
Area/345 GDP/14250.6552734375
Area/3438 GDP/6.155869483947754
Area/3916 GDP/10791.22265625
Area/904 GDP/3334.0146484375
Area/2303 GDP/10000.0
Area/2902 GDP/10000.0
Area/83 GDP/9344.6923828125
Area/3759 GDP/10387.6171875
Area/1664 GDP/1544.1505126953125
Area/1728 GDP/10002.470703125
Area/4292 GDP/20995.810546875
Area/1904 GDP/47805.625
Area/4509 GDP/5.409524440765381
Area/4760 GDP/8.19204330444336
Area/2895 GDP/10000.0
Area/3718 GDP/46559.5234375
Area/1618 GDP/38053.31640625
Area/2721 GDP/10000.0
Area/719 GDP/7113.4755859375
Area/2379 GDP/28394.884765625
Area/2153 GDP/10000.0
Area/4235 GDP/17330.26171875
Area/3354 GDP/5.409524440765381
Area/1070 GDP/11326.8125
Area/2502 GDP/10696.56640625
Area/92 GDP/10652.77734375
Area/3799 GDP/46545.6328125
Area/954 GDP/10000.5986328125
Area/3554 GDP/39316.46875
Area/1948 GDP/399.3938903808594
Area/1540 GDP/10000.0
Area/5264 GDP/5.409524440765381
Area/3240 GDP/10000.0
Area/146 GDP/12997.3154296875
Area/1709 GDP/10000.0
Area/85 GDP/15321.365234375
Area/5208 GDP/347.9599914550781
Area/1133 GDP/10000.0
Area/1188 GDP/228.42161560058594
Area/2342 GDP/25701.8671875
Area/3148 GDP/36138.93359375
Area/3386 GDP/35898.71484375
Area/135 GDP/9082.7109375
Area/5202 GDP/14.844989776611328
Area/3139 GDP/10000.0
Area/985 GDP/100.64434051513672
Area/3643 GDP/2586.86279296875
Area/2702 GDP/32307.162109375
Area/4452 GDP/14470.4638671875
Area/27 GDP/2075.7373046875
Area/1368 GDP/10000.0
Area/2203 GDP/17607.75
Area/4263 GDP/5.409524440765381
Area/3473 GDP/36860.07421875
Area/358 GDP/39718.8203125
Area/4188 GDP/34.19635009765625
Area/3111 GDP/30358.74609375
Area/1880 GDP/10000.0
Area/2933 GDP/1057.2371826171875
Area/511 GDP/14132.7666015625
Area/662 GDP/31380.375
Area/2795 GDP/10557.2919921875
Area/1030 GDP/187.22401428222656
Area/5091 GDP/5.409524440765381
Area/4393 GDP/7732.31591796875
Area/3724 GDP/27796.0
Area/2912 GDP/10000.0
Area/1975 GDP/10560.44140625
Area/2191 GDP/4597.14599609375
Area/4536 GDP/14470.4638671875
Area/4409 GDP/10000.0
Area/3036 GDP/20481.755859375
Area/430 GDP/15362.3515625
Area/4673 GDP/5.409524440765381
Area/1538 GDP/10000.0
Area/4551 GDP/248.44573974609375
Area/4052 GDP/25589.8671875
Area/470 GDP/22182.77734375
Area/2367 GDP/2714.2236328125
Area/3228 GDP/10000.0
Area/4462 GDP/3073.421630859375
Area/786 GDP/12674.3251953125
Area/123 GDP/24555.744140625
Area/1247 GDP/10589.08203125
Area/4933 GDP/5.409524440765381
Area/4955 GDP/14.776110649108887
Area/2719 GDP/46559.5234375
Area/4318 GDP/8017.001953125
Area/2418 GDP/43034.12109375
Area/4554 GDP/4976.80712890625
Area/1282 GDP/31181.80078125
Area/2684 GDP/1057.2371826171875
Area/989 GDP/16167.2421875
Area/3311 GDP/10000.0
Area/533 GDP/1691.6005859375
Area/4298 GDP/248.44573974609375
Area/3974 GDP/3559.68798828125
Area/5221 GDP/1736.8509521484375
Area/4962 GDP/13832.95703125
Area/1584 GDP/1217.4141845703125
Area/2626 GDP/7676.7431640625
Area/422 GDP/6270.95361328125
Area/5034 GDP/5.45198392868042
Area/4647 GDP/6558.236328125
Area/3619 GDP/2501.089599609375
Area/3546 GDP/21389.453125
Area/4431 GDP/1603.568603515625
Area/177 GDP/187.22401428222656
Area/652 GDP/18886.458984375
Area/1251 GDP/97.2923812866211
Area/1489 GDP/100.64434051513672
Area/4886 GDP/248.44573974609375
Area/2002 GDP/6710.64697265625
Area/3877 GDP/8283.41796875
Area/3067 GDP/10000.0
Area/4857 GDP/5.409524440765381
Area/3235 GDP/10000.0
Area/4520 GDP/13.865588188171387
Area/1143 GDP/4742.77734375
Area/4802 GDP/2022.1600341796875
Area/1928 GDP/10742.736328125
Area/2546 GDP/34953.96875
Area/1524 GDP/187.22401428222656
Area/2448 GDP/2437.60888671875
Area/2058 GDP/10752.732421875
Area/4947 GDP/5.409524440765381
Area/4621 GDP/10000.3916015625
Area/2678 GDP/32211.337890625
Area/771 GDP/9524.947265625
Area/4915 GDP/5.409524440765381
Area/3452 GDP/45980.63671875
Area/1502 GDP/4877.61279296875
Area/3929 GDP/5.409524440765381
Area/4973 GDP/11339.94921875
Area/4772 GDP/5.409524440765381
Area/3046 GDP/17707.72265625
Area/1617 GDP/26541.328125
Area/1010 GDP/2917.92724609375
Area/2581 GDP/14752.6865234375
Area/1411 GDP/100.64434051513672
Area/1868 GDP/11774.57421875
Area/2685 GDP/1057.2371826171875
Area/3539 GDP/27373.458984375
Area/476 GDP/29612.84765625
Area/3218 GDP/38656.27734375
Area/2724 GDP/10000.0
Area/544 GDP/10076.5390625
Area/942 GDP/19486.5859375
Area/1918 GDP/1544.1505126953125
Area/4992 GDP/485.75189208984375
Area/1608 GDP/5659.9296875
Area/552 GDP/906.7113037109375
Area/1908 GDP/1544.1505126953125
Area/2638 GDP/10000.0
Area/1205 GDP/10000.0
Area/2117 GDP/637.1856079101562
Area/2580 GDP/10434.21484375
Area/441 GDP/41967.49609375
Area/183 GDP/23728.654296875
Area/2246 GDP/10101.9140625
Area/884 GDP/15921.4033203125
Area/1662 GDP/23537.310546875
Area/78 GDP/817.70703125
Area/3230 GDP/36138.93359375
Area/230 GDP/100.64434051513672
Area/728 GDP/16974.978515625
Area/1098 GDP/181.25311279296875
Area/2643 GDP/10000.0
Area/2829 GDP/10000.0
Area/524 GDP/10001.1611328125
Area/239 GDP/11291.73046875
Area/1425 GDP/1498.068359375
Area/3555 GDP/4536.8515625
Area/322 GDP/164.9609375
Area/620 GDP/10002.28125
Area/3190 GDP/1057.2371826171875
Area/2535 GDP/4888.3193359375
Area/3964 GDP/46531.73828125
Area/3276 GDP/10107.9716796875
Area/1307 GDP/1916.597412109375
Area/5217 GDP/347.9599914550781
Area/3712 GDP/13400.6083984375
Area/1640 GDP/10936.681640625
Area/1531 GDP/12849.0
Area/711 GDP/41109.94921875
Area/1117 GDP/26018.755859375
Area/2675 GDP/17438.6328125
Area/2510 GDP/10773.46484375
Area/3884 GDP/44063.35546875
Area/4459 GDP/4990.7001953125
Area/3407 GDP/10000.0
Area/4679 GDP/11.300132751464844
Area/2790 GDP/12721.93359375
Area/2983 GDP/36138.93359375
Area/1366 GDP/26259.548828125
Area/1397 GDP/7491.205078125
Area/2420 GDP/10800.3330078125
Area/2056 GDP/10000.0
Area/2763 GDP/10761.111328125
Area/1331 GDP/16301.673828125
Area/1556 GDP/40822.1640625
Area/637 GDP/906.8555297851562
Area/639 GDP/1340.3861083984375
Area/483 GDP/9457.59765625
Area/1857 GDP/6108.96533203125
Area/3412 GDP/10000.0
Area/1304 GDP/15778.5986328125
Area/1833 GDP/1544.1505126953125
Area/5144 GDP/16010.64453125
Area/2231 GDP/10315.69140625
Area/4704 GDP/10000.0
Area/3943 GDP/14.844989776611328
Area/1228 GDP/4265.3447265625
Area/1619 GDP/38053.31640625
Area/2798 GDP/23047.390625
Area/4511 GDP/5.409524440765381
Area/3278 GDP/103.50249481201172
Area/5004 GDP/5.409524440765381
Area/3182 GDP/1057.2371826171875
Area/4335 GDP/485.75189208984375
Area/3518 GDP/5.409524440765381
Area/4559 GDP/11302.900390625
Area/634 GDP/6273.853515625
Area/2590 GDP/36429.8515625
Area/2847 GDP/44402.87109375
Area/498 GDP/16361.0478515625
Area/3203 GDP/3017.84814453125
Area/3327 GDP/10000.0
Area/282 GDP/36324.65234375
Area/465 GDP/2771.7001953125
Area/518 GDP/10000.0
Area/5245 GDP/5.409524440765381
Area/2035 GDP/19065.083984375
Area/3918 GDP/27566.228515625
Area/3188 GDP/1057.2371826171875
Area/1916 GDP/29383.19140625
Area/1849 GDP/40236.79296875
Area/2334 GDP/10505.708984375
Area/1112 GDP/38100.734375
Area/1734 GDP/40994.30078125
Area/2630 GDP/34953.96875
Area/2300 GDP/10000.0
Area/4472 GDP/6421.712890625
Area/187 GDP/12784.3974609375
Area/4326 GDP/10000.0
Area/2867 GDP/32195.7578125
Area/774 GDP/1502.5347900390625
Area/2981 GDP/36138.93359375
Area/2391 GDP/10000.0
Area/791 GDP/43623.33203125
Area/1653 GDP/14074.8857421875
Area/5244 GDP/485.75189208984375
Area/3301 GDP/21431.1328125
Area/3580 GDP/10000.0
Area/4266 GDP/1045.374267578125
Area/2653 GDP/10000.0
Area/3838 GDP/10000.0
Area/2924 GDP/10475.2890625
Area/4386 GDP/22843.62109375
Area/3662 GDP/10918.962890625
Area/976 GDP/912.34326171875
Area/410 GDP/100.65616607666016
Area/5113 GDP/5.409524440765381
Area/3824 GDP/10000.0
Area/4516 GDP/14.844989776611328
Area/2438 GDP/108.2203369140625
Area/3588 GDP/10085.0830078125
Area/2781 GDP/612.921142578125
Area/4688 GDP/5.409524440765381
Area/2855 GDP/1057.2371826171875
Area/4192 GDP/8.99311351776123
Area/2808 GDP/10000.0
Area/3008 GDP/29114.59765625
Area/5043 GDP/44062.59375
Area/425 GDP/9808.7265625
Area/1009 GDP/14721.9423828125
Area/3553 GDP/45508.265625
Area/2206 GDP/11100.021484375
Area/5175 GDP/5.409524440765381
Area/3051 GDP/37689.1953125
Area/3751 GDP/10000.0
Area/3603 GDP/5.409524440765381
Area/1297 GDP/10000.0
Area/207 GDP/33441.75390625
Area/928 GDP/31762.142578125
Area/1695 GDP/9628.9736328125
Area/4323 GDP/10000.0
Area/1829 GDP/9981.181640625
Area/5093 GDP/5.409524440765381
Area/5262 GDP/5.409524440765381
Area/2321 GDP/10000.0
Area/1900 GDP/10426.802734375
Area/2204 GDP/14187.1572265625
Area/2038 GDP/27124.2734375
Area/559 GDP/8321.474609375
Area/2345 GDP/11046.162109375
Area/941 GDP/240.5845184326172
Area/4475 GDP/248.44573974609375
Area/3869 GDP/248.44573974609375
Area/1341 GDP/100.64434051513672
Area/1921 GDP/10028.580078125
Area/919 GDP/32434.34765625
Area/2543 GDP/10010.8212890625
Area/4354 GDP/8.902372360229492
Area/5016 GDP/5.409524440765381
Area/4060 GDP/13499.0546875
Area/4716 GDP/2198.14208984375
Area/3429 GDP/30028.06640625
Area/592 GDP/46147.2265625
Area/4304 GDP/16332.283203125
Area/395 GDP/14614.34765625
Area/3756 GDP/10172.7373046875
Area/332 GDP/17237.337890625
Area/1360 GDP/13066.6220703125
Area/5167 GDP/5.409524440765381
Area/1021 GDP/3934.40966796875
Area/2414 GDP/37425.23046875
Area/200 GDP/43744.05859375
Area/1082 GDP/100.64434051513672
Area/3837 GDP/10000.0
Area/3892 GDP/11609.4072265625
Area/1451 GDP/10000.0
Area/1139 GDP/23461.41796875
Area/3601 GDP/5.409524440765381
Area/3630 GDP/31758.501953125
Area/4762 GDP/5.881972789764404
Area/4302 GDP/24279.263671875
Area/1789 GDP/36955.73828125
Area/2705 GDP/28658.294921875
Area/798 GDP/10000.0
Area/2527 GDP/777.9195556640625
Area/2585 GDP/10522.849609375
Area/5076 GDP/485.75189208984375
Area/2703 GDP/41115.1640625
Area/2511 GDP/17533.4296875
Area/3701 GDP/9467.3359375
Area/2267 GDP/0.0
Area/1657 GDP/5064.7158203125
Area/4038 GDP/29345.697265625
Area/1031 GDP/5233.6455078125
Area/2357 GDP/4267.06982421875
Area/4315 GDP/22095.91015625
Area/2439 GDP/108.2203369140625
Area/2480 GDP/10000.0
Area/1131 GDP/10000.0
Area/1572 GDP/2456.97021484375
Area/2711 GDP/5166.6826171875
Area/2772 GDP/8168.875
Area/1165 GDP/416.38031005859375
Area/2531 GDP/8586.2236328125
Area/2053 GDP/10000.0
Area/3568 GDP/10000.0
Area/5024 GDP/5.409524440765381
Area/3449 GDP/5986.38818359375
Area/3013 GDP/13305.017578125
Area/5001 GDP/5.409524440765381
Area/4027 GDP/13.451371192932129
Area/3669 GDP/10000.0
Area/2868 GDP/21339.625
Area/994 GDP/2456.97021484375
Area/236 GDP/6840.009765625
Area/4252 GDP/1057.2371826171875
Area/1834 GDP/1544.1505126953125
Area/5270 GDP/5.409524440765381
Area/2888 GDP/10000.0
Area/5109 GDP/5.409524440765381
Area/1264 GDP/638.9144897460938
Area/3173 GDP/11038.904296875
Area/1394 GDP/18434.01171875
Area/4749 GDP/5.409524440765381
Area/172 GDP/13543.5908203125
Area/159 GDP/100.64434051513672
Area/390 GDP/10508.42578125
Area/3930 GDP/5.409524440765381
Area/170 GDP/4352.1796875
Area/3965 GDP/46531.73828125
Area/3955 GDP/9570.8662109375
Area/5268 GDP/5.409524440765381
Area/1563 GDP/11034.5810546875
Area/2542 GDP/5264.111328125
Area/3315 GDP/36138.93359375
Area/1443 GDP/108.2203369140625
Area/668 GDP/41502.98828125
Area/973 GDP/10081.3447265625
Area/4098 GDP/5.409524440765381
Area/3070 GDP/10000.0
Area/3655 GDP/10000.0
Area/598 GDP/10000.0
Area/4100 GDP/5346.15771484375
Area/988 GDP/9087.4267578125
Area/1626 GDP/10000.0
Area/2209 GDP/42229.4453125
Area/862 GDP/10956.3388671875
Area/4370 GDP/3274.5517578125
Area/5251 GDP/5.409524440765381
Area/4473 GDP/5060.1669921875
Area/2330 GDP/10101.9140625
Area/5047 GDP/347.9599914550781
Area/4938 GDP/5.409524440765381
Area/2886 GDP/46559.5234375
Area/4017 GDP/5.409524440765381
Area/3144 GDP/10000.0
Area/2788 GDP/38261.8203125
Area/2690 GDP/108.2203369140625
Area/87 GDP/468.1257629394531
Area/2025 GDP/8367.8427734375
Area/2122 GDP/27124.2734375
Area/4928 GDP/5.409524440765381
Area/5029 GDP/5.409524440765381
Area/3433 GDP/1057.2371826171875
Area/2916 GDP/10000.0
Area/13 GDP/12677.7578125
Area/4709 GDP/23285.9375
Area/3176 GDP/46146.66015625
Area/3474 GDP/36860.07421875
Area/1658 GDP/5064.7158203125
Area/1881 GDP/10000.0
Area/4603 GDP/6.815408706665039
Area/5134 GDP/347.9599914550781
Area/4308 GDP/2086.99560546875
Area/4905 GDP/7009.8828125
Area/4002 GDP/10455.498046875
Area/5036 GDP/6.727659225463867
Area/855 GDP/5234.02978515625
Area/3514 GDP/1057.2371826171875
Area/180 GDP/39359.75390625
Area/1487 GDP/1024.4644775390625
Area/2163 GDP/10050.802734375
Area/1830 GDP/1544.1505126953125
Area/2607 GDP/31409.376953125
Area/3119 GDP/32022.4765625
Area/5207 GDP/1750.97265625
Area/4535 GDP/5.409524440765381
Area/2979 GDP/36138.93359375
Area/1115 GDP/5233.6455078125
Area/2199 GDP/13492.498046875
Area/1196 GDP/24558.623046875
Area/2899 GDP/36138.93359375
Area/604 GDP/49944.42578125
Area/2850 GDP/1057.2371826171875
Area/129 GDP/3883.358154296875
Area/4258 GDP/5.409524440765381
Area/4527 GDP/5.409524440765381
Area/2031 GDP/108.2203369140625
Area/4941 GDP/5.409524440765381
Area/1040 GDP/10000.0
Area/5162 GDP/485.75189208984375
Area/947 GDP/187.22401428222656
Area/280 GDP/3085.4833984375
Area/1950 GDP/32079.076171875
Area/342 GDP/11571.1318359375
Area/3464 GDP/22000.7578125
Area/2853 GDP/1057.2371826171875
Area/4555 GDP/6278.1484375
Area/436 GDP/10000.0
Area/4276 GDP/5.665447235107422
Area/4198 GDP/5.409524440765381
Area/5253 GDP/5.409524440765381
Area/4895 GDP/3105.83935546875
Area/217 GDP/16144.51953125
Area/3600 GDP/5.409524440765381
Area/4686 GDP/5.409524440765381
Area/2651 GDP/10043.875
Area/3620 GDP/248.44573974609375
Area/52 GDP/9742.330078125
Area/1688 GDP/29800.451171875
Area/608 GDP/30399.150390625
Area/1434 GDP/2749.012939453125
Area/275 GDP/8702.099609375
Area/1588 GDP/9965.3818359375
Area/3419 GDP/10929.7333984375
Area/1287 GDP/14496.51953125
Area/281 GDP/3085.4833984375
Area/4149 GDP/33200.1796875
Area/4309 GDP/15357.5537109375
Area/1624 GDP/10000.0
Area/160 GDP/100.64434051513672
Area/14 GDP/1944.4652099609375
Area/1720 GDP/10000.0
Area/4589 GDP/5.409524440765381
Area/5285 GDP/14.844989776611328
Area/2525 GDP/671.1558837890625
Area/4062 GDP/48332.9296875
Area/1988 GDP/35624.0703125
Area/589 GDP/24826.12109375
Area/1449 GDP/33078.62109375
Area/4325 GDP/10000.0
Area/3576 GDP/10000.0
Area/4548 GDP/5430.2431640625
Area/3651 GDP/10000.0
Area/1235 GDP/100.64434051513672
Area/1475 GDP/34786.68359375
Area/1667 GDP/2207.7373046875
Area/3629 GDP/4170.994140625
Area/4285 GDP/347.9599914550781
Area/4103 GDP/14.844989776611328
Area/1440 GDP/335.72265625
Area/3785 GDP/1017.2096557617188
Area/1190 GDP/185.87115478515625
Area/2090 GDP/31674.1484375
Area/3610 GDP/8.970468521118164
Area/4416 GDP/485.75189208984375
Area/1543 GDP/10000.0
Area/5112 GDP/5.409524440765381
Area/5007 GDP/5.409524440765381
Area/2286 GDP/8149.46337890625
Area/3275 GDP/5.409524440765381
Area/2435 GDP/0.0
Area/194 GDP/638.0718383789062
Area/4971 GDP/3240.1416015625
Area/3535 GDP/3356.498779296875
Area/4567 GDP/8677.1845703125
Area/4656 GDP/10000.0
Area/3254 GDP/35229.07421875
Area/3093 GDP/50270.375
Area/1969 GDP/10000.0
Area/3998 GDP/20598.568359375
Area/2547 GDP/10000.0
Area/3282 GDP/46503.94921875
Area/555 GDP/8798.208984375
Area/2842 GDP/10757.71484375
Area/34 GDP/72.2236557006836
Area/295 GDP/198.63658142089844
Area/5115 GDP/1140.676513671875
Area/4427 GDP/5.409524440765381
Area/3312 GDP/10000.0
Area/3005 GDP/10656.109375
Area/2257 GDP/1544.1505126953125
Area/2962 GDP/29595.77734375
Area/734 GDP/19325.45703125
Area/2997 GDP/10000.0
Area/3063 GDP/36138.93359375
Area/162 GDP/11905.662109375
Area/2782 GDP/4927.142578125
Area/94 GDP/9419.357421875
Area/4139 GDP/2128.675537109375
Area/5218 GDP/957.3712768554688
Area/2923 GDP/10260.65234375
Area/1135 GDP/19176.5625
Area/844 GDP/1202.0965576171875
Area/381 GDP/4212.33154296875
Area/4503 GDP/5.409524440765381
Area/1236 GDP/97.88239288330078
Area/4419 GDP/5.409524440765381
Area/471 GDP/24701.642578125
Area/3259 GDP/10940.8505859375
Area/517 GDP/10000.0
Area/1972 GDP/10000.0
Area/4270 GDP/1796.467529296875
Area/2222 GDP/10000.0
Area/213 GDP/8278.107421875
Area/1175 GDP/550.8604736328125
Area/5132 GDP/347.9599914550781
Area/3283 GDP/46559.5234375
Area/3059 GDP/10000.0
Area/4283 GDP/5.409524440765381
Area/2614 GDP/108.2203369140625
Area/294 GDP/17070.916015625
Area/2490 GDP/10000.0
Area/2373 GDP/40566.66796875
Area/5257 GDP/5.409524440765381
Area/818 GDP/416.38031005859375
Area/412 GDP/6810.43310546875
Area/5141 GDP/775.498291015625
Area/1029 GDP/17365.322265625
Area/140 GDP/2745.19140625
Area/2857 GDP/4194.35595703125
Area/3611 GDP/5.435943603515625
Area/4272 GDP/9.682671546936035
Area/4926 GDP/5.409524440765381
Area/2769 GDP/1057.2371826171875
Area/4458 GDP/5.810932159423828
Area/2194 GDP/2738.488037109375
Area/2571 GDP/10000.0
Area/481 GDP/92.68770599365234
Area/2189 GDP/874.9773559570312
Area/1890 GDP/14118.55078125
Area/3661 GDP/10918.962890625
Area/727 GDP/106.49130249023438
Area/1852 GDP/28710.427734375
Area/1281 GDP/40015.53125
Area/1330 GDP/2788.489990234375
Area/2492 GDP/10417.2294921875
Area/1050 GDP/10000.0
Area/1448 GDP/39754.24609375
Area/763 GDP/187.22401428222656
Area/4180 GDP/5.409524440765381
Area/1676 GDP/10644.767578125
Area/987 GDP/813.9738159179688
Area/2184 GDP/11061.19921875
Area/2747 GDP/10000.0
Area/4156 GDP/43961.82421875
Area/2534 GDP/4888.3193359375
Area/4547 GDP/5430.2431640625
Area/109 GDP/5402.71337890625
Area/2636 GDP/10000.0
Area/2384 GDP/10000.0
Area/1134 GDP/10297.912109375
Area/4248 GDP/17534.7421875
Area/0 GDP/187.22401428222656
Area/5216 GDP/347.9599914550781
Area/4200 GDP/347.9599914550781
Area/1232 GDP/38750.71484375
Area/2390 GDP/10000.0
Area/4953 GDP/3439.009521484375
Area/3116 GDP/46559.5234375
Area/1528 GDP/111.44093322753906
Area/485 GDP/33773.30078125
Area/1847 GDP/10000.0
Area/479 GDP/10005.0234375
Area/603 GDP/10000.0
Area/3098 GDP/11965.9580078125
Area/1609 GDP/108.2203369140625
Area/3161 GDP/10173.251953125
Area/4646 GDP/15757.287109375
Area/496 GDP/15560.013671875
Area/2426 GDP/10751.6923828125
Area/2433 GDP/0.0
Area/1759 GDP/10635.41796875
Area/4629 GDP/294.7568359375
Area/5242 GDP/485.75189208984375
Area/1334 GDP/100.64434051513672
Area/4611 GDP/5.409524440765381
Area/3187 GDP/1057.2371826171875
Area/820 GDP/1293.4246826171875
Area/5074 GDP/24039.796875
Area/4572 GDP/41999.5
Area/2948 GDP/26253.548828125
Area/4178 GDP/5.409524440765381
Area/2778 GDP/661.4501342773438
Area/5131 GDP/347.9599914550781
Area/1024 GDP/17789.193359375
Area/1594 GDP/11055.1181640625
Area/4001 GDP/29898.71484375
Area/3764 GDP/5.409524440765381
Area/1325 GDP/12194.2568359375
Area/4383 GDP/8663.16796875
Area/4319 GDP/28470.873046875
Area/3457 GDP/38673.69140625
Area/2450 GDP/7882.55419921875
Area/2757 GDP/11032.5732421875
Area/197 GDP/16698.369140625
