Area/1172 Light/15.872499465942383
Area/4066 Light/14.017499923706055
Area/2354 Light/19.952499389648438
Area/2075 Light/46.38249969482422
Area/2077 Light/74.19499969482422
Area/3325 Light/52.105003356933594
Area/181 Light/18.207500457763672
Area/5154 Light/8.467499732971191
Area/3762 Light/9.014999389648438
Area/3109 Light/35.23999786376953
Area/732 Light/18.44499969482422
Area/2524 Light/8.625
Area/916 Light/48.682498931884766
Area/5239 Light/6.744999885559082
Area/4010 Light/4.744999885559082
Area/4349 Light/24.834999084472656
Area/3400 Light/26.80500030517578
Area/2207 Light/42.287498474121094
Area/3425 Light/31.51249885559082
Area/4489 Light/28.97249984741211
Area/3009 Light/36.73500061035156
Area/1157 Light/9.280000686645508
Area/3806 Light/15.22249984741211
Area/2666 Light/44.6974983215332
Area/1935 Light/29.459999084472656
Area/4975 Light/5.859999656677246
Area/4916 Light/2.1100001335144043
Area/4761 Light/1.5450000762939453
Area/2129 Light/142.40499877929688
Area/3874 Light/9.030000686645508
Area/1432 Light/10.039999961853027
Area/2556 Light/39.125
Area/849 Light/16.15250015258789
Area/1239 Light/26.86750030517578
Area/2443 Light/6.390000343322754
Area/4022 Light/18.309999465942383
Area/2361 Light/11.5600004196167
Area/3623 Light/18.625
Area/3007 Light/29.752498626708984
Area/1479 Light/28.17249870300293
Area/4443 Light/6.307499885559082
Area/2812 Light/34.084999084472656
Area/265 Light/25.697498321533203
Area/765 Light/10.760000228881836
Area/1641 Light/31.209999084472656
Area/2925 Light/26.270000457763672
Area/504 Light/4.09499979019165
Area/2574 Light/43.16749954223633
Area/1003 Light/17.524999618530273
Area/4117 Light/5.680000305175781
Area/2560 Light/45.47500228881836
Area/956 Light/38.58250045776367
Area/5123 Light/14.147500038146973
Area/5225 Light/7.0625
Area/4597 Light/11.707500457763672
Area/1778 Light/36.875
Area/3921 Light/99.29249572753906
Area/3632 Light/28.482500076293945
Area/3047 Light/38.060001373291016
Area/687 Light/28.637500762939453
Area/4530 Light/1.6724998950958252
Area/1529 Light/18.577499389648438
Area/387 Light/14.957499504089355
Area/852 Light/41.70500183105469
Area/4601 Light/2.4175000190734863
Area/1905 Light/41.647499084472656
Area/3146 Light/34.61750030517578
Area/1748 Light/31.4375
Area/931 Light/8.387499809265137
Area/3813 Light/27.30500030517578
Area/4674 Light/1.5049999952316284
Area/3482 Light/19.917499542236328
Area/1220 Light/13.5
Area/4179 Light/3.234999895095825
Area/3988 Light/37.907501220703125
Area/3527 Light/2.742500066757202
Area/2628 Light/38.400001525878906
Area/747 Light/23.44999885559082
Area/4549 Light/12.549999237060547
Area/3231 Light/27.404998779296875
Area/5283 Light/1.277500033378601
Area/185 Light/21.939998626708984
Area/269 Light/34.4375
Area/2617 Light/31.702499389648438
Area/23 Light/6.442500114440918
Area/3125 Light/12.699999809265137
Area/2765 Light/33.625
Area/1109 Light/30.149999618530273
Area/4003 Light/33.08000183105469
Area/1832 Light/21.817501068115234
Area/922 Light/8.622499465942383
Area/3878 Light/26.247499465942383
Area/1102 Light/11.747499465942383
Area/1268 Light/25.11750030517578
Area/112 Light/8.235000610351562
Area/1940 Light/25.185001373291016
Area/4004 Light/54.43250274658203
Area/1912 Light/16.985000610351562
Area/4423 Light/1.899999976158142
Area/2232 Light/66.62249755859375
Area/1998 Light/8.632499694824219
Area/2822 Light/38.722503662109375
Area/2577 Light/31.40999984741211
Area/740 Light/10.485000610351562
Area/4036 Light/6.659999847412109
Area/3411 Light/26.387500762939453
Area/5126 Light/31.88749885559082
Area/1578 Light/46.07500076293945
Area/543 Light/34.369998931884766
Area/1446 Light/33.87750244140625
Area/3719 Light/21.614999771118164
Area/2592 Light/19.510000228881836
Area/314 Light/3.8299999237060547
Area/2728 Light/47.959999084472656
Area/3054 Light/37.98500061035156
Area/4763 Light/1.4175000190734863
Area/1353 Light/9.829999923706055
Area/3631 Light/41.45000076293945
Area/5072 Light/66.5199966430664
Area/3381 Light/34.95000076293945
Area/4074 Light/30.49250030517578
Area/5106 Light/0.8274999856948853
Area/3789 Light/28.98999786376953
Area/3039 Light/21.009998321533203
Area/2696 Light/7.065000057220459
Area/388 Light/16.954999923706055
Area/961 Light/38.75499725341797
Area/4582 Light/3.9724998474121094
Area/212 Light/16.90250015258789
Area/696 Light/24.1299991607666
Area/4028 Light/4.287499904632568
Area/1104 Light/17.88749885559082
Area/2779 Light/8.22249984741211
Area/3493 Light/31.68000030517578
Area/3220 Light/36.96500015258789
Area/316 Light/7.949999809265137
Area/2825 Light/35.36000061035156
Area/2583 Light/34.24250030517578
Area/4508 Light/1.8274999856948853
Area/4790 Light/29.244998931884766
Area/464 Light/11.332500457763672
Area/2618 Light/31.792499542236328
Area/345 Light/23.397499084472656
Area/3438 Light/8.172500610351562
Area/3916 Light/36.69249725341797
Area/904 Light/23.69750213623047
Area/2303 Light/41.522499084472656
Area/2902 Light/37.51499938964844
Area/83 Light/9.119999885559082
Area/3759 Light/45.834999084472656
Area/1664 Light/55.51749801635742
Area/1728 Light/48.685001373291016
Area/4292 Light/8.97249984741211
Area/1904 Light/37.62000274658203
Area/4509 Light/1.975000023841858
Area/4760 Light/1.3875000476837158
Area/2895 Light/31.510000228881836
Area/3718 Light/25.707500457763672
Area/1618 Light/23.20250129699707
Area/2721 Light/45.23249816894531
Area/719 Light/19.542499542236328
Area/2379 Light/65.41250610351562
Area/2153 Light/29.595001220703125
Area/4235 Light/20.5049991607666
Area/3354 Light/4.25
Area/1070 Light/22.892499923706055
Area/2502 Light/23.297500610351562
Area/92 Light/6.702499866485596
Area/3799 Light/34.04999923706055
Area/954 Light/17.397499084472656
Area/3554 Light/27.684999465942383
Area/1948 Light/30.952499389648438
Area/1540 Light/28.099998474121094
Area/5264 Light/0.8700000047683716
Area/3240 Light/39.217498779296875
Area/146 Light/4.505000114440918
Area/1709 Light/33.959999084472656
Area/85 Light/4.949999809265137
Area/5208 Light/27.807498931884766
Area/1133 Light/39.519996643066406
Area/1188 Light/12.262500762939453
Area/2342 Light/22.920000076293945
Area/3148 Light/49.974998474121094
Area/3386 Light/27.510000228881836
Area/135 Light/7.577500343322754
Area/5202 Light/1.3324999809265137
Area/3139 Light/27.452497482299805
Area/985 Light/48.525001525878906
Area/3643 Light/18.459999084472656
Area/2702 Light/14.717500686645508
Area/4452 Light/21.11750030517578
Area/27 Light/6.480000019073486
Area/1368 Light/17.077499389648438
Area/2203 Light/32.162498474121094
Area/4263 Light/3.2950000762939453
Area/3473 Light/15.830000877380371
Area/358 Light/42.36000061035156
Area/4188 Light/27.68000030517578
Area/3111 Light/23.325000762939453
Area/1880 Light/39.220001220703125
Area/2933 Light/3.382500171661377
Area/511 Light/24.802501678466797
Area/662 Light/17.77750015258789
Area/2795 Light/24.614999771118164
Area/1030 Light/30.05500030517578
Area/5091 Light/1.0099999904632568
Area/4393 Light/8.579999923706055
Area/3724 Light/28.19499969482422
Area/2912 Light/31.785001754760742
Area/1975 Light/39.310001373291016
Area/2191 Light/6.447499752044678
Area/4536 Light/26.767499923706055
Area/4409 Light/18.1825008392334
Area/3036 Light/23.599998474121094
Area/430 Light/42.38999938964844
Area/4673 Light/1.3574999570846558
Area/1538 Light/34.787498474121094
Area/4551 Light/7.369999885559082
Area/4052 Light/34.75749969482422
Area/470 Light/27.670001983642578
Area/2367 Light/16.622499465942383
Area/3228 Light/30.6200008392334
Area/4462 Light/35.67500305175781
Area/786 Light/19.85249900817871
Area/123 Light/23.755001068115234
Area/1247 Light/12.827499389648438
Area/4933 Light/1.0150001049041748
Area/4955 Light/6.037500381469727
Area/2719 Light/55.03499984741211
Area/4318 Light/13.6899995803833
Area/2418 Light/26.979999542236328
Area/4554 Light/12.719999313354492
Area/1282 Light/19.322500228881836
Area/2684 Light/3.3375000953674316
Area/989 Light/21.5625
Area/3311 Light/27.142499923706055
Area/533 Light/19.904998779296875
Area/4298 Light/37.87999725341797
Area/3974 Light/11.042499542236328
Area/5221 Light/7.239999771118164
Area/4962 Light/23.442501068115234
Area/1584 Light/9.522500991821289
Area/2626 Light/28.932498931884766
Area/422 Light/22.99250030517578
Area/5034 Light/1.3849999904632568
Area/4647 Light/17.790000915527344
Area/3619 Light/9.857500076293945
Area/3546 Light/36.98249816894531
Area/4431 Light/13.46500015258789
Area/177 Light/23.0575008392334
Area/652 Light/17.677499771118164
Area/1251 Light/12.095000267028809
Area/1489 Light/28.65999984741211
Area/4886 Light/4.170000076293945
Area/2002 Light/43.70500183105469
Area/3877 Light/21.959999084472656
Area/3067 Light/30.60999870300293
Area/4857 Light/0.9249999523162842
Area/3235 Light/34.89249801635742
Area/4520 Light/2.684999942779541
Area/1143 Light/37.57749938964844
Area/4802 Light/4.185000419616699
Area/1928 Light/42.42749786376953
Area/2546 Light/38.60499954223633
Area/1524 Light/35.82500076293945
Area/2448 Light/45.34000015258789
Area/2058 Light/45.32749938964844
Area/4947 Light/0.8849999904632568
Area/4621 Light/31.145000457763672
Area/2678 Light/32.23999786376953
Area/771 Light/43.932498931884766
Area/4915 Light/2.194999933242798
Area/3452 Light/19.21500015258789
Area/1502 Light/14.249999046325684
Area/3929 Light/4.934999942779541
Area/4973 Light/6.25
Area/4772 Light/1.0425000190734863
Area/3046 Light/33.875
Area/1617 Light/13.924999237060547
Area/1010 Light/6.887500286102295
Area/2581 Light/47.032501220703125
Area/1411 Light/10.2524995803833
Area/1868 Light/43.647499084472656
Area/2685 Light/2.632500171661377
Area/3539 Light/34.03499984741211
Area/476 Light/19.582500457763672
Area/3218 Light/36.85749816894531
Area/2724 Light/62.49750518798828
Area/544 Light/39.33000183105469
Area/942 Light/15.647500038146973
Area/1918 Light/35.717498779296875
Area/4992 Light/16.092500686645508
Area/1608 Light/15.239999771118164
Area/552 Light/48.98999786376953
Area/1908 Light/57.619998931884766
Area/2638 Light/44.17500305175781
Area/1205 Light/23.142499923706055
Area/2117 Light/15.8125
Area/2580 Light/41.73500061035156
Area/441 Light/32.842498779296875
Area/183 Light/13.662500381469727
Area/2246 Light/51.352500915527344
Area/884 Light/13.797500610351562
Area/1662 Light/79.66500091552734
Area/78 Light/13.432499885559082
Area/3230 Light/24.494998931884766
Area/230 Light/4.207499980926514
Area/728 Light/14.119999885559082
Area/1098 Light/6.085000038146973
Area/2643 Light/47.46500015258789
Area/2829 Light/37.01499938964844
Area/524 Light/38.022499084472656
Area/239 Light/7.547500133514404
Area/1425 Light/22.727500915527344
Area/3555 Light/23.63249969482422
Area/322 Light/6.997499942779541
Area/620 Light/23.81999969482422
Area/3190 Light/1.9199999570846558
Area/2535 Light/36.20249938964844
Area/3964 Light/31.709999084472656
Area/3276 Light/30.614999771118164
Area/1307 Light/28.65250015258789
Area/5217 Light/4.742500305175781
Area/3712 Light/30.99250030517578
Area/1640 Light/25.69499969482422
Area/1531 Light/13.539999008178711
Area/711 Light/24.83500099182129
Area/1117 Light/30.045000076293945
Area/2675 Light/25.977500915527344
Area/2510 Light/47.57749938964844
Area/3884 Light/23.407499313354492
Area/4459 Light/6.677499771118164
Area/3407 Light/41.82749938964844
Area/4679 Light/3.265000343322754
Area/2790 Light/10.522500038146973
Area/2983 Light/32.80500030517578
Area/1366 Light/23.119998931884766
Area/1397 Light/36.14250183105469
Area/2420 Light/27.572498321533203
Area/2056 Light/49.255001068115234
Area/2763 Light/15.389999389648438
Area/1331 Light/13.920000076293945
Area/1556 Light/20.774999618530273
Area/637 Light/23.0575008392334
Area/639 Light/29.38249969482422
Area/483 Light/10.625
Area/1857 Light/19.25
Area/3412 Light/30.684999465942383
Area/1304 Light/13.8125
Area/1833 Light/19.520000457763672
Area/5144 Light/12.34000015258789
Area/2231 Light/62.76499938964844
Area/4704 Light/40.974998474121094
Area/3943 Light/17.167499542236328
Area/1228 Light/16.15250015258789
Area/1619 Light/23.364999771118164
Area/2798 Light/33.39249801635742
Area/4511 Light/2.2874999046325684
Area/3278 Light/22.1924991607666
Area/5004 Light/1.2374999523162842
Area/3182 Light/6.697500228881836
Area/4335 Light/2.950000047683716
Area/3518 Light/4.039999961853027
Area/4559 Light/15.302499771118164
Area/634 Light/14.264999389648438
Area/2590 Light/18.924999237060547
Area/2847 Light/7.659999847412109
Area/498 Light/9.682499885559082
Area/3203 Light/19.162498474121094
Area/3327 Light/32.11000061035156
Area/282 Light/29.354999542236328
Area/465 Light/8.172500610351562
Area/518 Light/39.667503356933594
Area/5245 Light/2.257500171661377
Area/2035 Light/30.122501373291016
Area/3918 Light/30.552499771118164
Area/3188 Light/2.384999990463257
Area/1916 Light/16.517499923706055
Area/1849 Light/24.75749969482422
Area/2334 Light/36.619998931884766
Area/1112 Light/22.270000457763672
Area/1734 Light/41.89500045776367
Area/2630 Light/40.96500015258789
Area/2300 Light/49.01499938964844
Area/4472 Light/10.47249984741211
Area/187 Light/25.329999923706055
Area/4326 Light/28.947500228881836
Area/2867 Light/13.270000457763672
Area/774 Light/28.782501220703125
Area/2981 Light/40.217498779296875
Area/2391 Light/40.022499084472656
Area/791 Light/21.47249984741211
Area/1653 Light/22.317501068115234
Area/5244 Light/2.859999895095825
Area/3301 Light/32.897499084472656
Area/3580 Light/34.45750045776367
Area/4266 Light/36.20499801635742
Area/2653 Light/46.910003662109375
Area/3838 Light/82.89500427246094
Area/2924 Light/22.107500076293945
Area/4386 Light/13.219999313354492
Area/3662 Light/35.47500228881836
Area/976 Light/21.772499084472656
Area/410 Light/12.817500114440918
Area/5113 Light/0.7549999952316284
Area/3824 Light/16.375
Area/4516 Light/7.960000514984131
Area/2438 Light/5.614999771118164
Area/3588 Light/29.542499542236328
Area/2781 Light/9.692499160766602
Area/4688 Light/1.2649999856948853
Area/2855 Light/1.8599998950958252
Area/4192 Light/4.555000305175781
Area/2808 Light/63.25249481201172
Area/3008 Light/37.567501068115234
Area/5043 Light/31.185001373291016
Area/425 Light/18.22249984741211
Area/1009 Light/7.552499771118164
Area/3553 Light/24.25749969482422
Area/2206 Light/42.092498779296875
Area/5175 Light/1.0674999952316284
Area/3051 Light/54.060001373291016
Area/3751 Light/29.702499389648438
Area/3603 Light/4.107500076293945
Area/1297 Light/28.337499618530273
Area/207 Light/15.489999771118164
Area/928 Light/10.067499160766602
Area/1695 Light/34.584999084472656
Area/4323 Light/23.90250015258789
Area/1829 Light/26.247501373291016
Area/5093 Light/1.1624999046325684
Area/5262 Light/1.0774999856948853
Area/2321 Light/38.55750274658203
Area/1900 Light/41.220001220703125
Area/2204 Light/29.052499771118164
Area/2038 Light/65.89749908447266
Area/559 Light/8.635000228881836
Area/2345 Light/21.947500228881836
Area/941 Light/25.262500762939453
Area/4475 Light/14.024999618530273
Area/3869 Light/10.595000267028809
Area/1341 Light/15.52500057220459
Area/1921 Light/14.117500305175781
Area/919 Light/20.6875
Area/2543 Light/31.815000534057617
Area/4354 Light/11.172499656677246
Area/5016 Light/0.9624999761581421
Area/4060 Light/37.11000061035156
Area/4716 Light/7.872500419616699
Area/3429 Light/108.36250305175781
Area/592 Light/14.412500381469727
Area/4304 Light/29.092500686645508
Area/395 Light/14.637499809265137
Area/3756 Light/56.08749771118164
Area/332 Light/8.242500305175781
Area/1360 Light/27.1924991607666
Area/5167 Light/1.2700001001358032
Area/1021 Light/10.329999923706055
Area/2414 Light/57.06500244140625
Area/200 Light/23.489999771118164
Area/1082 Light/11.704999923706055
Area/3837 Light/62.25
Area/3892 Light/49.097503662109375
Area/1451 Light/16.709999084472656
Area/1139 Light/26.045001983642578
Area/3601 Light/4.452500343322754
Area/3630 Light/53.37750244140625
Area/4762 Light/1.9875000715255737
Area/4302 Light/21.665000915527344
Area/1789 Light/36.16749954223633
Area/2705 Light/17.094999313354492
Area/798 Light/25.647499084472656
Area/2527 Light/5.197500228881836
Area/2585 Light/23.2549991607666
Area/5076 Light/6.619999885559082
Area/2703 Light/13.5625
Area/2511 Light/38.154998779296875
Area/3701 Light/11.665000915527344
Area/2267 Light/0
Area/1657 Light/34.032501220703125
Area/4038 Light/22.982500076293945
Area/1031 Light/19.59749984741211
Area/2357 Light/19.25
Area/4315 Light/21.4325008392334
Area/2439 Light/15.912500381469727
Area/2480 Light/83.6624984741211
Area/1131 Light/28.720001220703125
Area/1572 Light/41.36249923706055
Area/2711 Light/34.85749816894531
Area/2772 Light/8.412500381469727
Area/1165 Light/8.550000190734863
Area/2531 Light/22.885000228881836
Area/2053 Light/41.154998779296875
Area/3568 Light/38.28499984741211
Area/5024 Light/0.8575000166893005
Area/3449 Light/8.815000534057617
Area/3013 Light/13.852499961853027
Area/5001 Light/1.4649999141693115
Area/4027 Light/5.192500114440918
Area/3669 Light/32.70249938964844
Area/2868 Light/18.354999542236328
Area/994 Light/12.617500305175781
Area/236 Light/2.9100000858306885
Area/4252 Light/3.0824999809265137
Area/1834 Light/24.792499542236328
Area/5270 Light/0.8575000166893005
Area/2888 Light/42.13500213623047
Area/5109 Light/0.7824999690055847
Area/1264 Light/5.742500305175781
Area/3173 Light/21.7450008392334
Area/1394 Light/16.654998779296875
Area/4749 Light/2.3274998664855957
Area/172 Light/10.84749984741211
Area/159 Light/4.572499752044678
Area/390 Light/18.759998321533203
Area/3930 Light/4.65500020980835
Area/170 Light/5.965000152587891
Area/3965 Light/31.189998626708984
Area/3955 Light/29.177501678466797
Area/5268 Light/0.8575000166893005
Area/1563 Light/29.149999618530273
Area/2542 Light/11.257499694824219
Area/3315 Light/20.267501831054688
Area/1443 Light/26.479999542236328
Area/668 Light/25.52750015258789
Area/973 Light/24.739999771118164
Area/4098 Light/5.892499923706055
Area/3070 Light/39.42250061035156
Area/3655 Light/25.137500762939453
Area/598 Light/43.27499771118164
Area/4100 Light/16.235000610351562
Area/988 Light/30.837499618530273
Area/1626 Light/38.8650016784668
Area/2209 Light/68.9375
Area/862 Light/16.72249984741211
Area/4370 Light/19.577499389648438
Area/5251 Light/1.2375000715255737
Area/4473 Light/8.712499618530273
Area/2330 Light/56.022499084472656
Area/5047 Light/16.34749984741211
Area/4938 Light/0.9350000023841858
Area/2886 Light/30.442501068115234
Area/4017 Light/9.164999961853027
Area/3144 Light/36.597503662109375
Area/2788 Light/10.210000038146973
Area/2690 Light/8.637500762939453
Area/87 Light/8.737500190734863
Area/2025 Light/17.422500610351562
Area/2122 Light/66.13749694824219
Area/4928 Light/1.247499942779541
Area/5029 Light/0.7875000238418579
Area/3433 Light/4.880000114440918
Area/2916 Light/37.25749969482422
Area/13 Light/11.760000228881836
Area/4709 Light/24.942501068115234
Area/3176 Light/36.907501220703125
Area/3474 Light/22.334999084472656
Area/1658 Light/31.057498931884766
Area/1881 Light/34.75499725341797
Area/4603 Light/1.5199999809265137
Area/5134 Light/15.045000076293945
Area/4308 Light/10.1274995803833
Area/4905 Light/15.440000534057617
Area/4002 Light/19.88249969482422
Area/5036 Light/2.9124999046325684
Area/855 Light/24.542499542236328
Area/3514 Light/10.537500381469727
Area/180 Light/25.400001525878906
Area/1487 Light/33.84749984741211
Area/2163 Light/44.56500244140625
Area/1830 Light/19.604999542236328
Area/2607 Light/11.232500076293945
Area/3119 Light/32.42499923706055
Area/5207 Light/5.215000152587891
Area/4535 Light/1.0199999809265137
Area/2979 Light/38.407501220703125
Area/1115 Light/16.90250015258789
Area/2199 Light/28.24250030517578
Area/1196 Light/20.962499618530273
Area/2899 Light/36.59749984741211
Area/604 Light/36.79750061035156
Area/2850 Light/4.189999580383301
Area/129 Light/17.395000457763672
Area/4258 Light/2.6999998092651367
Area/4527 Light/4.372499942779541
Area/2031 Light/47.462501525878906
Area/4941 Light/0.9474999904632568
Area/1040 Light/42.55000305175781
Area/5162 Light/3.367500066757202
Area/947 Light/8.84000015258789
Area/280 Light/23.52250099182129
Area/1950 Light/39.45000076293945
Area/342 Light/12.655000686645508
Area/3464 Light/30.0049991607666
Area/2853 Light/2.125
Area/4555 Light/9.305000305175781
Area/436 Light/31.145000457763672
Area/4276 Light/2.940000057220459
Area/4198 Light/1.5399999618530273
Area/5253 Light/1.0525000095367432
Area/4895 Light/4.017499923706055
Area/217 Light/19.477500915527344
Area/3600 Light/4.90500020980835
Area/4686 Light/1.317500114440918
Area/2651 Light/44.837501525878906
Area/3620 Light/10.907499313354492
Area/52 Light/8.430000305175781
Area/1688 Light/25.657501220703125
Area/608 Light/27.877498626708984
Area/1434 Light/5.494999885559082
Area/275 Light/16.172500610351562
Area/1588 Light/8.635000228881836
Area/3419 Light/37.01749801635742
Area/1287 Light/21.94499969482422
Area/281 Light/30.212499618530273
Area/4149 Light/18.18000030517578
Area/4309 Light/9.360000610351562
Area/1624 Light/32.290000915527344
Area/160 Light/6.289999961853027
Area/14 Light/10.84749984741211
Area/1720 Light/28.912498474121094
Area/4589 Light/1.7599999904632568
Area/5285 Light/1.2149999141693115
Area/2525 Light/6.039999961853027
Area/4062 Light/27.3075008392334
Area/1988 Light/49.48750305175781
Area/589 Light/3.567500114440918
Area/1449 Light/24.630001068115234
Area/4325 Light/23.90999984741211
Area/3576 Light/29.39000129699707
Area/4548 Light/19.917499542236328
Area/3651 Light/33.55500030517578
Area/1235 Light/43.217498779296875
Area/1475 Light/44.19000244140625
Area/1667 Light/12.922500610351562
Area/3629 Light/43.14249801635742
Area/4285 Light/13.335000038146973
Area/4103 Light/44.01250076293945
Area/1440 Light/44.22249984741211
Area/3785 Light/16.295000076293945
Area/1190 Light/19.557498931884766
Area/2090 Light/29.0674991607666
Area/3610 Light/5.787500381469727
Area/4416 Light/6.259999752044678
Area/1543 Light/39.62999725341797
Area/5112 Light/0.7799999713897705
Area/5007 Light/1.1875
Area/2286 Light/23.302499771118164
Area/3275 Light/1.9700000286102295
Area/2435 Light/0
Area/194 Light/6.420000076293945
Area/4971 Light/6.652500152587891
Area/3535 Light/23.510000228881836
Area/4567 Light/7.532500267028809
Area/4656 Light/21.787498474121094
Area/3254 Light/51.525001525878906
Area/3093 Light/35.842498779296875
Area/1969 Light/46.20500183105469
Area/3998 Light/29.1299991607666
Area/2547 Light/29.354999542236328
Area/3282 Light/34.095001220703125
Area/555 Light/24.65999984741211
Area/2842 Light/25.39750099182129
Area/34 Light/6.3125
Area/295 Light/7.397500038146973
Area/5115 Light/0.800000011920929
Area/4427 Light/2.0249998569488525
Area/3312 Light/23.907501220703125
Area/3005 Light/25.899999618530273
Area/2257 Light/23.665000915527344
Area/2962 Light/21.822500228881836
Area/734 Light/9.947500228881836
Area/2997 Light/32.16749954223633
Area/3063 Light/33.80000305175781
Area/162 Light/16.177499771118164
Area/2782 Light/8.59749984741211
Area/94 Light/13.15250015258789
Area/4139 Light/13.47249984741211
Area/5218 Light/4.442500114440918
Area/2923 Light/24.6200008392334
Area/1135 Light/45.685001373291016
Area/844 Light/7.045000076293945
Area/381 Light/7.034999847412109
Area/4503 Light/2.0374999046325684
Area/1236 Light/43.875
Area/4419 Light/2.4149999618530273
Area/471 Light/28.447500228881836
Area/3259 Light/25.062498092651367
Area/517 Light/43.087501525878906
Area/1972 Light/48.39250183105469
Area/4270 Light/18.845001220703125
Area/2222 Light/36.40250015258789
Area/213 Light/9.030000686645508
Area/1175 Light/6.639999866485596
Area/5132 Light/10.184999465942383
Area/3283 Light/30.52250099182129
Area/3059 Light/35.647499084472656
Area/4283 Light/1.1399999856948853
Area/2614 Light/14.967499732971191
Area/294 Light/14.559999465942383
Area/2490 Light/35.665000915527344
Area/2373 Light/45.73999786376953
Area/5257 Light/0.9049999713897705
Area/818 Light/7.392499923706055
Area/412 Light/6.932499885559082
Area/5141 Light/4.397500038146973
Area/1029 Light/20.130001068115234
Area/140 Light/6.322500228881836
Area/2857 Light/7.467499732971191
Area/3611 Light/3.6475000381469727
Area/4272 Light/10.982500076293945
Area/4926 Light/1.0799999237060547
Area/2769 Light/2.6649999618530273
Area/4458 Light/7.027500152587891
Area/2194 Light/31.645000457763672
Area/2571 Light/48.76750183105469
Area/481 Light/13.555000305175781
Area/2189 Light/19.700000762939453
Area/1890 Light/55.20500183105469
Area/3661 Light/43.82500076293945
Area/727 Light/12.377500534057617
Area/1852 Light/18.900001525878906
Area/1281 Light/32.73500061035156
Area/1330 Light/8.71500015258789
Area/2492 Light/28.690000534057617
Area/1050 Light/37.439998626708984
Area/1448 Light/32.29999923706055
Area/763 Light/8.21500015258789
Area/4180 Light/3.6750001907348633
Area/1676 Light/45.227500915527344
Area/987 Light/26.55500030517578
Area/2184 Light/30.549999237060547
Area/2747 Light/52.4375
Area/4156 Light/37.51499938964844
Area/2534 Light/46.65250015258789
Area/4547 Light/31.852500915527344
Area/109 Light/6.572499752044678
Area/2636 Light/40.352500915527344
Area/2384 Light/58.457496643066406
Area/1134 Light/55.38249969482422
Area/4248 Light/9.860000610351562
Area/0 Light/8.555000305175781
Area/5216 Light/7.335000038146973
Area/4200 Light/12.357500076293945
Area/1232 Light/39.81749725341797
Area/2390 Light/41.092498779296875
Area/4953 Light/3.112499952316284
Area/3116 Light/34.654998779296875
Area/1528 Light/17.787498474121094
Area/485 Light/21.197500228881836
Area/1847 Light/156.54249572753906
Area/479 Light/23.582500457763672
Area/603 Light/36.779998779296875
Area/3098 Light/8.950000762939453
Area/1609 Light/23.834999084472656
Area/3161 Light/30.910001754760742
Area/4646 Light/9.489999771118164
Area/496 Light/17.514999389648438
Area/2426 Light/22.922500610351562
Area/2433 Light/0
Area/1759 Light/37.817501068115234
Area/4629 Light/29.895000457763672
Area/5242 Light/11.180000305175781
Area/1334 Light/8.367499351501465
Area/4611 Light/1.3875000476837158
Area/3187 Light/2.4225001335144043
Area/820 Light/12.382499694824219
Area/5074 Light/12.612500190734863
Area/4572 Light/16.25749969482422
Area/2948 Light/19.685001373291016
Area/4178 Light/3.369999885559082
Area/2778 Light/10.952500343322754
Area/5131 Light/20.114999771118164
Area/1024 Light/20.185001373291016
Area/1594 Light/98.49749755859375
Area/4001 Light/20.66499900817871
Area/3764 Light/5.537499904632568
Area/1325 Light/11.02750015258789
Area/4383 Light/11.452499389648438
Area/4319 Light/18.162500381469727
Area/3457 Light/18.209999084472656
Area/2450 Light/34.099998474121094
Area/2757 Light/29.485000610351562
Area/197 Light/9.912500381469727
Area/1771 Light/25.975000381469727
Area/3042 Light/9.020000457763672
Area/1678 Light/94.44999694824219
Area/2952 Light/17.412498474121094
Area/561 Light/22.72249984741211
Area/5203 Light/1.3250000476837158
Area/787 Light/30.165000915527344
Area/1355 Light/25.299999237060547
Area/1815 Light/41.029998779296875
Area/1322 Light/30.997499465942383
Area/2706 Light/15.329999923706055
Area/1404 Light/29.88249969482422
Area/887 Light/28.685001373291016
Area/1539 Light/33.970001220703125
Area/3071 Light/33.18000030517578
Area/1223 Light/34.42250061035156
Area/4008 Light/6.559999942779541
Area/1166 Light/8.692500114440918
Area/832 Light/41.73750305175781
Area/4944 Light/0.8474999666213989
Area/4855 Light/1.059999942779541
Area/2657 Light/37.29750061035156
Area/4599 Light/5.572500228881836
Area/664 Light/26.782499313354492
Area/4810 Light/4.442500114440918
Area/3200 Light/30.885000228881836
Area/1426 Light/20.509998321533203
Area/2378 Light/55.3224983215332
Area/1891 Light/33.75
Area/1606 Light/16.93000030517578
Area/1254 Light/14.405000686645508
Area/3374 Light/18.82750129699707
Area/209 Light/12.235000610351562
Area/3970 Light/15.337499618530273
Area/3994 Light/40.089996337890625
Area/3881 Light/33.99250030517578
Area/3792 Light/8.184999465942383
Area/4605 Light/1.5399999618530273
Area/4093 Light/4.590000152587891
Area/1731 Light/45.82999801635742
Area/2280 Light/9.727499961853027
Area/3590 Light/27.795000076293945
Area/3393 Light/31.689998626708984
Area/907 Light/13.327500343322754
Area/68 Light/5.177499771118164
Area/355 Light/40.37249755859375
Area/2557 Light/47.08250045776367
Area/2396 Light/52.91749954223633
Area/450 Light/20.979999542236328
Area/3236 Light/32.6875
Area/4729 Light/13.772500038146973
Area/678 Light/20.547500610351562
