Area/3147 GDP/126.943603515625
Area/1202 GDP/559.8616333007812
Area/7441 GDP/21979.46875
Area/4788 GDP/10000.0
Area/1836 GDP/13843.8837890625
Area/6357 GDP/31977.4609375
Area/591 GDP/958.0792236328125
Area/1321 GDP/0.0
Area/2703 GDP/328.61895751953125
Area/1900 GDP/4853.74169921875
Area/3281 GDP/1100.4912109375
Area/6293 GDP/22587.943359375
Area/7608 GDP/9.528892517089844
Area/4635 GDP/9996.9208984375
Area/5607 GDP/10000.0
Area/1882 GDP/581.4164428710938
Area/6195 GDP/10000.1982421875
Area/275 GDP/5167.05078125
Area/5471 GDP/49064.90234375
Area/634 GDP/322.1087951660156
Area/2890 GDP/17837.828125
Area/5711 GDP/3825.58349609375
Area/343 GDP/0.0
Area/7990 GDP/15852.021484375
Area/4510 GDP/10048.1103515625
Area/6280 GDP/10000.4404296875
Area/6459 GDP/10000.0
Area/7051 GDP/104.44810485839844
Area/7827 GDP/19535.14453125
Area/5381 GDP/13399.4951171875
Area/4498 GDP/25639.427734375
Area/1790 GDP/487.63970947265625
Area/6982 GDP/9.528892517089844
Area/3181 GDP/916.3760986328125
Area/6838 GDP/9.528892517089844
Area/1946 GDP/581.1700439453125
Area/4215 GDP/24788.931640625
Area/6285 GDP/25364.216796875
Area/3521 GDP/4411.99609375
Area/5236 GDP/1.1859462261199951
Area/5222 GDP/11.24455451965332
Area/7467 GDP/9740.544921875
Area/6973 GDP/21.890464782714844
Area/8323 GDP/9078.7138671875
Area/6766 GDP/1306.928466796875
Area/2949 GDP/486.68780517578125
Area/7237 GDP/9837.177734375
Area/7292 GDP/9101.7939453125
Area/3328 GDP/5142.03759765625
Area/6824 GDP/8540.9794921875
Area/5457 GDP/3481.61669921875
Area/5722 GDP/10000.0
Area/7851 GDP/10274.021484375
Area/4472 GDP/32327.28125
Area/5309 GDP/21056.6640625
Area/2624 GDP/472.0078125
Area/5659 GDP/5328.61962890625
Area/2413 GDP/1213.0435791015625
Area/3714 GDP/23119.302734375
Area/2447 GDP/0.0
Area/5695 GDP/10010.72265625
Area/197 GDP/0.0
Area/6534 GDP/34129.203125
Area/8366 GDP/10266.9189453125
Area/3652 GDP/3290.9755859375
Area/1334 GDP/664.3563842773438
Area/1115 GDP/0.0
Area/193 GDP/0.0
Area/7461 GDP/151.18544006347656
Area/339 GDP/0.0
Area/3485 GDP/24621.392578125
Area/2086 GDP/574.1890258789062
Area/6791 GDP/12338.048828125
Area/8028 GDP/324.1242370605469
Area/4186 GDP/2791.93408203125
Area/5334 GDP/23606.466796875
Area/7116 GDP/9.528892517089844
Area/5824 GDP/10000.0
Area/4078 GDP/28706.2734375
Area/8522 GDP/169.7453155517578
Area/5877 GDP/28519.720703125
Area/3486 GDP/24621.392578125
Area/897 GDP/475.919677734375
Area/6096 GDP/10016.0947265625
Area/4103 GDP/27714.00390625
Area/357 GDP/37.86282730102539
Area/819 GDP/6851.90869140625
Area/7939 GDP/581.4164428710938
Area/4979 GDP/429.1820068359375
Area/4918 GDP/10190.4375
Area/52 GDP/1105.4716796875
Area/2363 GDP/581.3944702148438
Area/5535 GDP/36661.35546875
Area/3483 GDP/4244.70068359375
Area/1240 GDP/17.07196044921875
Area/1970 GDP/33737.296875
Area/3614 GDP/575.3929443359375
Area/2047 GDP/12109.7216796875
Area/8448 GDP/98.65361785888672
Area/3901 GDP/562.0918579101562
Area/1349 GDP/480.2798767089844
Area/7872 GDP/8693.4736328125
Area/1348 GDP/4494.08642578125
Area/3389 GDP/486.68780517578125
Area/1033 GDP/1633.21875
Area/5136 GDP/10002.9755859375
Area/39 GDP/557.1839599609375
Area/6671 GDP/9984.73828125
Area/2774 GDP/579.8118896484375
Area/2701 GDP/450.1448669433594
Area/7579 GDP/10072.625
Area/3114 GDP/569.982421875
Area/3558 GDP/500.9013977050781
Area/7395 GDP/7593.65576171875
Area/8350 GDP/37787.19921875
Area/4508 GDP/10023.0732421875
Area/4643 GDP/26.170818328857422
Area/2975 GDP/517.9447631835938
Area/6026 GDP/10000.0
Area/366 GDP/334.4953918457031
Area/7531 GDP/9.528892517089844
Area/8513 GDP/3911.57373046875
Area/5887 GDP/40480.359375
Area/4492 GDP/10043.23828125
Area/5588 GDP/4353.00830078125
Area/6782 GDP/169.9988555908203
Area/2305 GDP/581.4164428710938
Area/1654 GDP/408.2743835449219
Area/3813 GDP/577.82275390625
Area/7994 GDP/11534.2080078125
Area/847 GDP/787.9854736328125
Area/2481 GDP/9920.5771484375
Area/5559 GDP/28833.099609375
Area/1702 GDP/23487.005859375
Area/6629 GDP/1394.067138671875
Area/6206 GDP/253.67811584472656
Area/4156 GDP/27471.177734375
Area/4343 GDP/486.68780517578125
Area/3354 GDP/397.9216003417969
Area/4854 GDP/10042.3271484375
Area/2669 GDP/4516.384765625
Area/8469 GDP/2.1410934925079346
Area/2652 GDP/580.0923461914062
Area/6898 GDP/13139.55859375
Area/6641 GDP/350.5104064941406
Area/6545 GDP/641.1461181640625
Area/2317 GDP/42604.890625
Area/6660 GDP/23961.462890625
Area/330 GDP/347.0037841796875
Area/237 GDP/2.7543017864227295
Area/7476 GDP/44372.8671875
Area/8227 GDP/581.4164428710938
Area/3817 GDP/573.3076171875
Area/2291 GDP/488.474609375
Area/1605 GDP/0.0
Area/301 GDP/501.8181457519531
Area/2730 GDP/461.5392150878906
Area/6058 GDP/10000.0
Area/7522 GDP/13559.7255859375
Area/6500 GDP/2846.93359375
Area/4495 GDP/25465.3359375
Area/3497 GDP/20928.462890625
Area/1851 GDP/441.7955322265625
Area/6137 GDP/10025.708984375
Area/4494 GDP/10000.0
Area/5142 GDP/10000.2275390625
Area/7273 GDP/143.77108764648438
Area/5862 GDP/10000.0
Area/47 GDP/66.90149688720703
Area/1248 GDP/405.2438659667969
Area/6843 GDP/10001.6962890625
Area/3732 GDP/2477.156982421875
Area/3672 GDP/581.4164428710938
Area/3295 GDP/38954.28515625
Area/2977 GDP/563.5021362304688
Area/4566 GDP/27331.01953125
Area/6792 GDP/12338.048828125
Area/1923 GDP/422.6074523925781
Area/6856 GDP/660.8523559570312
Area/1544 GDP/19599.08203125
Area/7957 GDP/195.4495391845703
Area/3103 GDP/43398.99609375
Area/1149 GDP/25814.658203125
Area/1323 GDP/0.0
Area/1347 GDP/17581.697265625
Area/8314 GDP/384.0467834472656
Area/2113 GDP/40517.16015625
Area/3944 GDP/566.0281372070312
Area/2691 GDP/512.919677734375
Area/6981 GDP/32.210166931152344
Area/3372 GDP/10085.4765625
Area/138 GDP/0.0
Area/1436 GDP/22300.11328125
Area/7782 GDP/10694.0830078125
Area/6940 GDP/9795.958984375
Area/3665 GDP/421.2158203125
Area/6787 GDP/5377.57421875
Area/7144 GDP/14412.193359375
Area/4351 GDP/49100.765625
Area/996 GDP/819.8236694335938
Area/4590 GDP/2851.113525390625
Area/306 GDP/861.7529296875
Area/5214 GDP/10000.0
Area/5090 GDP/561.384765625
Area/626 GDP/0.0
Area/4363 GDP/37965.80859375
Area/6039 GDP/10156.73828125
Area/8190 GDP/853.5424194335938
Area/5908 GDP/10072.0830078125
Area/2773 GDP/570.1746826171875
Area/8261 GDP/229.30528259277344
Area/8303 GDP/119.27410888671875
Area/6135 GDP/10002.7353515625
Area/5100 GDP/26506.9609375
Area/378 GDP/2115.80517578125
Area/216 GDP/653.7280883789062
Area/157 GDP/330.1127624511719
Area/3349 GDP/26573.939453125
Area/6847 GDP/9.528892517089844
Area/6609 GDP/10003.2919921875
Area/6635 GDP/10001.330078125
Area/4056 GDP/34564.8984375
Area/8011 GDP/10248.3232421875
Area/2352 GDP/486.66558837890625
Area/3373 GDP/5811.298828125
Area/7993 GDP/11534.2080078125
Area/4117 GDP/3841.809326171875
Area/1301 GDP/21945.375
Area/594 GDP/2.7543017864227295
Area/6761 GDP/28988.013671875
Area/6170 GDP/44920.58984375
Area/2362 GDP/574.1610107421875
Area/8380 GDP/320.00665283203125
Area/5418 GDP/10088.9794921875
Area/7553 GDP/6177.185546875
Area/635 GDP/340.7364196777344
Area/7576 GDP/29537.07421875
Area/4019 GDP/580.5811157226562
Area/3016 GDP/6378.77392578125
Area/3623 GDP/460.06317138671875
Area/2052 GDP/18351.8671875
Area/3 GDP/3.849470853805542
Area/214 GDP/2502.8935546875
Area/4344 GDP/486.68780517578125
Area/7016 GDP/29908.279296875
Area/6811 GDP/10000.1005859375
Area/2506 GDP/575.076416015625
Area/1858 GDP/405.2438659667969
Area/5811 GDP/15759.57421875
Area/5201 GDP/31926.63671875
Area/171 GDP/2.7543017864227295
Area/1492 GDP/20036.798828125
Area/5171 GDP/20282.87109375
Area/1999 GDP/477.0638427734375
Area/2973 GDP/446.54229736328125
Area/3059 GDP/719.8665771484375
Area/5767 GDP/10027.087890625
Area/7976 GDP/346.31182861328125
Area/6316 GDP/10000.0
Area/4807 GDP/10073.0244140625
Area/5923 GDP/10000.0
Area/2416 GDP/12536.5810546875
Area/1815 GDP/0.0
Area/7959 GDP/10198.5703125
Area/5872 GDP/22095.337890625
Area/6151 GDP/42885.703125
Area/7206 GDP/131.43943786621094
Area/6055 GDP/10001.6279296875
Area/2019 GDP/581.4164428710938
Area/404 GDP/554.5891723632812
Area/8511 GDP/13363.6181640625
Area/3142 GDP/561.21923828125
Area/2387 GDP/10014.30859375
Area/7456 GDP/107.49323272705078
Area/3514 GDP/10063.3671875
Area/2473 GDP/26479.701171875
Area/8040 GDP/223.09861755371094
Area/7968 GDP/2.1410934925079346
Area/383 GDP/3453.0126953125
Area/5636 GDP/6874.1279296875
Area/4425 GDP/15096.0546875
Area/3570 GDP/486.68780517578125
Area/422 GDP/283.5189514160156
Area/4583 GDP/10000.0
Area/4063 GDP/10332.9921875
Area/4413 GDP/1742.3782958984375
Area/7991 GDP/447.61761474609375
Area/1938 GDP/1280.89990234375
Area/7942 GDP/35972.1640625
Area/7231 GDP/28473.267578125
Area/6047 GDP/10000.0
Area/8112 GDP/2.1410934925079346
Area/2388 GDP/10046.4296875
Area/2325 GDP/42651.1875
Area/8402 GDP/1239.15380859375
Area/8132 GDP/10144.6708984375
Area/7127 GDP/42542.9375
Area/257 GDP/115.6603012084961
Area/2173 GDP/5037.99169921875
Area/4208 GDP/486.68780517578125
Area/8419 GDP/20986.19921875
Area/7841 GDP/19814.95703125
Area/1488 GDP/2155.122802734375
Area/5508 GDP/793.9147338867188
Area/2358 GDP/449.4954833984375
Area/3124 GDP/572.1978759765625
Area/6349 GDP/32425.154296875
Area/4355 GDP/29143.96875
Area/7128 GDP/140.66270446777344
Area/2338 GDP/11968.89453125
Area/1827 GDP/8856.271484375
Area/7986 GDP/2182.311767578125
Area/1187 GDP/0.0
Area/2039 GDP/11857.1728515625
Area/1562 GDP/21861.462890625
Area/6737 GDP/10000.0
Area/658 GDP/373.7956848144531
Area/6915 GDP/43627.328125
Area/5348 GDP/10086.7607421875
Area/8235 GDP/367.6448669433594
Area/4863 GDP/10000.0
Area/2147 GDP/471.76043701171875
Area/7478 GDP/2073.877197265625
Area/1122 GDP/13545.5546875
Area/6407 GDP/10000.0
Area/2891 GDP/38879.86328125
Area/1736 GDP/484.00616455078125
Area/7667 GDP/7181.07666015625
Area/5014 GDP/46860.6953125
Area/1290 GDP/2377.0224609375
Area/4232 GDP/576.4967041015625
Area/4685 GDP/27778.064453125
Area/6438 GDP/8051.828125
Area/5696 GDP/10926.9462890625
Area/6771 GDP/9.528892517089844
Area/577 GDP/888.8480834960938
Area/6728 GDP/10011.630859375
Area/4415 GDP/40209.9765625
Area/7962 GDP/14063.6962890625
Area/687 GDP/0.0
Area/3891 GDP/1351.408203125
Area/6267 GDP/10000.0
Area/4040 GDP/462.9336853027344
Area/397 GDP/58.29785919189453
Area/4680 GDP/10241.0126953125
Area/7349 GDP/4929.4638671875
Area/5868 GDP/3520.283203125
Area/6286 GDP/37748.25390625
Area/8108 GDP/20.68459129333496
Area/1514 GDP/42651.1875
Area/4596 GDP/573.2635498046875
Area/6464 GDP/10002.4111328125
Area/4834 GDP/17851.796875
Area/4036 GDP/581.4164428710938
Area/5878 GDP/22503.009765625
Area/6101 GDP/10049.7392578125
Area/6887 GDP/46160.921875
Area/5413 GDP/10091.1123046875
Area/3152 GDP/486.68780517578125
Area/4233 GDP/579.375244140625
Area/3393 GDP/26279.892578125
Area/2839 GDP/7332.24609375
Area/8347 GDP/10025.7109375
Area/4483 GDP/31239.033203125
Area/4985 GDP/429.1820068359375
Area/2505 GDP/575.8095703125
Area/2548 GDP/18656.958984375
Area/5363 GDP/22070.296875
Area/5731 GDP/13274.490234375
Area/6027 GDP/10012.8330078125
Area/3621 GDP/351.6444396972656
Area/2225 GDP/579.38525390625
Area/8361 GDP/16277.623046875
Area/4651 GDP/10000.0
Area/7247 GDP/9.528892517089844
Area/4335 GDP/18132.703125
Area/6912 GDP/10003.759765625
Area/3592 GDP/6845.84326171875
Area/6833 GDP/29578.62109375
Area/7113 GDP/122.60416412353516
Area/1572 GDP/34383.65625
Area/2488 GDP/12302.0341796875
Area/5026 GDP/112.34832763671875
Area/8321 GDP/225.4453125
Area/1145 GDP/37607.0234375
Area/829 GDP/0.0
Area/7153 GDP/21645.2109375
Area/7092 GDP/10000.0
Area/3077 GDP/3903.00732421875
Area/5737 GDP/5907.158203125
Area/4668 GDP/8482.576171875
Area/4504 GDP/20845.310546875
Area/5569 GDP/160.68222045898438
Area/3532 GDP/2816.05810546875
Area/3419 GDP/1938.031494140625
Area/2606 GDP/42482.8203125
Area/7659 GDP/10069.36328125
Area/2968 GDP/1667.855712890625
Area/5311 GDP/5021.31103515625
Area/2985 GDP/11014.8046875
Area/3482 GDP/580.7493896484375
Area/1352 GDP/468.4825439453125
Area/8068 GDP/20899.576171875
Area/1231 GDP/21945.375
Area/3126 GDP/578.7582397460938
Area/2036 GDP/315.4139099121094
Area/3767 GDP/92.69989013671875
Area/5882 GDP/49786.15234375
Area/5384 GDP/18971.705078125
Area/2809 GDP/486.68780517578125
Area/233 GDP/559.8616333007812
Area/3637 GDP/37228.0625
Area/5124 GDP/18231.046875
Area/5719 GDP/10000.0
Area/7950 GDP/8577.4873046875
Area/418 GDP/0.0
Area/2101 GDP/19801.98828125
Area/900 GDP/0.0
Area/7730 GDP/17511.609375
Area/5970 GDP/10000.0
Area/8141 GDP/21611.818359375
Area/2799 GDP/0.0
Area/2776 GDP/581.4164428710938
Area/5281 GDP/25987.365234375
Area/2262 GDP/7079.80810546875
Area/2870 GDP/10435.6201171875
Area/8189 GDP/163.7870330810547
Area/7097 GDP/10001.77734375
Area/3108 GDP/42651.1875
Area/8007 GDP/1158.425537109375
Area/181 GDP/2.7543017864227295
Area/8161 GDP/254.18238830566406
Area/5649 GDP/10000.0
Area/6168 GDP/25304.56640625
Area/5318 GDP/10369.41796875
Area/6826 GDP/77.30350494384766
Area/3543 GDP/578.6480712890625
Area/390 GDP/35.623634338378906
Area/3980 GDP/2670.589599609375
Area/8428 GDP/20731.3828125
Area/4513 GDP/10001.34765625
Area/130 GDP/0.0
Area/3087 GDP/7272.24658203125
Area/6302 GDP/14765.337890625
Area/333 GDP/2388.887939453125
Area/1421 GDP/446.9751892089844
Area/1502 GDP/34383.65625
Area/6346 GDP/10003.6865234375
Area/241 GDP/2.7543017864227295
Area/6405 GDP/10188.9970703125
Area/615 GDP/559.8616333007812
Area/4191 GDP/16284.998046875
Area/3589 GDP/10024.64453125
Area/6141 GDP/10000.0
Area/3219 GDP/10732.5771484375
Area/571 GDP/349.016357421875
Area/6849 GDP/7792.29296875
Area/7383 GDP/71.80744934082031
Area/1443 GDP/42651.1875
Area/3942 GDP/486.6532897949219
Area/5679 GDP/43604.671875
Area/2674 GDP/13097.92578125
Area/5930 GDP/10000.0
Area/8088 GDP/481.5076904296875
Area/7235 GDP/10040.861328125
Area/2271 GDP/5369.142578125
Area/118 GDP/14.49091911315918
Area/2508 GDP/581.4164428710938
Area/6303 GDP/14172.552734375
Area/7945 GDP/7148.169921875
Area/2223 GDP/580.489013671875
Area/3184 GDP/31470.908203125
Area/7284 GDP/497.3057861328125
Area/8503 GDP/16013.78515625
Area/2692 GDP/473.6313171386719
Area/2912 GDP/575.2166748046875
Area/6892 GDP/33136.4375
Area/2892 GDP/25944.58203125
Area/4207 GDP/486.68780517578125
Area/1778 GDP/3714.875244140625
Area/954 GDP/2.7543017864227295
Area/5059 GDP/16988.10546875
Area/7725 GDP/6257.35791015625
Area/5605 GDP/36661.35546875
Area/574 GDP/301.5898742675781
Area/2728 GDP/0.0
Area/8272 GDP/10000.0
Area/2838 GDP/1955.669921875
Area/3350 GDP/561.384765625
Area/5678 GDP/23584.0703125
Area/698 GDP/0.0
Area/1004 GDP/37860.49609375
Area/6535 GDP/34129.203125
Area/7412 GDP/197.80929565429688
Area/3676 GDP/578.5699462890625
Area/1037 GDP/437.9764404296875
Area/332 GDP/2388.887939453125
Area/3339 GDP/24073.4140625
Area/2068 GDP/444.9651794433594
Area/3702 GDP/30560.888671875
Area/1826 GDP/302.16644287109375
Area/2762 GDP/532.09228515625
Area/3691 GDP/10158.44140625
Area/7700 GDP/572.9169921875
Area/7518 GDP/30874.720703125
Area/6661 GDP/36318.93359375
Area/5323 GDP/10000.0
Area/7002 GDP/15791.029296875
Area/8094 GDP/274.8497619628906
Area/365 GDP/334.4953918457031
Area/6339 GDP/10000.0
Area/4195 GDP/21026.650390625
Area/2301 GDP/581.1838989257812
Area/6485 GDP/5886.55517578125
Area/2558 GDP/437.4662170410156
Area/2441 GDP/22.384532928466797
Area/4057 GDP/37228.0625
Area/3327 GDP/19327.818359375
Area/620 GDP/0.0
Area/7530 GDP/9.528892517089844
Area/6589 GDP/3477.5419921875
Area/1878 GDP/565.361083984375
Area/5411 GDP/44981.0703125
Area/3941 GDP/477.6881408691406
Area/664 GDP/2.7543017864227295
Area/6189 GDP/10000.0
Area/8441 GDP/26974.640625
Area/2209 GDP/405.2438659667969
Area/3688 GDP/10011.595703125
Area/2445 GDP/0.0
Area/2760 GDP/559.8616333007812
Area/7069 GDP/1233.611572265625
Area/7619 GDP/269.3765563964844
Area/6299 GDP/4216.1943359375
Area/7580 GDP/9136.0048828125
Area/2266 GDP/469.96685791015625
Area/7933 GDP/10106.9140625
Area/2244 GDP/20042.5703125
Area/7669 GDP/57.39588165283203
Area/1609 GDP/0.0
Area/5941 GDP/1.1859462261199951
Area/1496 GDP/26762.48828125
Area/2410 GDP/13242.7919921875
Area/3035 GDP/29651.306640625
Area/13 GDP/430.3713684082031
Area/8456 GDP/226.04348754882812
Area/3282 GDP/92.26817321777344
Area/1627 GDP/37941.171875
Area/639 GDP/300.00360107421875
Area/3634 GDP/5377.48828125
Area/8316 GDP/75.21076202392578
Area/7850 GDP/35566.1875
Area/4717 GDP/10221.578125
Area/6588 GDP/28697.044921875
Area/3697 GDP/92.26817321777344
Area/8379 GDP/307.01885986328125
Area/4260 GDP/2598.110107421875
Area/7704 GDP/17029.27734375
Area/2079 GDP/479.36761474609375
Area/6460 GDP/10001.42578125
Area/4554 GDP/7386.94921875
Area/1225 GDP/29662.90625
Area/4975 GDP/15138.9970703125
Area/7031 GDP/9.528892517089844
Area/6552 GDP/10001.3232421875
Area/7380 GDP/11557.068359375
Area/102 GDP/2.7543017864227295
Area/3416 GDP/43356.2265625
Area/4079 GDP/28806.587890625
Area/7248 GDP/9.528892517089844
Area/598 GDP/2.7543017864227295
Area/7286 GDP/6112.34912109375
Area/2766 GDP/548.8800659179688
Area/1524 GDP/9566.6494140625
Area/4137 GDP/486.68780517578125
Area/4116 GDP/100.29804229736328
Area/3694 GDP/6494.68017578125
Area/6131 GDP/10216.8349609375
Area/281 GDP/60.403133392333984
Area/3093 GDP/378.9219970703125
Area/5580 GDP/10009.9365234375
Area/5122 GDP/10009.7822265625
Area/5592 GDP/1253.1851806640625
Area/2741 GDP/4120.94580078125
Area/5205 GDP/10003.87109375
Area/6706 GDP/10003.3505859375
Area/1055 GDP/354.85748291015625
Area/1914 GDP/31579.451171875
Area/5322 GDP/10000.0
Area/601 GDP/92.72713470458984
Area/6909 GDP/1684.52978515625
Area/1219 GDP/617.3882446289062
Area/1309 GDP/5618.58837890625
Area/5317 GDP/32560.095703125
Area/7660 GDP/10069.36328125
Area/4402 GDP/37228.0625
Area/6674 GDP/1239.15380859375
Area/7864 GDP/46768.55078125
Area/6551 GDP/22675.29296875
Area/6646 GDP/1565.2864990234375
Area/1956 GDP/0.0
Area/2589 GDP/0.0
Area/6041 GDP/10260.1455078125
Area/1509 GDP/28750.86328125
Area/5854 GDP/10248.6376953125
Area/4084 GDP/571.5348510742188
Area/2258 GDP/42651.1875
Area/5137 GDP/10109.1435546875
Area/7909 GDP/346.3975830078125
Area/651 GDP/26090.802734375
Area/2084 GDP/581.4164428710938
Area/7606 GDP/42.198760986328125
Area/6598 GDP/10000.0
Area/8391 GDP/475.3174133300781
Area/3651 GDP/3290.9755859375
Area/5736 GDP/23440.568359375
Area/8507 GDP/10023.6787109375
Area/2234 GDP/0.0
Area/3033 GDP/2777.6669921875
Area/1132 GDP/559.8616333007812
Area/5712 GDP/572.9891357421875
Area/2470 GDP/16954.431640625
Area/1034 GDP/1633.21875
Area/1342 GDP/559.8616333007812
Area/3507 GDP/2062.337890625
Area/8518 GDP/10465.826171875
Area/5831 GDP/10000.0
Area/2425 GDP/816.5067749023438
Area/4592 GDP/579.6536865234375
Area/187 GDP/2.7543017864227295
Area/1936 GDP/24923.580078125
Area/3593 GDP/1201.5927734375
Area/7949 GDP/79.75668334960938
Area/2835 GDP/455.47918701171875
Area/2241 GDP/9626.4267578125
Area/7121 GDP/9.528892517089844
Area/2618 GDP/34092.49609375
Area/5070 GDP/10000.0
Area/72 GDP/196.3459014892578
Area/608 GDP/171.71942138671875
Area/2868 GDP/0.0
Area/3387 GDP/486.21051025390625
Area/335 GDP/0.0
Area/132 GDP/1244.5616455078125
Area/5390 GDP/10000.0
Area/6924 GDP/2.1410934925079346
Area/1191 GDP/2281.799560546875
Area/2151 GDP/578.8363647460938
Area/5981 GDP/47656.18359375
Area/7792 GDP/48306.890625
Area/5603 GDP/10027.1240234375
Area/8363 GDP/19417.33984375
Area/815 GDP/569.9784545898438
Area/2354 GDP/461.80303955078125
Area/739 GDP/28.325531005859375
Area/950 GDP/42651.1875
Area/62 GDP/212.75587463378906
Area/936 GDP/42651.1875
Area/2602 GDP/486.68780517578125
Area/2303 GDP/0.0
Area/3535 GDP/26356.892578125
Area/692 GDP/0.0
Area/4667 GDP/30192.76953125
Area/3704 GDP/3136.360107421875
Area/7105 GDP/9.528892517089844
Area/432 GDP/369.2290344238281
Area/4035 GDP/10042.69140625
Area/1414 GDP/19854.59765625
Area/2749 GDP/17228.02734375
Area/11 GDP/260.0644226074219
Area/6397 GDP/10000.0
Area/2435 GDP/568.331787109375
Area/3239 GDP/10001.9462890625
Area/8491 GDP/27637.00390625
Area/3000 GDP/10738.6884765625
Area/3404 GDP/572.1497802734375
Area/7484 GDP/2303.431396484375
Area/5501 GDP/10009.7568359375
Area/8184 GDP/441.1572570800781
Area/4988 GDP/580.979736328125
Area/4376 GDP/31477.146484375
Area/7268 GDP/6079.7353515625
Area/4445 GDP/36982.08203125
Area/6147 GDP/42885.703125
Area/8264 GDP/21596.296875
Area/5156 GDP/15941.6875
Area/525 GDP/64.45594787597656
Area/5867 GDP/3520.283203125
Area/2233 GDP/0.0
Area/6406 GDP/10069.130859375
Area/5496 GDP/10025.150390625
Area/4660 GDP/39716.24609375
Area/7592 GDP/9489.6064453125
Area/4994 GDP/10151.2353515625
Area/7729 GDP/17511.609375
Area/4938 GDP/27361.423828125
Area/1594 GDP/542.55859375
Area/7117 GDP/9.528892517089844
Area/7389 GDP/9.528892517089844
Area/794 GDP/152.02381896972656
Area/1103 GDP/294.5555419921875
Area/6108 GDP/10000.0
Area/8413 GDP/10000.0
Area/610 GDP/4.00201940536499
Area/6260 GDP/10000.0
Area/6662 GDP/7340.921875
Area/5947 GDP/37228.0625
Area/4703 GDP/1517.2724609375
Area/1311 GDP/14038.353515625
Area/2189 GDP/41986.1484375
Area/7362 GDP/10105.103515625
Area/3329 GDP/579.4713745117188
Area/4674 GDP/97.37199401855469
Area/379 GDP/1053.6788330078125
Area/6742 GDP/1897.53564453125
Area/813 GDP/122.64380645751953
Area/1446 GDP/42651.1875
Area/2142 GDP/431.1578063964844
Area/6183 GDP/10000.0
