Area/3147 Light/12.6225004196167
Area/4510 Light/35.07250213623047
Area/6280 Light/33.662498474121094
Area/6459 Light/36.59749984741211
Area/7051 Light/3.09375
Area/7827 Light/4.087500095367432
Area/5381 Light/12.488749504089355
Area/4498 Light/11.40625
Area/1790 Light/4.341249465942383
Area/6982 Light/5.177499771118164
Area/3181 Light/6.272500038146973
Area/6838 Light/12.614999771118164
Area/1946 Light/3.7849998474121094
Area/4215 Light/13.65999984741211
Area/6285 Light/10.267499923706055
Area/3521 Light/12.207500457763672
Area/5236 Light/12.823749542236328
Area/5222 Light/12.043749809265137
Area/7467 Light/4.207500457763672
Area/6973 Light/4.153750419616699
Area/8323 Light/2.4262499809265137
Area/6766 Light/25.825000762939453
Area/2949 Light/3.8924999237060547
Area/7237 Light/14.27750015258789
Area/7292 Light/9.317500114440918
Area/3328 Light/5.730000019073486
Area/6824 Light/14.257499694824219
Area/5457 Light/12.336250305175781
Area/5722 Light/27.266250610351562
Area/7851 Light/16.952499389648438
Area/4472 Light/16.946250915527344
Area/5309 Light/19.452499389648438
Area/2624 Light/5.747499942779541
Area/5659 Light/15.576250076293945
Area/2413 Light/13.168750762939453
Area/3714 Light/10.567500114440918
Area/2447 Light/0
Area/5695 Light/35.69874954223633
Area/197 Light/0
Area/6534 Light/8.769999504089355
Area/8366 Light/6.0
Area/3652 Light/7.067500114440918
Area/1334 Light/23.153749465942383
Area/1115 Light/0
Area/193 Light/15.084999084472656
Area/7461 Light/1.9787499904632568
Area/339 Light/0
Area/3485 Light/13.421250343322754
Area/2086 Light/6.174999713897705
Area/6791 Light/12.920000076293945
Area/8028 Light/3.0112500190734863
Area/4186 Light/6.313750267028809
Area/5334 Light/16.436248779296875
Area/7116 Light/3.1424999237060547
Area/5824 Light/25.022499084472656
Area/4078 Light/8.28499984741211
Area/8522 Light/2.6024999618530273
Area/5877 Light/22.559999465942383
Area/3486 Light/24.19124984741211
Area/897 Light/2.533750057220459
Area/6096 Light/11.873749732971191
Area/4103 Light/16.787500381469727
Area/357 Light/2.838750123977661
Area/819 Light/5.737500190734863
Area/7939 Light/11.609999656677246
Area/4979 Light/12.148750305175781
Area/4918 Light/17.942501068115234
Area/52 Light/34.04999923706055
Area/2363 Light/5.147500038146973
Area/5535 Light/32.196250915527344
Area/3483 Light/18.80875015258789
Area/1240 Light/5.497499942779541
Area/1970 Light/22.35249900817871
Area/3614 Light/8.083749771118164
Area/2047 Light/15.319999694824219
Area/8448 Light/5.953750133514404
Area/3901 Light/21.438751220703125
Area/1349 Light/10.541250228881836
Area/7872 Light/12.353750228881836
Area/1348 Light/16.09749984741211
Area/3389 Light/10.528749465942383
Area/1033 Light/9.164999961853027
Area/5136 Light/27.278751373291016
Area/39 Light/3.7049999237060547
Area/6671 Light/23.178749084472656
Area/2774 Light/4.372499942779541
Area/2701 Light/16.911251068115234
Area/7579 Light/11.387499809265137
Area/3114 Light/5.054999828338623
Area/3558 Light/5.856249809265137
Area/7395 Light/4.491250038146973
Area/8350 Light/16.369998931884766
Area/4508 Light/22.907501220703125
Area/4643 Light/13.252500534057617
Area/2975 Light/4.46999979019165
Area/6026 Light/18.99249839782715
Area/366 Light/2.1549999713897705
Area/7531 Light/1.7587499618530273
Area/8513 Light/10.539999961853027
Area/5887 Light/21.0
Area/4492 Light/23.14750099182129
Area/5588 Light/19.397499084472656
Area/6782 Light/10.148750305175781
Area/2305 Light/6.266250133514404
Area/1654 Light/10.899999618530273
Area/3813 Light/5.984999656677246
Area/7994 Light/14.523750305175781
Area/847 Light/8.356250762939453
Area/2481 Light/19.348751068115234
Area/5559 Light/28.252498626708984
Area/1702 Light/18.25749969482422
Area/6629 Light/14.413750648498535
Area/6206 Light/12.595001220703125
Area/4156 Light/9.28499984741211
Area/4343 Light/8.466249465942383
Area/3354 Light/7.597499847412109
Area/4854 Light/40.900001525878906
Area/2669 Light/5.221250057220459
Area/8469 Light/0.8087499737739563
Area/2652 Light/4.492500305175781
Area/6898 Light/5.41249942779541
Area/6641 Light/27.9424991607666
Area/6545 Light/14.727499961853027
Area/2317 Light/7.751250267028809
Area/6660 Light/16.64375114440918
Area/330 Light/8.55250072479248
Area/237 Light/3.288749933242798
Area/7476 Light/14.581250190734863
Area/8227 Light/9.684999465942383
Area/3817 Light/6.910000324249268
Area/2291 Light/7.007499694824219
Area/1605 Light/1.9824999570846558
Area/301 Light/2.622499942779541
Area/2730 Light/6.667499542236328
Area/6058 Light/38.22500228881836
Area/7522 Light/6.337500095367432
Area/6500 Light/14.570000648498535
Area/4495 Light/15.711250305175781
Area/3497 Light/16.90625
Area/1851 Light/4.285000324249268
Area/6137 Light/19.572500228881836
Area/4494 Light/25.63249969482422
Area/5142 Light/21.531251907348633
Area/7273 Light/3.2850000858306885
Area/5862 Light/29.907501220703125
Area/47 Light/1.8849999904632568
Area/1248 Light/6.795000076293945
Area/6843 Light/19.466251373291016
Area/3732 Light/10.71500015258789
Area/3672 Light/8.46500015258789
Area/3295 Light/5.880000114440918
Area/2977 Light/5.118749618530273
Area/4566 Light/16.888750076293945
Area/6792 Light/10.602500915527344
Area/1923 Light/4.485000133514404
Area/6856 Light/6.65749979019165
Area/1544 Light/15.279999732971191
Area/7957 Light/2.9312498569488525
Area/3103 Light/19.771249771118164
Area/1149 Light/26.55500030517578
Area/1323 Light/0
Area/1347 Light/15.187500953674316
Area/8314 Light/3.072499990463257
Area/2113 Light/16.821250915527344
Area/3944 Light/6.375
Area/2691 Light/8.467499732971191
Area/6981 Light/7.567500114440918
Area/3372 Light/9.792499542236328
Area/138 Light/0
Area/1436 Light/16.34000015258789
Area/7782 Light/8.133749961853027
Area/6940 Light/13.358749389648438
Area/3665 Light/8.55250072479248
Area/6787 Light/10.59375
Area/7144 Light/25.895000457763672
Area/4351 Light/10.819999694824219
Area/996 Light/6.034999847412109
Area/4590 Light/26.270000457763672
Area/306 Light/8.073749542236328
Area/5214 Light/18.582500457763672
Area/5090 Light/7.106250286102295
Area/626 Light/0
Area/4363 Light/14.74625015258789
Area/6039 Light/40.592498779296875
Area/8190 Light/8.837499618530273
Area/5908 Light/36.03499984741211
Area/2773 Light/4.198750019073486
Area/8261 Light/3.1675000190734863
Area/8303 Light/3.297499895095825
Area/6135 Light/48.88874816894531
Area/5100 Light/16.698749542236328
Area/378 Light/5.7925004959106445
Area/216 Light/2.362499952316284
Area/157 Light/1.9799998998641968
Area/3349 Light/9.092499732971191
Area/6847 Light/20.393749237060547
Area/6609 Light/17.072498321533203
Area/6635 Light/20.20374870300293
Area/4056 Light/29.29125213623047
Area/8011 Light/11.778749465942383
Area/2352 Light/9.100000381469727
Area/3373 Light/8.13124942779541
Area/7993 Light/12.473750114440918
Area/4117 Light/52.756248474121094
Area/1301 Light/11.585000991821289
Area/594 Light/2.807500123977661
Area/6761 Light/12.983750343322754
Area/6170 Light/26.056251525878906
Area/2362 Light/6.035000324249268
Area/8380 Light/3.5774998664855957
Area/5418 Light/24.15999984741211
Area/7553 Light/6.71250057220459
Area/635 Light/4.255000114440918
Area/7576 Light/19.638750076293945
Area/4019 Light/9.536249160766602
Area/3016 Light/5.072500228881836
Area/3623 Light/13.892499923706055
Area/2052 Light/14.707499504089355
Area/3 Light/1.9774999618530273
Area/214 Light/3.8350000381469727
Area/4344 Light/9.362500190734863
Area/7016 Light/17.154998779296875
Area/6811 Light/29.102500915527344
Area/2506 Light/9.15999984741211
Area/1858 Light/4.910000324249268
Area/5811 Light/21.470001220703125
Area/5201 Light/18.384998321533203
Area/171 Light/1.721250057220459
Area/1492 Light/10.442500114440918
Area/5171 Light/15.182500839233398
Area/1999 Light/7.102499961853027
Area/2973 Light/5.630000114440918
Area/3059 Light/16.536251068115234
Area/5767 Light/31.67249870300293
Area/7976 Light/6.033749580383301
Area/6316 Light/37.20375061035156
Area/4807 Light/21.677501678466797
Area/5923 Light/47.41875076293945
Area/2416 Light/12.654998779296875
Area/1815 Light/3.091249942779541
Area/7959 Light/3.807499885559082
Area/5872 Light/14.164999008178711
Area/6151 Light/46.178749084472656
Area/7206 Light/2.554999828338623
Area/6055 Light/31.97624969482422
Area/2019 Light/5.382500171661377
Area/404 Light/2.304999828338623
Area/8511 Light/3.569999933242798
Area/3142 Light/5.329999923706055
Area/2387 Light/14.306249618530273
Area/7456 Light/2.528749942779541
Area/3514 Light/15.509998321533203
Area/2473 Light/10.60624885559082
Area/8040 Light/2.4150002002716064
Area/7968 Light/2.038749933242798
Area/383 Light/9.643749237060547
Area/5636 Light/26.03499984741211
Area/4425 Light/13.446250915527344
Area/3570 Light/4.570000171661377
Area/422 Light/6.520000457763672
Area/4583 Light/47.748748779296875
Area/4063 Light/7.732500076293945
Area/4413 Light/7.328750133514404
Area/7991 Light/6.6662492752075195
Area/1938 Light/6.849999904632568
Area/7942 Light/11.432499885559082
Area/7231 Light/24.8799991607666
Area/6047 Light/40.90374755859375
Area/8112 Light/6.993749618530273
Area/2388 Light/14.571249961853027
Area/2325 Light/18.521249771118164
Area/8402 Light/2.232499837875366
Area/8132 Light/13.537500381469727
Area/7127 Light/4.616250038146973
Area/257 Light/1.9300000667572021
Area/2173 Light/6.96750020980835
Area/4208 Light/9.748749732971191
Area/8419 Light/15.137500762939453
Area/7841 Light/13.125
Area/1488 Light/13.133749008178711
Area/5508 Light/18.849998474121094
Area/2358 Light/12.760000228881836
Area/3124 Light/4.950000286102295
Area/6349 Light/35.133750915527344
Area/4355 Light/16.85249900817871
Area/7128 Light/3.461249828338623
Area/2338 Light/12.702499389648438
Area/1827 Light/6.049999713897705
Area/7986 Light/7.795000076293945
Area/1187 Light/0
Area/2039 Light/11.142499923706055
Area/1562 Light/15.635000228881836
Area/6737 Light/29.571247100830078
Area/658 Light/10.719999313354492
Area/6915 Light/25.442501068115234
Area/5348 Light/31.997501373291016
Area/8235 Light/5.558750152587891
Area/4863 Light/23.27750015258789
Area/2147 Light/4.579999923706055
Area/7478 Light/38.80000305175781
Area/1122 Light/11.423749923706055
Area/6407 Light/28.853748321533203
Area/2891 Light/23.431251525878906
Area/1736 Light/2.338749885559082
Area/7667 Light/3.161250114440918
Area/5014 Light/7.891249656677246
Area/1290 Light/24.912498474121094
Area/4232 Light/6.994999885559082
Area/4685 Light/11.029999732971191
Area/6438 Light/8.666250228881836
Area/5696 Light/25.497501373291016
Area/6771 Light/8.049999237060547
Area/577 Light/3.3612499237060547
Area/6728 Light/16.53125
Area/4415 Light/16.321250915527344
Area/7962 Light/13.477499961853027
Area/687 Light/0
Area/3891 Light/11.907500267028809
Area/6267 Light/16.065000534057617
Area/4040 Light/15.676250457763672
Area/397 Light/1.5075000524520874
Area/4680 Light/11.041250228881836
Area/7349 Light/5.397500038146973
Area/5868 Light/11.701250076293945
Area/6286 Light/7.909999847412109
Area/8108 Light/1.8675000667572021
Area/1514 Light/8.789999961853027
Area/4596 Light/17.155000686645508
Area/6464 Light/10.260000228881836
Area/4834 Light/15.702499389648438
Area/4036 Light/8.122499465942383
Area/5878 Light/21.654998779296875
Area/6101 Light/22.32499885559082
Area/6887 Light/16.662500381469727
Area/5413 Light/31.761249542236328
Area/3152 Light/4.832499980926514
Area/4233 Light/7.352499961853027
Area/3393 Light/21.145000457763672
Area/2839 Light/3.8087499141693115
Area/8347 Light/21.247501373291016
Area/4483 Light/7.767499923706055
Area/4985 Light/24.866249084472656
Area/2505 Light/10.25
Area/2548 Light/17.112499237060547
Area/5363 Light/18.3387508392334
Area/5731 Light/26.35124969482422
Area/6027 Light/20.14875030517578
Area/3621 Light/17.103750228881836
Area/2225 Light/10.397499084472656
Area/8361 Light/7.791250228881836
Area/4651 Light/52.02874755859375
Area/7247 Light/5.068749904632568
Area/4335 Light/23.58625030517578
Area/6912 Light/7.458749771118164
Area/3592 Light/11.833749771118164
Area/6833 Light/16.079999923706055
Area/7113 Light/3.158750057220459
Area/1572 Light/11.348750114440918
Area/2488 Light/6.599999904632568
Area/5026 Light/14.12874984741211
Area/8321 Light/4.909999847412109
Area/1145 Light/8.773750305175781
Area/829 Light/0
Area/7153 Light/12.467499732971191
Area/7092 Light/27.3075008392334
Area/3077 Light/8.057499885559082
Area/5737 Light/8.677499771118164
Area/4668 Light/7.232500076293945
Area/4504 Light/13.282500267028809
Area/5569 Light/8.327499389648438
Area/3532 Light/16.24250030517578
Area/3419 Light/8.77750015258789
Area/2606 Light/12.446249961853027
Area/7659 Light/17.174999237060547
Area/2968 Light/11.056249618530273
Area/5311 Light/12.644999504089355
Area/2985 Light/5.292500019073486
Area/3482 Light/20.4112491607666
Area/1352 Light/5.221250057220459
Area/8068 Light/14.105000495910645
Area/1231 Light/10.420000076293945
Area/3126 Light/10.444999694824219
Area/2036 Light/5.627500057220459
Area/3767 Light/5.75
Area/5882 Light/27.083749771118164
Area/5384 Light/10.52750015258789
Area/2809 Light/3.2850000858306885
Area/233 Light/3.5999999046325684
Area/3637 Light/19.426250457763672
Area/5124 Light/23.4375
Area/5719 Light/26.322498321533203
Area/7950 Light/2.5924997329711914
Area/418 Light/0
Area/2101 Light/6.017499923706055
Area/900 Light/0
Area/7730 Light/11.97249984741211
Area/5970 Light/40.592498779296875
Area/8141 Light/19.157501220703125
Area/2799 Light/0
Area/2776 Light/5.653749465942383
Area/5281 Light/22.395000457763672
Area/2262 Light/12.897500991821289
Area/2870 Light/5.215000152587891
Area/8189 Light/2.2874999046325684
Area/7097 Light/6.863749980926514
Area/3108 Light/16.639999389648438
Area/8007 Light/10.618749618530273
Area/181 Light/1.4124999046325684
Area/8161 Light/5.856249809265137
Area/5649 Light/36.60874938964844
Area/6168 Light/20.162498474121094
Area/5318 Light/13.262499809265137
Area/6826 Light/6.184999465942383
Area/3543 Light/16.935001373291016
Area/390 Light/1.4375
Area/3980 Light/17.49250030517578
Area/8428 Light/16.817501068115234
Area/4513 Light/54.95000076293945
Area/130 Light/0
Area/3087 Light/6.305000305175781
Area/6302 Light/15.163749694824219
Area/333 Light/9.292499542236328
Area/1421 Light/5.147500038146973
Area/1502 Light/12.0
Area/6346 Light/32.66874694824219
Area/241 Light/2.0925002098083496
Area/6405 Light/17.042499542236328
Area/615 Light/2.3249998092651367
Area/4191 Light/22.548748016357422
Area/3589 Light/31.013748168945312
Area/6141 Light/32.26875305175781
Area/3219 Light/12.989999771118164
Area/571 Light/2.7012500762939453
Area/6849 Light/9.563750267028809
Area/7383 Light/6.302499771118164
Area/1443 Light/21.911251068115234
Area/3942 Light/7.942500114440918
Area/5679 Light/20.192501068115234
Area/2674 Light/6.457499980926514
Area/5930 Light/15.40250015258789
Area/8088 Light/5.207499980926514
Area/7235 Light/20.47624969482422
Area/2271 Light/6.989999771118164
Area/118 Light/1.8975000381469727
Area/2508 Light/17.935001373291016
Area/6303 Light/19.5262508392334
Area/7945 Light/5.872499942779541
Area/2223 Light/3.7325000762939453
Area/3184 Light/11.886249542236328
Area/7284 Light/10.65625
Area/8503 Light/5.028750419616699
Area/2692 Light/10.59000015258789
Area/2912 Light/4.892499923706055
Area/6892 Light/12.901249885559082
Area/2892 Light/16.948749542236328
Area/4207 Light/14.168750762939453
Area/1778 Light/7.37999963760376
Area/954 Light/8.729999542236328
Area/5059 Light/36.64999771118164
Area/7725 Light/7.46875
Area/5605 Light/27.56999969482422
Area/574 Light/2.5112500190734863
Area/2728 Light/0
Area/8272 Light/24.560001373291016
Area/2838 Light/3.8712499141693115
Area/3350 Light/6.286250114440918
Area/5678 Light/24.1875
Area/698 Light/0
Area/1004 Light/20.72749900817871
Area/6535 Light/16.782499313354492
Area/7412 Light/8.923749923706055
Area/3676 Light/8.300000190734863
Area/1037 Light/3.384999990463257
Area/332 Light/10.117500305175781
Area/3339 Light/19.033750534057617
Area/2068 Light/7.152500152587891
Area/3702 Light/15.035000801086426
Area/1826 Light/5.520000457763672
Area/2762 Light/6.569999694824219
Area/3691 Light/18.02375030517578
Area/7700 Light/6.047500133514404
Area/7518 Light/18.626251220703125
Area/6661 Light/21.424999237060547
Area/5323 Light/28.671249389648438
Area/7002 Light/8.327500343322754
Area/8094 Light/2.5
Area/365 Light/2.002500057220459
Area/6339 Light/20.479999542236328
Area/4195 Light/21.365001678466797
Area/2301 Light/9.526249885559082
Area/6485 Light/46.747501373291016
Area/2558 Light/4.430000305175781
Area/2441 Light/0
Area/4057 Light/30.962499618530273
Area/3327 Light/7.409999847412109
Area/620 Light/0
Area/7530 Light/1.8050000667572021
Area/6589 Light/12.036251068115234
Area/1878 Light/2.8187499046325684
Area/5411 Light/17.52750015258789
Area/3941 Light/10.942501068115234
Area/664 Light/3.158750057220459
Area/6189 Light/28.15250015258789
Area/8441 Light/4.835000038146973
Area/2209 Light/6.414999961853027
Area/3688 Light/24.313749313354492
Area/2445 Light/14.698749542236328
Area/2760 Light/9.952499389648438
Area/7069 Light/3.53125
Area/7619 Light/4.625
Area/6299 Light/5.908750534057617
Area/7580 Light/9.682499885559082
