Area/1109 Light/18.91499900817871
Area/3762 Light/21.454999923706055
Area/4040 Light/5.664999961853027
Area/3297 Light/9.460000038146973
Area/498 Light/15.257499694824219
Area/910 Light/0.9550000429153442
Area/3305 Light/26.25749969482422
Area/3618 Light/101.6199951171875
Area/3709 Light/57.025001525878906
Area/1340 Light/11.537500381469727
Area/1705 Light/30.880001068115234
Area/3715 Light/35.092498779296875
Area/2392 Light/16.52750015258789
Area/794 Light/18.30500030517578
Area/3162 Light/25.802499771118164
Area/3611 Light/16.354999542236328
Area/2567 Light/12.614999771118164
Area/2792 Light/14.149999618530273
Area/158 Light/16.172500610351562
Area/4124 Light/7.752500057220459
Area/3257 Light/24.104999542236328
Area/1943 Light/35.212501525878906
Area/353 Light/3.245000123977661
Area/4175 Light/16.94499969482422
Area/565 Light/13.042499542236328
Area/3188 Light/0.75
Area/1161 Light/17.84000015258789
Area/3985 Light/28.292499542236328
Area/1024 Light/35.41749572753906
Area/2517 Light/15.029999732971191
Area/3844 Light/6.850000381469727
Area/1851 Light/36.597496032714844
Area/2320 Light/35.042503356933594
Area/134 Light/5.789999961853027
Area/1811 Light/30.91499900817871
Area/3981 Light/41.56999969482422
Area/582 Light/66.56500244140625
Area/618 Light/7.894999980926514
Area/3761 Light/17.670001983642578
Area/374 Light/7.907500267028809
Area/1575 Light/47.782501220703125
Area/38 Light/14.450000762939453
Area/2487 Light/20.24250030517578
Area/484 Light/23.4375
Area/2235 Light/68.625
Area/1579 Light/44.37999725341797
Area/2973 Light/17.18000030517578
Area/3597 Light/12.912500381469727
Area/808 Light/6.5625
Area/3692 Light/7.517499923706055
Area/331 Light/32.92250061035156
Area/868 Light/32.62999725341797
Area/1828 Light/19.467498779296875
Area/4009 Light/0.9049999713897705
Area/3898 Light/25.197500228881836
Area/4191 Light/0.8374999761581421
Area/1042 Light/31.607498168945312
Area/1725 Light/7.864999771118164
Area/1918 Light/39.08000183105469
Area/2186 Light/1.4600000381469727
Area/2084 Light/30.052499771118164
Area/2857 Light/29.982500076293945
Area/3514 Light/4.840000152587891
Area/40 Light/16.854999542236328
Area/174 Light/5.4175004959106445
Area/441 Light/3.687500238418579
Area/877 Light/22.27750015258789
Area/1006 Light/2.194999933242798
Area/2859 Light/47.165000915527344
Area/663 Light/18.087499618530273
Area/3018 Light/4.064999580383301
Area/2116 Light/26.014999389648438
Area/539 Light/2.757499933242798
Area/466 Light/11.619999885559082
Area/3294 Light/8.510000228881836
Area/1750 Light/33.880001068115234
Area/1798 Light/25.482500076293945
Area/1609 Light/33.43000030517578
Area/2979 Light/12.972500801086426
Area/0 Light/5.857500076293945
Area/2065 Light/23.989999771118164
Area/199 Light/21.897499084472656
Area/2389 Light/17.400001525878906
Area/2434 Light/12.352499961853027
Area/2554 Light/11.442500114440918
Area/1720 Light/47.4375
Area/2719 Light/14.65999984741211
Area/3738 Light/2.302500009536743
Area/3042 Light/30.3125
Area/4031 Light/18.235000610351562
Area/2113 Light/17.607500076293945
Area/2181 Light/10.622499465942383
Area/1172 Light/15.350000381469727
Area/4203 Light/5.835000038146973
Area/855 Light/36.352500915527344
Area/2911 Light/8.192499160766602
Area/363 Light/14.047499656677246
Area/2336 Light/31.760000228881836
Area/458 Light/2.7274999618530273
Area/3632 Light/3.875
Area/885 Light/16.639999389648438
Area/3027 Light/16.052501678466797
Area/3040 Light/35.082496643066406
Area/2481 Light/14.315000534057617
Area/3494 Light/29.877498626708984
Area/3805 Light/28.005001068115234
Area/1140 Light/43.150001525878906
Area/2023 Light/19.32499885559082
Area/820 Light/1.3650000095367432
Area/2872 Light/52.907501220703125
Area/845 Light/37.79999923706055
Area/250 Light/4.887499809265137
Area/1339 Light/13.532500267028809
Area/4269 Light/5.572499752044678
Area/3870 Light/9.147500038146973
Area/3588 Light/35.102500915527344
Area/1259 Light/24.845001220703125
Area/248 Light/17.309999465942383
Area/2915 Light/0.8224999904632568
Area/983 Light/10.219999313354492
Area/2773 Light/55.807498931884766
Area/2619 Light/10.637499809265137
Area/2642 Light/2.055000066757202
Area/2345 Light/14.142499923706055
Area/2170 Light/22.844999313354492
Area/3784 Light/9.867500305175781
Area/2583 Light/46.90999984741211
Area/2643 Light/4.227499961853027
Area/3364 Light/3.2975001335144043
Area/571 Light/4.892499923706055
Area/196 Light/8.800000190734863
Area/1633 Light/18.06999969482422
Area/3700 Light/20.89750099182129
Area/75 Light/6.985000133514404
Area/2463 Light/10.094999313354492
Area/1832 Light/17.38249969482422
Area/243 Light/28.795000076293945
Area/3499 Light/21.11750030517578
Area/2682 Light/61.65999984741211
Area/255 Light/4.3125
Area/405 Light/17.482498168945312
Area/3674 Light/23.582500457763672
Area/477 Light/12.84999942779541
Area/1714 Light/31.94499969482422
Area/2840 Light/2.0199999809265137
Area/1776 Light/56.67749786376953
Area/3219 Light/31.59749984741211
Area/1928 Light/33.845001220703125
Area/2538 Light/10.452500343322754
Area/2760 Light/33.17499923706055
Area/4076 Light/30.682498931884766
Area/1668 Light/35.712501525878906
Area/2454 Light/15.147500038146973
Area/1670 Light/36.89500045776367
Area/933 Light/28.739999771118164
Area/2453 Light/8.837499618530273
Area/2516 Light/18.28999900817871
Area/647 Light/10.592499732971191
Area/1182 Light/9.230000495910645
Area/1370 Light/8.684999465942383
Area/1086 Light/7.752499580383301
Area/876 Light/21.02750015258789
Area/1129 Light/37.23500061035156
Area/217 Light/34.11750030517578
Area/4081 Light/11.147499084472656
Area/2332 Light/21.647499084472656
Area/370 Light/11.742500305175781
Area/1293 Light/7.9375
Area/1078 Light/25.020000457763672
Area/3493 Light/31.42500114440918
Area/2019 Light/31.71500015258789
Area/4248 Light/20.65999984741211
Area/3015 Light/1.6050000190734863
Area/2989 Light/10.907499313354492
Area/516 Light/24.15250015258789
Area/3066 Light/11.492500305175781
Area/381 Light/17.65999984741211
Area/1285 Light/4.997499942779541
Area/658 Light/10.055000305175781
Area/859 Light/43.307498931884766
Area/3058 Light/20.204999923706055
Area/1614 Light/31.82750129699707
Area/2939 Light/16.627498626708984
Area/4141 Light/7.582499980926514
Area/4030 Light/16.75749969482422
Area/1223 Light/52.43000030517578
Area/1854 Light/24.032501220703125
Area/546 Light/1.7074999809265137
Area/1658 Light/38.05500030517578
Area/2461 Light/3.137500047683716
Area/2652 Light/1.587499976158142
Area/3750 Light/9.385000228881836
Area/461 Light/3.9275002479553223
Area/2009 Light/53.192501068115234
Area/1978 Light/31.674999237060547
Area/2203 Light/16.00749969482422
Area/2043 Light/24.649999618530273
Area/4004 Light/0.8025000095367432
Area/2143 Light/44.59000015258789
Area/2449 Light/4.807499885559082
Area/3195 Light/4.240000247955322
Area/1242 Light/26.52750015258789
Area/476 Light/18.15250015258789
Area/1968 Light/38.84749984741211
Area/3792 Light/31.614999771118164
Area/2121 Light/38.97249984741211
Area/1346 Light/27.389999389648438
Area/1801 Light/43.01249694824219
Area/2367 Light/2.817499876022339
Area/3922 Light/7.180000305175781
Area/3392 Light/20.49250030517578
Area/552 Light/9.394999504089355
Area/2986 Light/7.217499732971191
Area/3130 Light/37.35499954223633
Area/1352 Light/32.39500045776367
Area/948 Light/30.130001068115234
Area/423 Light/24.479999542236328
Area/1309 Light/39.935001373291016
Area/1859 Light/37.782501220703125
Area/1356 Light/12.795000076293945
Area/1977 Light/32.55249786376953
Area/1031 Light/31.512500762939453
Area/1606 Light/26.697500228881836
Area/1364 Light/3.9624998569488525
Area/2592 Light/54.8125
Area/1290 Light/19.700000762939453
Area/3747 Light/15.15250015258789
Area/72 Light/10.22249984741211
Area/450 Light/2.430000066757202
Area/3890 Light/61.80750274658203
Area/2189 Light/5.0625
Area/911 Light/1.0824999809265137
Area/2750 Light/2.8274998664855957
Area/2129 Light/29.02250099182129
Area/4170 Light/33.50749969482422
Area/3019 Light/3.7875001430511475
Area/3124 Light/25.19750213623047
Area/3247 Light/18.084999084472656
Area/1254 Light/17.357500076293945
Area/2556 Light/2.245000123977661
Area/3116 Light/9.779999732971191
Area/3500 Light/8.630000114440918
Area/1118 Light/23.322500228881836
Area/2595 Light/47.78999710083008
Area/2580 Light/34.06500244140625
Area/2780 Light/42.81999969482422
Area/269 Light/8.982500076293945
Area/3446 Light/5.675000190734863
Area/2646 Light/4.494999885559082
Area/2083 Light/20.122499465942383
Area/99 Light/10.389999389648438
Area/2721 Light/6.494999885559082
Area/1710 Light/47.217498779296875
Area/2804 Light/13.510000228881836
Area/3241 Light/18.19499969482422
Area/206 Light/9.67750072479248
Area/323 Light/11.072500228881836
Area/2874 Light/35.58250045776367
Area/3789 Light/13.667499542236328
Area/1029 Light/19.577499389648438
Area/3387 Light/14.639999389648438
Area/1403 Light/38.282501220703125
Area/3170 Light/17.625
Area/831 Light/5.440000057220459
Area/580 Light/17.61750030517578
Area/80 Light/2.390000104904175
Area/2938 Light/9.727499961853027
Area/3175 Light/8.454999923706055
Area/705 Light/14.329999923706055
Area/1018 Light/11.154999732971191
Area/1761 Light/35.07250213623047
Area/1867 Light/57.95000076293945
Area/326 Light/15.75
Area/628 Light/2.809999942779541
Area/2358 Light/13.9399995803833
Area/392 Light/15.807499885559082
Area/4181 Light/6.199999809265137
Area/251 Light/4.262499809265137
Area/995 Light/4.817500114440918
Area/1755 Light/28.637500762939453
Area/3634 Light/7.237500190734863
Area/603 Light/27.90250015258789
Area/2396 Light/36.34000015258789
Area/1993 Light/13.212499618530273
Area/2362 Light/6.274999618530273
Area/1054 Light/34.51000213623047
Area/2252 Light/13.15999984741211
Area/2785 Light/38.61499786376953
Area/3685 Light/23.739999771118164
Area/1587 Light/35.85499954223633
Area/1957 Light/36.0
Area/2921 Light/1.2874999046325684
Area/2510 Light/46.599998474121094
Area/1349 Light/33.432498931884766
Area/1894 Light/45.23999786376953
Area/1378 Light/9.707500457763672
Area/1197 Light/11.332500457763672
Area/1937 Light/25.040000915527344
Area/2285 Light/17.950000762939453
Area/59 Light/21.040000915527344
Area/2499 Light/39.154998779296875
Area/732 Light/2.109999895095825
Area/1885 Light/26.90250015258789
Area/3642 Light/0.7549999952316284
Area/4116 Light/11.282500267028809
Area/2965 Light/23.637500762939453
Area/3695 Light/12.680000305175781
Area/4041 Light/4.460000038146973
Area/2078 Light/32.707496643066406
Area/4047 Light/6.105000019073486
Area/2890 Light/4.902500152587891
Area/2985 Light/19.760000228881836
Area/1773 Light/48.005001068115234
Area/3948 Light/6.777500152587891
Area/728 Light/1.3049999475479126
Area/4187 Light/0.824999988079071
Area/3483 Light/40.51000213623047
Area/3633 Light/6.069999694824219
Area/3713 Light/47.07749938964844
Area/3873 Light/38.915000915527344
Area/506 Light/25.43000030517578
Area/2322 Light/38.57749938964844
Area/3053 Light/17.78499984741211
Area/3653 Light/5.962500095367432
Area/1786 Light/37.51250076293945
Area/1205 Light/26.342500686645508
Area/3011 Light/1.6399999856948853
Area/4142 Light/7.707500457763672
Area/1012 Light/7.34250020980835
Area/3746 Light/11.4399995803833
Area/2766 Light/42.022499084472656
Area/2131 Light/56.1400032043457
Area/3581 Light/22.502500534057617
Area/4243 Light/10.107500076293945
Area/3421 Light/14.052499771118164
Area/1914 Light/9.192500114440918
Area/3980 Light/33.61250305175781
Area/1286 Light/7.400000095367432
Area/3601 Light/7.577500343322754
Area/35 Light/28.040000915527344
Area/3020 Light/4.487499713897705
Area/1298 Light/27.592500686645508
Area/2940 Light/28.84000015258789
Area/1149 Light/27.770000457763672
Area/966 Light/19.872499465942383
Area/3991 Light/29.494998931884766
Area/3267 Light/3.309999942779541
Area/4028 Light/17.435001373291016
Area/1997 Light/10.850000381469727
Area/2150 Light/37.36499786376953
Area/2210 Light/16.439998626708984
Area/3472 Light/13.870000839233398
Area/3100 Light/1.0924999713897705
Area/2313 Light/32.98999786376953
Area/1505 Light/42.397499084472656
Area/3435 Light/106.94999694824219
Area/1379 Light/11.012500762939453
Area/3057 Light/24.0625
Area/2789 Light/33.94750213623047
Area/2365 Light/15.217500686645508
Area/3628 Light/13.430000305175781
Area/287 Light/12.592500686645508
Area/4109 Light/13.180000305175781
Area/3859 Light/9.362499237060547
Area/2455 Light/22.049999237060547
Area/2664 Light/25.795001983642578
Area/941 Light/36.845001220703125
Area/3171 Light/18.512500762939453
Area/3073 Light/15.030000686645508
Area/1488 Light/44.665000915527344
Area/429 Light/19.75749969482422
Area/1842 Light/24.477500915527344
Area/575 Light/13.232500076293945
Area/4053 Light/12.25
Area/2146 Light/23.915000915527344
Area/2895 Light/9.107500076293945
Area/364 Light/2.1725001335144043
Area/761 Light/39.82250213623047
Area/4206 Light/7.232500076293945
Area/2409 Light/40.31999969482422
Area/567 Light/17.375
Area/3549 Light/0.6299999952316284
Area/3005 Light/0.8324999809265137
Area/2064 Light/23.915000915527344
Area/625 Light/4.902500152587891
Area/3474 Light/15.270000457763672
Area/2933 Light/4.909999847412109
Area/2055 Light/19.647499084472656
Area/1366 Light/19.700000762939453
Area/2738 Light/3.2799999713897705
Area/14 Light/25.552501678466797
Area/2049 Light/50.667503356933594
Area/4139 Light/7.914999961853027
Area/1959 Light/50.69499969482422
Area/686 Light/19.407499313354492
Area/1357 Light/9.940000534057617
Area/2729 Light/19.549999237060547
Area/1032 Light/47.540000915527344
Area/1288 Light/9.739999771118164
Area/1904 Light/23.272499084472656
Area/10 Light/5.817500114440918
Area/2280 Light/2.747499942779541
Area/1347 Light/23.485000610351562
Area/1075 Light/14.58750057220459
Area/3506 Light/18.365001678466797
Area/2522 Light/22.25749969482422
Area/3869 Light/15.46500015258789
Area/3065 Light/21.982500076293945
Area/1876 Light/29.412500381469727
Area/3336 Light/14.262500762939453
Area/2046 Light/32.3125
Area/1417 Light/34.587501525878906
Area/762 Light/24.020000457763672
Area/3949 Light/5.355000019073486
Area/3970 Light/9.77750015258789
Area/4114 Light/10.424999237060547
Area/1345 Light/19.0049991607666
Area/1248 Light/21.529998779296875
Area/3971 Light/26.767501831054688
Area/3583 Light/27.9325008392334
Area/517 Light/22.842500686645508
Area/3858 Light/5.242500305175781
Area/3821 Light/5.792500019073486
Area/3778 Light/8.90999984741211
Area/1208 Light/32.9375
Area/2655 Light/1.8575000762939453
Area/1974 Light/27.22249984741211
Area/4222 Light/3.4200000762939453
Area/3443 Light/8.354999542236328
Area/3193 Light/5.607500076293945
Area/2314 Light/32.48249816894531
Area/1501 Light/26.357498168945312
Area/2812 Light/4.215000152587891
Area/1207 Light/37.03750228881836
Area/1134 Light/41.09749984741211
Area/2610 Light/9.842499732971191
Area/2211 Light/28.3125
Area/3253 Light/41.505001068115234
Area/27 Light/6.769999980926514
Area/2021 Light/26.957500457763672
Area/3282 Light/1.1175000667572021
Area/3216 Light/31.399999618530273
Area/969 Light/30.017498016357422
Area/2691 Light/47.37999725341797
Area/4257 Light/25.455001831054688
Area/1960 Light/50.76499938964844
Area/2636 Light/15.924999237060547
Area/2074 Light/18.502500534057617
Area/2224 Light/33.665000915527344
Area/1955 Light/32.095001220703125
Area/1180 Light/7.627500534057617
Area/1033 Light/45.31999969482422
Area/3574 Light/39.96500015258789
Area/3889 Light/44.57500076293945
Area/1707 Light/26.137500762939453
Area/2795 Light/14.80250072479248
Area/1277 Light/5.65749979019165
Area/3147 Light/16.537498474121094
Area/2495 Light/45.24500274658203
Area/192 Light/4.202499866485596
Area/2678 Light/33.02750015258789
Area/578 Light/28.727500915527344
Area/280 Light/5.882500171661377
Area/3283 Light/1.4925000667572021
Area/881 Light/16.81999969482422
Area/2615 Light/11.515000343322754
Area/1047 Light/41.4474983215332
Area/1513 Light/24.114999771118164
Area/2732 Light/1.0074999332427979
Area/2472 Light/2.5374999046325684
Area/2059 Light/40.23749923706055
Area/542 Light/2.859999895095825
Area/2663 Light/21.237499237060547
Area/3589 Light/33.602500915527344
Area/3523 Light/39.8125
Area/1126 Light/37.44249725341797
Area/3540 Light/6.974999904632568
Area/2346 Light/8.542499542236328
Area/4089 Light/4.742500305175781
Area/2811 Light/4.524999618530273
Area/601 Light/31.802499771118164
Area/3157 Light/18.399999618530273
Area/26 Light/3.8899998664855957
Area/1639 Light/1.5125000476837158
Area/1374 Light/16.327499389648438
Area/1850 Light/31.40999984741211
Area/2123 Light/30.114999771118164
Area/923 Light/7.417500019073486
Area/2079 Light/30.11750030517578
Area/1333 Light/28.255001068115234
Area/1335 Light/35.692501068115234
Area/3142 Light/23.30500030517578
Area/4266 Light/15.702500343322754
Area/1673 Light/42.89250183105469
Area/337 Light/18.922500610351562
Area/753 Light/8.207500457763672
Area/4125 Light/6.670000076293945
Area/2442 Light/12.492500305175781
Area/3395 Light/26.582500457763672
Area/2808 Light/8.739999771118164
Area/598 Light/34.480003356933594
Area/3959 Light/12.482500076293945
Area/1875 Light/37.04750061035156
Area/1910 Light/4.555000305175781
Area/1060 Light/23.747499465942383
Area/3378 Light/8.949999809265137
Area/2960 Light/40.73750305175781
Area/1588 Light/49.86499786376953
Area/2544 Light/6.232500076293945
Area/3910 Light/3.367500066757202
Area/1487 Light/44.45750045776367
Area/1962 Light/34.102500915527344
Area/3505 Light/18.942501068115234
Area/2099 Light/38.90250015258789
Area/4057 Light/17.482500076293945
Area/3023 Light/4.072500228881836
Area/2166 Light/25.875
Area/806 Light/4.09499979019165
Area/4058 Light/15.429999351501465
Area/2246 Light/32.897499084472656
Area/3687 Light/8.274999618530273
Area/882 Light/17.25749969482422
Area/802 Light/6.582499980926514
Area/4033 Light/10.352499961853027
Area/2277 Light/1.5199999809265137
Area/4200 Light/7.53749942779541
Area/1886 Light/28.002498626708984
Area/79 Light/5.322500228881836
Area/660 Light/4.407500267028809
Area/133 Light/9.699999809265137
Area/2271 Light/6.425000190734863
Area/3291 Light/17.297500610351562
Area/4274 Light/3.9049999713897705
Area/2148 Light/30.177501678466797
Area/430 Light/14.774999618530273
Area/1877 Light/33.33000183105469
Area/3809 Light/20.982500076293945
Area/2793 Light/16.077499389648438
Area/3211 Light/34.91499710083008
Area/3307 Light/35.622501373291016
Area/3394 Light/23.375
Area/758 Light/31.985000610351562
Area/3250 Light/21.077499389648438
Area/3741 Light/8.819999694824219
Area/422 Light/39.53499984741211
Area/3488 Light/19.082500457763672
Area/2094 Light/1.4550000429153442
Area/3375 Light/7.577499866485596
Area/3417 Light/14.262499809265137
Area/3428 Light/20.14499855041504
Area/1044 Light/38.090003967285156
Area/3422 Light/9.742500305175781
Area/180 Light/11.0649995803833
Area/2497 Light/40.07749938964844
Area/2688 Light/38.88750076293945
Area/242 Light/33.125
Area/270 Light/10.862499237060547
Area/771 Light/18.737499237060547
Area/2553 Light/5.772500038146973
Area/2829 Light/1.597499966621399
Area/2296 Light/21.005001068115234
Area/3348 Light/39.93499755859375
Area/3029 Light/6.390000343322754
Area/3487 Light/26.02750015258789
Area/694 Light/22.477500915527344
Area/2417 Light/44.3224983215332
Area/3835 Light/19.184999465942383
Area/130 Light/24.837501525878906
Area/1102 Light/10.532500267028809
Area/226 Light/7.072500228881836
Area/3031 Light/31.510000228881836
Area/2692 Light/64.04750061035156
Area/1282 Light/3.99750018119812
Area/23 Light/13.287500381469727
Area/2095 Light/1.625
Area/1679 Light/55.28499984741211
Area/3731 Light/0.6474999785423279
Area/787 Light/25.9325008392334
Area/48 Light/20.779998779296875
Area/2142 Light/43.119998931884766
Area/11 Light/6.574999809265137
Area/4122 Light/13.882499694824219
Area/3707 Light/66.69999694824219
Area/3357 Light/4.659999847412109
Area/3081 Light/7.117499828338623
Area/73 Light/12.969999313354492
Area/1678 Light/52.85499954223633
Area/3014 Light/1.5299999713897705
Area/1272 Light/4.892499923706055
Area/916 Light/5.877500057220459
Area/716 Light/5.894999980926514
Area/2165 Light/11.84000015258789
Area/1089 Light/5.672500133514404
Area/236 Light/10.747499465942383
Area/307 Light/40.122501373291016
Area/503 Light/14.999999046325684
Area/4207 Light/4.824999809265137
Area/193 Light/4.399999618530273
Area/485 Light/23.352500915527344
Area/1703 Light/23.78499984741211
Area/4008 Light/0.7549999952316284
Area/2614 Light/17.787498474121094
Area/3208 Light/11.302499771118164
Area/1359 Light/13.752500534057617
Area/2869 Light/28.93000030517578
Area/1490 Light/66.01750183105469
Area/687 Light/20.814998626708984
Area/2905 Light/3.0850000381469727
Area/3930 Light/8.505000114440918
Area/914 Light/3.242500066757202
Area/1777 Light/63.86249923706055
Area/1388 Light/29.88249969482422
Area/434 Light/6.024999618530273
Area/1184 Light/2.5325000286102295
Area/3292 Light/17.667499542236328
Area/2306 Light/40.82250213623047
Area/3861 Light/12.227499961853027
Area/2884 Light/20.360000610351562
Area/3946 Light/9.144999504089355
Area/283 Light/5.135000228881836
Area/2156 Light/17.77750015258789
Area/2108 Light/4.480000019073486
Area/3263 Light/10.65250015258789
Area/3625 Light/16.454998016357422
Area/3579 Light/18.9424991607666
Area/3139 Light/33.88999938964844
Area/2560 Light/1.6099998950958252
Area/959 Light/33.46249771118164
Area/143 Light/8.167499542236328
Area/96 Light/6.529999732971191
Area/2471 Light/2.4025001525878906
Area/949 Light/40.665000915527344
Area/3804 Light/29.172500610351562
Area/2557 Light/2.0399999618530273
Area/810 Light/3.8324999809265137
Area/471 Light/16.90250015258789
Area/1436 Light/18.975000381469727
Area/1793 Light/30.237499237060547
Area/1880 Light/30.46500015258789
Area/2022 Light/38.31749725341797
Area/3723 Light/3.9000000953674316
Area/4271 Light/6.147500038146973
Area/1898 Light/30.670000076293945
Area/2071 Light/18.310001373291016
Area/731 Light/1.9249999523162842
Area/691 Light/25.435001373291016
Area/1940 Light/32.01499938964844
Area/111 Light/36.18000030517578
Area/1566 Light/18.739999771118164
Area/3396 Light/13.162500381469727
Area/2509 Light/41.625
Area/2761 Light/18.405000686645508
Area/1441 Light/39.38500213623047
Area/2631 Light/9.72249984741211
Area/2896 Light/11.217500686645508
Area/4043 Light/3.3000001907348633
Area/166 Light/6.587500095367432
Area/2432 Light/19.295000076293945
Area/2783 Light/39.032501220703125
Area/3166 Light/20.157501220703125
Area/3270 Light/3.109999895095825
Area/3374 Light/2.0475001335144043
Area/389 Light/3.9175000190734863
Area/3950 Light/7.855000019073486
Area/416 Light/29.852500915527344
Area/3453 Light/5.815000057220459
Area/3711 Light/28.22249984741211
Area/2575 Light/9.797500610351562
Area/349 Light/3.320000171661377
Area/703 Light/17.782501220703125
Area/136 Light/7.552499771118164
Area/3021 Light/5.637499809265137
Area/2383 Light/2.9124999046325684
Area/2954 Light/21.399999618530273
Area/3872 Light/32.94249725341797
Area/730 Light/1.4874999523162842
Area/3863 Light/21.369998931884766
Area/1509 Light/45.002498626708984
Area/1030 Light/25.735000610351562
Area/1137 Light/34.3125
Area/1414 Light/33.01000213623047
Area/1791 Light/33.532501220703125
Area/1933 Light/25.782499313354492
Area/672 Light/26.712501525878906
Area/4146 Light/32.99500274658203
Area/2185 Light/1.247499942779541
Area/2699 Light/9.204999923706055
Area/198 Light/21.15250015258789
Area/438 Light/4.949999809265137
Area/3931 Light/8.582500457763672
Area/267 Light/2.8575000762939453
Area/2634 Light/10.922500610351562
Area/3718 Light/16.459999084472656
Area/4096 Light/0.8149999976158142
Area/2868 Light/19.014999389648438
Area/3473 Light/12.467499732971191
Area/2958 Light/28.377500534057617
Area/3592 Light/13.022499084472656
Area/2506 Light/39.82749938964844
Area/1064 Light/19.264999389648438
Area/638 Light/1.7274999618530273
Area/1210 Light/36.45500183105469
Area/1582 Light/43.19000244140625
Area/2266 Light/31.36750030517578
Area/4250 Light/13.807498931884766
Area/3593 Light/16.09749984741211
Area/502 Light/15.125
Area/2460 Light/4.264999866485596
Area/2771 Light/38.79249954223633
Area/260 Light/3.620000123977661
Area/453 Light/3.0149998664855957
Area/3698 Light/18.860000610351562
Area/3078 Light/12.617499351501465
Area/1035 Light/35.75250244140625
Area/2201 Light/5.675000190734863
Area/871 Light/23.905000686645508
Area/3106 Light/2.3524999618530273
Area/2172 Light/27.967500686645508
Area/3152 Light/23.505001068115234
Area/2297 Light/11.989999771118164
Area/685 Light/19.704999923706055
Area/3315 Light/32.59749984741211
Area/1147 Light/21.557498931884766
Area/3150 Light/20.494998931884766
Area/2122 Light/31.505001068115234
Area/167 Light/4.339999675750732
Area/1980 Light/24.947500228881836
Area/3077 Light/11.9375
Area/3331 Light/9.732500076293945
Area/3521 Light/26.112499237060547
Area/2776 Light/24.135000228881836
Area/2069 Light/13.494999885559082
Area/2061 Light/28.072498321533203
Area/3825 Light/0.7549999952316284
Area/1662 Light/31.80000114440918
Area/425 Light/24.435001373291016
Area/355 Light/2.8899998664855957
Area/3665 Light/31.165000915527344
Area/553 Light/17.842498779296875
Area/2136 Light/28.657499313354492
Area/1011 Light/9.265000343322754
Area/332 Light/29.49250030517578
Area/4249 Light/20.779998779296875
Area/3575 Light/32.3224983215332
Area/495 Light/20.485000610351562
Area/2284 Light/9.332500457763672
Area/1544 Light/8.752500534057617
Area/3034 Light/36.94249725341797
Area/3754 Light/6.630000114440918
Area/2880 Light/21.084999084472656
Area/3327 Light/25.685001373291016
Area/633 Light/2.7799999713897705
Area/3080 Light/14.357500076293945
Area/2871 Light/42.99250030517578
Area/2321 Light/33.462501525878906
Area/2334 Light/34.19999694824219
Area/3620 Light/27.44499969482422
Area/2906 Light/3.8025002479553223
Area/2058 Light/40.10750198364258
Area/1622 Light/34.967498779296875
Area/3312 Light/26.059999465942383
Area/2404 Light/36.18250274658203
Area/414 Light/24.72249984741211
Area/1008 Light/5.957499980926514
Area/2520 Light/7.697500228881836
Area/1643 Light/5.029999732971191
Area/1038 Light/47.93499755859375
Area/2909 Light/4.180000305175781
Area/3248 Light/23.012500762939453
Area/1131 Light/41.33250045776367
Area/2778 Light/19.809999465942383
Area/3135 Light/13.057499885559082
Area/3600 Light/6.597499847412109
Area/3882 Light/35.13500213623047
Area/624 Light/4.102499961853027
Area/1855 Light/35.44000244140625
Area/3120 Light/16.399999618530273
Area/2618 Light/9.210000038146973
Area/3668 Light/28.74250030517578
Area/92 Light/8.177499771118164
Area/3787 Light/15.352499961853027
Area/600 Light/20.895000457763672
Area/1233 Light/49.0
Area/3423 Light/7.914999961853027
Area/4173 Light/15.959999084472656
Area/3955 Light/9.46500015258789
Area/2317 Light/39.34749984741211
Area/892 Light/17.420000076293945
Area/3577 Light/25.610000610351562
Area/1826 Light/9.510000228881836
Area/669 Light/31.8125
Area/127 Light/31.979999542236328
Area/4256 Light/21.079999923706055
Area/2357 Light/11.25
Area/4101 Light/1.002500057220459
Area/1545 Light/3.9675002098083496
Area/4188 Light/0.8125
Area/282 Light/4.635000228881836
Area/4055 Light/33.79499816894531
Area/2748 Light/2.445000171661377
Area/557 Light/12.469999313354492
Area/3509 Light/11.372499465942383
Area/3622 Light/31.96500015258789
Area/4015 Light/6.805000305175781
Area/619 Light/6.369999885559082
Area/3217 Light/39.83000183105469
Area/1200 Light/23.6299991607666
Area/3576 Light/29.497501373291016
Area/1088 Light/6.09499979019165
Area/2831 Light/1.3624999523162842
Area/2549 Light/2.7925000190734863
Area/1004 Light/1.472499966621399
Area/3244 Light/29.459999084472656
Area/1949 Light/45.959999084472656
Area/1136 Light/41.93250274658203
Area/1068 Light/14.257499694824219
Area/2222 Light/29.637500762939453
Area/1611 Light/31.92500114440918
Area/1471 Light/18.235000610351562
Area/74 Light/18.822500228881836
Area/3534 Light/8.149999618530273
Area/2082 Light/40.790000915527344
Area/2076 Light/28.404998779296875
Area/3621 Light/26.557498931884766
Area/465 Light/11.842500686645508
Area/19 Light/15.479999542236328
Area/3862 Light/30.712501525878906
Area/2351 Light/7.007500171661377
Area/3541 Light/3.7874999046325684
Area/110 Light/25.614999771118164
Area/3332 Light/11.369999885559082
Area/2904 Light/3.740000009536743
Area/1278 Light/2.755000114440918
Area/3084 Light/3.7899999618530273
Area/304 Light/25.582500457763672
Area/968 Light/20.412498474121094
Area/2594 Light/42.51749801635742
