Area/1109 GDP/34959.9921875
Area/4221 GDP/2713.967529296875
Area/3221 GDP/10000.0
Area/4144 GDP/9496.66015625
Area/2722 GDP/2045.975830078125
Area/1954 GDP/10000.0
Area/2865 GDP/10000.0
Area/4102 GDP/12080.7470703125
Area/2962 GDP/10003.3916015625
Area/3275 GDP/605.9247436523438
Area/340 GDP/3116.161376953125
Area/710 GDP/3514.33544921875
Area/3762 GDP/13058.08203125
Area/4040 GDP/13337.6259765625
Area/3297 GDP/29030.71875
Area/498 GDP/36111.55078125
Area/910 GDP/2489.2041015625
Area/3305 GDP/10100.8916015625
Area/3618 GDP/20362.48046875
Area/3709 GDP/20362.48046875
Area/1340 GDP/15066.69921875
Area/1705 GDP/10000.0
Area/3715 GDP/20362.48046875
Area/2392 GDP/10000.0
Area/794 GDP/2367.75390625
Area/3162 GDP/2704.07080078125
Area/3611 GDP/9686.9375
Area/2567 GDP/10002.1748046875
Area/2792 GDP/10019.1416015625
Area/158 GDP/1989.7613525390625
Area/4124 GDP/9196.2099609375
Area/3257 GDP/1006.9827880859375
Area/1943 GDP/10000.0
Area/353 GDP/5183.32275390625
Area/4175 GDP/17120.427734375
Area/565 GDP/13037.4111328125
Area/3188 GDP/4.1700005531311035
Area/1161 GDP/38328.59765625
Area/3985 GDP/20362.48046875
Area/1024 GDP/30067.10546875
Area/2517 GDP/10011.4462890625
Area/3844 GDP/10136.9453125
Area/1851 GDP/10000.0
Area/2320 GDP/10000.0
Area/134 GDP/6321.2587890625
Area/1811 GDP/7384.80224609375
Area/3981 GDP/10111.26171875
Area/582 GDP/36111.55078125
Area/618 GDP/2694.27294921875
Area/3761 GDP/8388.390625
Area/374 GDP/19042.712890625
Area/1575 GDP/36111.55078125
Area/38 GDP/3188.36962890625
Area/2487 GDP/10000.0
Area/484 GDP/9652.640625
Area/2235 GDP/10000.0
Area/1579 GDP/10000.0
Area/2973 GDP/34668.23828125
Area/3597 GDP/15241.0986328125
Area/808 GDP/8753.9091796875
Area/3692 GDP/8989.4306640625
Area/331 GDP/9652.640625
Area/868 GDP/10000.0
Area/1828 GDP/11685.85546875
Area/4009 GDP/17.407161712646484
Area/3898 GDP/16421.046875
Area/4191 GDP/3.1487350463867188
Area/1042 GDP/36111.55078125
Area/1725 GDP/1558.3802490234375
Area/1918 GDP/611.4652709960938
Area/2186 GDP/0.5915083289146423
Area/2084 GDP/2906.637939453125
Area/2857 GDP/10000.0
Area/3514 GDP/22498.732421875
Area/40 GDP/2414.523193359375
Area/174 GDP/3484.289794921875
Area/441 GDP/2312.509765625
Area/877 GDP/9652.640625
Area/1006 GDP/8810.1689453125
Area/2859 GDP/10000.0
Area/663 GDP/13525.2294921875
Area/3018 GDP/4.1700005531311035
Area/2116 GDP/10000.0
Area/539 GDP/1168.165283203125
Area/466 GDP/19544.94921875
Area/3294 GDP/5359.166015625
Area/1750 GDP/10000.0
Area/1798 GDP/10000.0
Area/1609 GDP/30306.716796875
Area/2979 GDP/1702.873779296875
Area/0 GDP/14923.6103515625
Area/2065 GDP/10064.861328125
Area/199 GDP/14144.228515625
Area/2389 GDP/10000.0
Area/2434 GDP/2171.83251953125
Area/2554 GDP/2073.291015625
Area/1720 GDP/5234.69091796875
Area/2719 GDP/1082.5767822265625
Area/3738 GDP/36120.46875
Area/3042 GDP/10000.0
Area/4031 GDP/15061.3203125
Area/2113 GDP/10000.0
Area/2181 GDP/7370.16845703125
Area/1172 GDP/7083.9521484375
Area/4203 GDP/15513.388671875
Area/855 GDP/36111.55078125
Area/2911 GDP/456.4892272949219
Area/363 GDP/9777.5732421875
Area/2336 GDP/10000.0
Area/458 GDP/1846.7037353515625
Area/3632 GDP/340.6777038574219
Area/885 GDP/17523.21875
Area/3027 GDP/10001.5478515625
Area/3040 GDP/10000.0
Area/2481 GDP/10000.0
Area/3494 GDP/15241.0986328125
Area/3805 GDP/18380.89453125
Area/1140 GDP/36111.55078125
Area/2023 GDP/10000.0
Area/820 GDP/8040.27978515625
Area/2872 GDP/10000.0
Area/845 GDP/36111.55078125
Area/250 GDP/1945.912109375
Area/1339 GDP/35137.01171875
Area/4269 GDP/7750.599609375
Area/3870 GDP/8734.3505859375
Area/3588 GDP/15133.8349609375
Area/1259 GDP/6919.185546875
Area/248 GDP/5979.046875
Area/2915 GDP/4.336258888244629
Area/983 GDP/7149.8583984375
Area/2773 GDP/10000.0
Area/2619 GDP/5691.76318359375
Area/2642 GDP/6.109947681427002
Area/2345 GDP/10130.728515625
Area/2170 GDP/10019.701171875
Area/3784 GDP/12037.37890625
Area/2583 GDP/10000.0
Area/2643 GDP/3773.523681640625
Area/3364 GDP/997.1046142578125
Area/571 GDP/4119.7158203125
Area/196 GDP/12262.5341796875
Area/1633 GDP/5882.3828125
Area/3700 GDP/3003.660400390625
Area/75 GDP/4177.27783203125
Area/2463 GDP/5008.283203125
Area/1832 GDP/10000.0
Area/243 GDP/2807.19189453125
Area/3499 GDP/11751.294921875
Area/2682 GDP/10000.0
Area/255 GDP/512.1746215820312
Area/405 GDP/36111.55078125
Area/3674 GDP/15241.0986328125
Area/477 GDP/14923.6103515625
Area/1714 GDP/10154.4228515625
Area/2840 GDP/4.1700005531311035
Area/1776 GDP/10000.0
Area/3219 GDP/10000.0
Area/1928 GDP/10000.0
Area/2538 GDP/771.458984375
Area/2760 GDP/10000.0
Area/4076 GDP/20362.48046875
Area/1668 GDP/10000.0
Area/2454 GDP/5704.3837890625
Area/1670 GDP/10000.0
Area/933 GDP/27449.2890625
Area/2453 GDP/195.95892333984375
Area/2516 GDP/10011.4462890625
Area/647 GDP/15211.373046875
Area/1182 GDP/6046.892578125
Area/1370 GDP/2868.696533203125
Area/1086 GDP/10073.0087890625
Area/876 GDP/9652.640625
Area/1129 GDP/36111.55078125
Area/217 GDP/9652.640625
Area/4081 GDP/6272.6865234375
Area/2332 GDP/10000.0
Area/370 GDP/21424.744140625
Area/1293 GDP/36111.55078125
Area/1078 GDP/5695.0673828125
Area/3493 GDP/15241.0986328125
Area/2019 GDP/10000.0
Area/4248 GDP/9885.578125
Area/3015 GDP/4.1700005531311035
Area/2989 GDP/11634.033203125
Area/516 GDP/3835.1455078125
Area/3066 GDP/2528.060546875
Area/381 GDP/32323.2578125
Area/1285 GDP/605.7332153320312
Area/658 GDP/14923.6103515625
Area/859 GDP/36111.55078125
Area/3058 GDP/10078.0029296875
Area/1614 GDP/10000.0
Area/2939 GDP/10000.0
Area/4141 GDP/11097.1435546875
Area/4030 GDP/13425.9423828125
Area/1223 GDP/36111.55078125
Area/1854 GDP/10000.0
Area/546 GDP/1147.3135986328125
Area/1658 GDP/10000.0
Area/2461 GDP/2158.222412109375
Area/2652 GDP/0.5915083289146423
Area/3750 GDP/40535.2421875
Area/461 GDP/12183.15234375
Area/2009 GDP/16636.365234375
Area/1978 GDP/45304.828125
Area/2203 GDP/10000.0
Area/2043 GDP/10000.0
Area/4004 GDP/3.1487350463867188
Area/2143 GDP/10000.0
Area/2449 GDP/462.2796325683594
Area/3195 GDP/10002.078125
Area/1242 GDP/10000.0
Area/476 GDP/14923.6103515625
Area/1968 GDP/10000.0
Area/3792 GDP/14334.7548828125
Area/2121 GDP/10000.0
Area/1346 GDP/6774.77197265625
Area/1801 GDP/10154.4228515625
Area/2367 GDP/2740.40087890625
Area/3922 GDP/47406.1171875
Area/3392 GDP/44430.81640625
Area/552 GDP/5967.029296875
Area/2986 GDP/605.9247436523438
Area/3130 GDP/10000.0
Area/1352 GDP/9803.4150390625
Area/948 GDP/36111.55078125
Area/423 GDP/9461.466796875
Area/1309 GDP/36111.55078125
Area/1859 GDP/10000.0
Area/1356 GDP/10089.486328125
Area/1977 GDP/10000.0
Area/1031 GDP/36111.55078125
Area/1606 GDP/10000.0
Area/1364 GDP/1507.0926513671875
Area/2592 GDP/10000.0
Area/1290 GDP/34497.53125
Area/3747 GDP/10110.556640625
Area/72 GDP/1698.9969482421875
Area/450 GDP/1501.428955078125
Area/3890 GDP/19410.212890625
Area/2189 GDP/356.79254150390625
Area/911 GDP/1149.8194580078125
Area/2750 GDP/10001.7421875
Area/2129 GDP/10000.0
Area/4170 GDP/17751.869140625
Area/3019 GDP/2398.39111328125
Area/3124 GDP/10000.0
Area/3247 GDP/14932.3212890625
Area/1254 GDP/3649.05615234375
Area/2556 GDP/0.5915083289146423
Area/3116 GDP/28143.51171875
Area/3500 GDP/10773.8466796875
Area/1118 GDP/36111.55078125
Area/2595 GDP/10000.0
Area/2580 GDP/10000.0
Area/2780 GDP/10000.0
Area/269 GDP/507.83270263671875
Area/3446 GDP/605.9247436523438
Area/2646 GDP/8343.51953125
Area/2083 GDP/5697.00634765625
Area/99 GDP/10548.447265625
Area/2721 GDP/3437.767822265625
Area/1710 GDP/10154.4228515625
Area/2804 GDP/3033.605224609375
Area/3241 GDP/44040.6796875
Area/206 GDP/7221.29345703125
Area/323 GDP/3446.318359375
Area/2874 GDP/10024.685546875
Area/3789 GDP/5499.62353515625
Area/1029 GDP/36111.55078125
Area/3387 GDP/1392.6077880859375
Area/1403 GDP/10000.0
Area/3170 GDP/14802.9833984375
Area/831 GDP/8510.09765625
Area/580 GDP/36111.55078125
Area/80 GDP/1096.1458740234375
Area/2938 GDP/10002.4013671875
Area/3175 GDP/10268.0380859375
Area/705 GDP/3550.196533203125
Area/1018 GDP/17708.201171875
Area/1761 GDP/10000.0
Area/1867 GDP/10000.0
Area/326 GDP/2887.65771484375
Area/628 GDP/2478.418701171875
Area/2358 GDP/7592.78955078125
Area/392 GDP/9652.640625
Area/4181 GDP/961.5426635742188
Area/251 GDP/1945.912109375
Area/995 GDP/5479.90234375
Area/1755 GDP/10000.0
Area/3634 GDP/1015.4548950195312
Area/603 GDP/9652.640625
Area/2396 GDP/10000.0
Area/1993 GDP/1669.3006591796875
Area/2362 GDP/15047.9013671875
Area/1054 GDP/10000.0
Area/2252 GDP/10051.1328125
Area/2785 GDP/10041.1865234375
Area/3685 GDP/11287.4970703125
Area/1587 GDP/10000.0
Area/1957 GDP/10000.0
Area/2921 GDP/1426.313232421875
Area/2510 GDP/10000.0
Area/1349 GDP/8282.8701171875
Area/1894 GDP/7851.64990234375
Area/1378 GDP/4696.72021484375
Area/1197 GDP/34558.91015625
Area/1937 GDP/10000.0
Area/2285 GDP/10000.0
Area/59 GDP/6478.19287109375
Area/2499 GDP/10000.0
Area/732 GDP/2632.118896484375
Area/1885 GDP/10000.0
Area/3642 GDP/4.1700005531311035
Area/4116 GDP/11097.4365234375
Area/2965 GDP/33272.00390625
Area/3695 GDP/6221.884765625
Area/4041 GDP/9014.5166015625
Area/2078 GDP/9932.47265625
Area/4047 GDP/3256.451171875
Area/2890 GDP/561.22802734375
Area/2985 GDP/2112.392333984375
Area/1773 GDP/10000.0
Area/3948 GDP/9470.0791015625
Area/728 GDP/4644.04736328125
Area/4187 GDP/98.47663116455078
Area/3483 GDP/10024.5673828125
Area/3633 GDP/471.0523376464844
Area/3713 GDP/9774.94140625
Area/3873 GDP/3910.56494140625
Area/506 GDP/7850.25
Area/2322 GDP/10000.0
Area/3053 GDP/25374.9765625
Area/3653 GDP/13582.341796875
Area/1786 GDP/10000.0
Area/1205 GDP/36111.55078125
Area/3011 GDP/0.5915083289146423
Area/4142 GDP/11097.1435546875
Area/1012 GDP/3461.15576171875
Area/3746 GDP/10110.556640625
Area/2766 GDP/10000.0
Area/2131 GDP/10000.0
Area/3581 GDP/15225.9912109375
Area/4243 GDP/3330.353515625
Area/3421 GDP/10082.568359375
Area/1914 GDP/10645.7900390625
Area/3980 GDP/5208.29443359375
Area/1286 GDP/605.7332153320312
Area/3601 GDP/48972.421875
Area/35 GDP/9652.640625
Area/3020 GDP/20209.943359375
Area/1298 GDP/36111.55078125
Area/2940 GDP/10000.0
Area/1149 GDP/10000.0
Area/966 GDP/10000.0
Area/3991 GDP/16713.82421875
Area/3267 GDP/446.0792541503906
Area/4028 GDP/23527.236328125
Area/1997 GDP/5407.2119140625
Area/2150 GDP/10000.0
Area/2210 GDP/10000.0
Area/3472 GDP/10116.755859375
Area/3100 GDP/4.1700005531311035
Area/2313 GDP/10000.0
Area/1505 GDP/10000.0
Area/3435 GDP/20362.48046875
Area/1379 GDP/24037.103515625
Area/3057 GDP/10078.0029296875
Area/2789 GDP/46966.94921875
Area/2365 GDP/16042.955078125
Area/3628 GDP/1826.8797607421875
Area/287 GDP/18845.40625
Area/4109 GDP/8084.73291015625
Area/3859 GDP/6028.619140625
Area/2455 GDP/3461.54052734375
Area/2664 GDP/10000.0
Area/941 GDP/36111.55078125
Area/3171 GDP/14802.9833984375
Area/3073 GDP/17707.197265625
Area/1488 GDP/36111.55078125
Area/429 GDP/1891.8707275390625
Area/1842 GDP/10000.0
Area/575 GDP/36111.55078125
Area/4053 GDP/14818.0908203125
Area/2146 GDP/10000.0
Area/2895 GDP/3899.113525390625
Area/364 GDP/3097.377685546875
Area/761 GDP/36111.55078125
Area/4206 GDP/11470.2607421875
Area/2409 GDP/10000.0
Area/567 GDP/14923.6103515625
Area/3549 GDP/0.5915083289146423
Area/3005 GDP/17.330772399902344
Area/2064 GDP/10000.0
Area/625 GDP/5886.0029296875
Area/3474 GDP/28270.369140625
Area/2933 GDP/38372.16796875
Area/2055 GDP/10000.0
Area/1366 GDP/1979.9949951171875
Area/2738 GDP/11368.1396484375
Area/14 GDP/14923.6103515625
Area/2049 GDP/10000.0
Area/4139 GDP/10111.91796875
Area/1959 GDP/10000.0
Area/686 GDP/9652.640625
Area/1357 GDP/7655.7880859375
Area/2729 GDP/7843.74169921875
Area/1032 GDP/36111.55078125
Area/1288 GDP/34558.91015625
Area/1904 GDP/5748.37451171875
Area/10 GDP/14740.5751953125
Area/2280 GDP/0.9462461471557617
Area/1347 GDP/7634.46533203125
Area/1075 GDP/5970.32470703125
Area/3506 GDP/9275.1953125
Area/2522 GDP/10099.806640625
Area/3869 GDP/8734.3505859375
Area/3065 GDP/34917.0390625
Area/1876 GDP/10000.0
Area/3336 GDP/33306.9375
Area/2046 GDP/10000.0
Area/1417 GDP/10000.0
Area/762 GDP/36111.55078125
Area/3949 GDP/6575.50634765625
Area/3970 GDP/10588.9111328125
Area/4114 GDP/1754.6790771484375
Area/1345 GDP/2961.88330078125
Area/1248 GDP/45718.40625
Area/3971 GDP/10588.9111328125
Area/3583 GDP/15241.0986328125
Area/517 GDP/4662.8544921875
Area/3858 GDP/7765.9677734375
Area/3821 GDP/6635.625
Area/3778 GDP/3558.56298828125
Area/1208 GDP/36111.55078125
Area/2655 GDP/28783.1875
Area/1974 GDP/10000.0
Area/4222 GDP/1375.2996826171875
Area/3443 GDP/10946.583984375
Area/3193 GDP/18456.599609375
Area/2314 GDP/10000.0
Area/1501 GDP/10000.0
Area/2812 GDP/5862.74169921875
Area/1207 GDP/36111.55078125
Area/1134 GDP/36111.55078125
Area/2610 GDP/10117.5263671875
Area/2211 GDP/10000.0
Area/3253 GDP/15927.1328125
Area/27 GDP/6518.98388671875
Area/2021 GDP/10000.0
Area/3282 GDP/4.1700005531311035
Area/3216 GDP/10000.0
Area/969 GDP/10000.0
Area/2691 GDP/10000.0
Area/4257 GDP/18359.1640625
Area/1960 GDP/10000.0
Area/2636 GDP/549.5079345703125
Area/2074 GDP/2022.7349853515625
Area/2224 GDP/10000.0
Area/1955 GDP/10000.0
Area/1180 GDP/3178.01806640625
Area/1033 GDP/36111.55078125
Area/3574 GDP/29501.412109375
Area/3889 GDP/19410.212890625
Area/1707 GDP/10154.4228515625
Area/2795 GDP/10088.9599609375
Area/1277 GDP/2.4391703605651855
Area/3147 GDP/10665.58984375
Area/2495 GDP/10000.0
Area/192 GDP/31982.45703125
Area/2678 GDP/10000.0
Area/578 GDP/36111.55078125
Area/280 GDP/903.6048583984375
Area/3283 GDP/18456.599609375
Area/881 GDP/41208.05078125
Area/2615 GDP/10065.154296875
Area/1047 GDP/36111.55078125
Area/1513 GDP/10000.0
Area/2732 GDP/6.109947681427002
Area/2472 GDP/4.1700005531311035
Area/2059 GDP/10000.0
Area/542 GDP/5735.66748046875
Area/2663 GDP/10000.0
Area/3589 GDP/12133.5107421875
Area/3523 GDP/10001.173828125
Area/1126 GDP/36111.55078125
Area/3540 GDP/2330.701171875
Area/2346 GDP/10130.728515625
Area/4089 GDP/6556.59912109375
Area/2811 GDP/5862.74169921875
Area/601 GDP/9652.640625
Area/3157 GDP/3521.262939453125
Area/26 GDP/6518.98388671875
Area/1639 GDP/2538.568359375
Area/1374 GDP/18460.39453125
Area/1850 GDP/10000.0
Area/2123 GDP/10000.0
Area/923 GDP/7559.8583984375
Area/2079 GDP/10154.4228515625
Area/1333 GDP/10003.3583984375
Area/1335 GDP/10024.6201171875
Area/3142 GDP/10000.0
Area/4266 GDP/17302.1875
Area/1673 GDP/10000.0
Area/337 GDP/2113.633056640625
Area/753 GDP/7817.6904296875
Area/4125 GDP/9338.9453125
Area/2442 GDP/5310.44140625
Area/3395 GDP/28741.060546875
Area/2808 GDP/4976.8798828125
Area/598 GDP/9652.640625
Area/3959 GDP/1881.5203857421875
Area/1875 GDP/10000.0
Area/1910 GDP/2798.837158203125
Area/1060 GDP/10000.0
Area/3378 GDP/27329.06640625
Area/2960 GDP/10000.0
Area/1588 GDP/10000.0
Area/2544 GDP/117.78224182128906
Area/3910 GDP/605.9247436523438
Area/1487 GDP/10000.0
Area/1962 GDP/10000.0
Area/3505 GDP/15232.033203125
Area/2099 GDP/19803.720703125
Area/4057 GDP/3471.153564453125
Area/3023 GDP/10003.3955078125
Area/2166 GDP/2405.81103515625
Area/806 GDP/1692.923828125
Area/4058 GDP/3471.153564453125
Area/2246 GDP/10024.71875
Area/3687 GDP/9317.4951171875
Area/882 GDP/41208.05078125
Area/802 GDP/1302.58837890625
Area/4033 GDP/8419.7421875
Area/2277 GDP/1.095609426498413
Area/4200 GDP/9883.4609375
Area/1886 GDP/10000.0
Area/79 GDP/1096.1458740234375
Area/660 GDP/16112.62109375
Area/133 GDP/6321.2587890625
Area/2271 GDP/653.9799194335938
Area/3291 GDP/10104.2451171875
Area/4274 GDP/2164.716796875
Area/2148 GDP/10000.0
Area/430 GDP/785.9971923828125
Area/1877 GDP/10000.0
Area/3809 GDP/15929.107421875
Area/2793 GDP/10000.0
Area/3211 GDP/10000.0615234375
Area/3307 GDP/10004.5859375
Area/3394 GDP/15018.55859375
Area/758 GDP/36111.55078125
Area/3250 GDP/10172.255859375
Area/3741 GDP/10066.5263671875
Area/422 GDP/9652.640625
Area/3488 GDP/42644.59765625
Area/2094 GDP/4.709439277648926
Area/3375 GDP/46909.1328125
Area/3417 GDP/12873.96484375
Area/3428 GDP/12020.1806640625
Area/1044 GDP/36111.55078125
Area/3422 GDP/10107.8408203125
Area/180 GDP/560.1917114257812
Area/2497 GDP/10000.0
Area/2688 GDP/10000.0
Area/242 GDP/6213.59765625
Area/270 GDP/1962.6234130859375
Area/771 GDP/36111.55078125
Area/2553 GDP/5825.96728515625
Area/2829 GDP/6856.95458984375
Area/2296 GDP/10000.2626953125
Area/3348 GDP/10654.107421875
Area/3029 GDP/20076.931640625
Area/3487 GDP/42644.59765625
Area/694 GDP/9652.640625
Area/2417 GDP/10000.0
Area/3835 GDP/10117.85546875
Area/130 GDP/5419.3525390625
Area/1102 GDP/24554.556640625
Area/226 GDP/3717.073486328125
Area/3031 GDP/10000.0
Area/2692 GDP/10000.0
Area/1282 GDP/2752.58349609375
Area/23 GDP/4183.42333984375
Area/2095 GDP/4.709439277648926
Area/1679 GDP/10000.0
Area/3731 GDP/3.1487350463867188
Area/787 GDP/4853.14599609375
Area/48 GDP/5632.48095703125
Area/2142 GDP/10000.0
Area/11 GDP/14923.6103515625
Area/4122 GDP/14677.591796875
Area/3707 GDP/20362.48046875
Area/3357 GDP/10782.525390625
Area/3081 GDP/3468.6494140625
Area/73 GDP/1698.9969482421875
Area/1678 GDP/10000.0
Area/3014 GDP/4.1700005531311035
Area/1272 GDP/542.7244262695312
Area/916 GDP/6827.14208984375
Area/716 GDP/9351.9130859375
Area/2165 GDP/535.9347534179688
Area/1089 GDP/2805.83984375
Area/236 GDP/6111.7900390625
Area/307 GDP/9652.640625
Area/503 GDP/5980.07177734375
Area/4207 GDP/11470.2607421875
Area/193 GDP/36111.55078125
Area/485 GDP/36111.55078125
Area/1703 GDP/10000.0
Area/4008 GDP/17.407161712646484
Area/2614 GDP/14578.3056640625
Area/3208 GDP/10054.53125
Area/1359 GDP/1177.4730224609375
Area/2869 GDP/10000.0
Area/1490 GDP/36111.55078125
Area/687 GDP/9652.640625
Area/2905 GDP/462.2796325683594
Area/3930 GDP/15180.486328125
Area/914 GDP/3880.639892578125
Area/1777 GDP/10000.0
Area/1388 GDP/36111.55078125
Area/434 GDP/4604.701171875
Area/1184 GDP/61.33530807495117
Area/3292 GDP/6770.9033203125
Area/2306 GDP/10000.0
Area/3861 GDP/11831.36328125
Area/2884 GDP/10097.5693359375
Area/3946 GDP/7741.7958984375
Area/283 GDP/14054.1865234375
Area/2156 GDP/20786.58203125
Area/2108 GDP/3763.48486328125
Area/3263 GDP/12770.03515625
Area/3625 GDP/14344.6318359375
Area/3579 GDP/4028.40234375
Area/3139 GDP/10000.0
Area/2560 GDP/0.0
Area/959 GDP/10000.0
Area/143 GDP/3054.620849609375
Area/96 GDP/7892.94189453125
Area/2471 GDP/0.0
Area/949 GDP/36111.55078125
Area/3804 GDP/9774.94140625
Area/2557 GDP/0.5915083289146423
Area/810 GDP/4592.19482421875
Area/471 GDP/7774.69970703125
Area/1436 GDP/7473.576171875
Area/1793 GDP/10000.0
Area/1880 GDP/10000.0
Area/2022 GDP/10000.0
Area/3723 GDP/356.7566833496094
Area/4271 GDP/9000.4853515625
Area/1898 GDP/8404.5234375
Area/2071 GDP/21215.76953125
Area/731 GDP/2632.118896484375
Area/691 GDP/9652.640625
Area/1940 GDP/10000.0
Area/111 GDP/14923.6103515625
Area/1566 GDP/10000.0
Area/3396 GDP/49101.5390625
Area/2509 GDP/10000.0
Area/2761 GDP/10000.0
Area/1441 GDP/9169.701171875
Area/2631 GDP/3018.097900390625
Area/2896 GDP/3899.113525390625
Area/4043 GDP/8239.4345703125
Area/166 GDP/2825.22412109375
Area/2432 GDP/49851.50390625
Area/2783 GDP/10024.685546875
Area/3166 GDP/1593.75244140625
Area/3270 GDP/3984.295166015625
Area/3374 GDP/4.1700005531311035
Area/389 GDP/10833.0830078125
Area/3950 GDP/3558.56298828125
Area/416 GDP/5529.11767578125
Area/3453 GDP/3109.780517578125
Area/3711 GDP/1560.166259765625
Area/2575 GDP/10000.0
Area/349 GDP/1542.95361328125
Area/703 GDP/1204.69775390625
Area/136 GDP/6978.02294921875
Area/3021 GDP/19931.826171875
Area/2383 GDP/4.1700005531311035
Area/2954 GDP/10000.0
Area/3872 GDP/3910.56494140625
Area/730 GDP/1417.287841796875
Area/3863 GDP/11900.857421875
Area/1509 GDP/10000.0
Area/1030 GDP/36111.55078125
Area/1137 GDP/36111.55078125
Area/1414 GDP/10000.0
Area/1791 GDP/10000.0
Area/1933 GDP/10000.0
Area/672 GDP/36111.55078125
Area/4146 GDP/1639.9364013671875
Area/2185 GDP/0.5915083289146423
Area/2699 GDP/8032.09228515625
Area/198 GDP/14910.3251953125
Area/438 GDP/2435.599853515625
Area/3931 GDP/15180.486328125
Area/267 GDP/1183.853271484375
Area/2634 GDP/611.4637451171875
Area/3718 GDP/15036.1123046875
Area/4096 GDP/978.3775024414062
Area/2868 GDP/10000.0
Area/3473 GDP/43248.05078125
Area/2958 GDP/10000.0
Area/3592 GDP/15241.0986328125
Area/2506 GDP/10000.0
Area/1064 GDP/10117.9501953125
Area/638 GDP/8716.6064453125
Area/1210 GDP/36111.55078125
Area/1582 GDP/10000.0
Area/2266 GDP/8274.1474609375
Area/4250 GDP/13534.6123046875
Area/3593 GDP/14932.908203125
Area/502 GDP/5980.07177734375
Area/2460 GDP/2158.222412109375
Area/2771 GDP/10000.0
Area/260 GDP/7623.80419921875
Area/453 GDP/1230.09375
Area/3698 GDP/5756.57666015625
Area/3078 GDP/4897.0478515625
Area/1035 GDP/36111.55078125
Area/2201 GDP/39727.234375
Area/871 GDP/10000.0
Area/3106 GDP/2132.366455078125
Area/2172 GDP/7720.7255859375
Area/3152 GDP/10117.13671875
Area/2297 GDP/10000.0
Area/685 GDP/9652.640625
Area/3315 GDP/10031.470703125
Area/1147 GDP/10000.0
Area/3150 GDP/44040.6796875
Area/2122 GDP/10000.0
Area/167 GDP/2825.22412109375
Area/1980 GDP/40763.25390625
Area/3077 GDP/609.824951171875
Area/3331 GDP/8667.9208984375
Area/3521 GDP/18297.91796875
Area/2776 GDP/10000.0
Area/2069 GDP/35230.65234375
Area/2061 GDP/10000.0
Area/3825 GDP/4.1700005531311035
Area/1662 GDP/10000.0
Area/425 GDP/5792.95849609375
Area/355 GDP/2068.267578125
Area/3665 GDP/38106.640625
Area/553 GDP/4650.0771484375
Area/2136 GDP/10000.0
Area/1011 GDP/6368.3232421875
Area/332 GDP/9652.640625
Area/4249 GDP/9885.578125
Area/3575 GDP/29501.412109375
Area/495 GDP/36111.55078125
Area/2284 GDP/10000.0
Area/1544 GDP/1598.2210693359375
Area/3034 GDP/10000.0
Area/3754 GDP/10133.693359375
Area/2880 GDP/36683.56640625
Area/3327 GDP/10075.2958984375
Area/633 GDP/5429.38525390625
Area/3080 GDP/14314.9970703125
Area/2871 GDP/10000.0
Area/2321 GDP/10000.0
Area/2334 GDP/10000.0
Area/3620 GDP/4349.79150390625
Area/2906 GDP/462.2796325683594
Area/2058 GDP/10000.0
Area/1622 GDP/10154.4228515625
Area/3312 GDP/10000.0
Area/2404 GDP/10000.0
Area/414 GDP/6616.71142578125
Area/1008 GDP/8721.7734375
Area/2520 GDP/10117.5263671875
Area/1643 GDP/2597.711181640625
Area/1038 GDP/36111.55078125
Area/2909 GDP/193.05047607421875
Area/3248 GDP/13120.1259765625
Area/1131 GDP/36111.55078125
Area/2778 GDP/10000.0
Area/3135 GDP/10102.5068359375
Area/3600 GDP/48972.421875
Area/3882 GDP/20362.48046875
Area/624 GDP/462.2796325683594
Area/1855 GDP/10000.0
Area/3120 GDP/17452.9609375
Area/2618 GDP/48828.36328125
Area/3668 GDP/12628.88671875
Area/92 GDP/6083.49609375
Area/3787 GDP/2506.50537109375
Area/600 GDP/9652.640625
Area/1233 GDP/10000.0
Area/3423 GDP/10107.8408203125
Area/4173 GDP/16037.7685546875
Area/3955 GDP/10789.982421875
Area/2317 GDP/10000.0
Area/892 GDP/7149.8583984375
Area/3577 GDP/10133.5556640625
Area/1826 GDP/9040.81640625
Area/669 GDP/36111.55078125
Area/127 GDP/9652.640625
Area/4256 GDP/20362.48046875
Area/2357 GDP/3551.165771484375
Area/4101 GDP/1548.2767333984375
Area/1545 GDP/471.5320739746094
Area/4188 GDP/3.1487350463867188
Area/282 GDP/8145.35595703125
Area/4055 GDP/9980.7099609375
Area/2748 GDP/1854.249755859375
Area/557 GDP/34744.75
Area/3509 GDP/10085.7841796875
Area/3622 GDP/7443.66845703125
Area/4015 GDP/5713.9658203125
Area/619 GDP/5196.80810546875
Area/3217 GDP/10000.0
Area/1200 GDP/36111.55078125
Area/3576 GDP/10008.142578125
Area/1088 GDP/1210.1021728515625
Area/2831 GDP/4424.5859375
Area/2549 GDP/3601.3583984375
Area/1004 GDP/691.0304565429688
Area/3244 GDP/10000.0
Area/1949 GDP/10000.0
Area/1136 GDP/36111.55078125
Area/1068 GDP/37896.1015625
Area/2222 GDP/10000.0
Area/1611 GDP/49300.16796875
Area/1471 GDP/13594.7275390625
Area/74 GDP/7153.73486328125
Area/3534 GDP/3620.77490234375
Area/2082 GDP/5697.00634765625
