Area/1109 Carbon/470.50762939453125
Area/2007 Carbon/669.1504516601562
Area/2494 Carbon/2768.575439453125
Area/1459 Carbon/104.72634887695312
Area/3736 Carbon/92.90945434570312
Area/3359 Carbon/144.4314727783203
Area/1095 Carbon/72.67078399658203
Area/3952 Carbon/779.0582885742188
Area/1691 Carbon/3087.87255859375
Area/1824 Carbon/403.0314636230469
Area/2877 Carbon/1060.981689453125
Area/3136 Carbon/1455.580322265625
Area/630 Carbon/100.54583740234375
Area/94 Carbon/179.08999633789062
Area/274 Carbon/112.55462646484375
Area/3071 Carbon/611.3029174804688
Area/2923 Carbon/76.90890502929688
Area/3563 Carbon/444.9949951171875
Area/2977 Carbon/566.688720703125
Area/4168 Carbon/1325.4210205078125
Area/1059 Carbon/911.3507690429688
Area/4038 Carbon/578.2553100585938
Area/1947 Carbon/4215.29345703125
Area/1511 Carbon/1463.2196044921875
Area/3328 Carbon/780.549072265625
Area/1142 Carbon/1580.880615234375
Area/2745 Carbon/138.84002685546875
Area/62 Carbon/496.7637939453125
Area/1849 Carbon/3229.616943359375
Area/2243 Carbon/1398.078857421875
Area/2152 Carbon/1512.4564208984375
Area/1699 Carbon/1143.0599365234375
Area/209 Carbon/584.1898193359375
Area/573 Carbon/981.5146484375
Area/544 Carbon/196.07472229003906
Area/3098 Carbon/69.39305877685547
Area/3067 Carbon/646.161865234375
Area/2437 Carbon/535.7119140625
Area/514 Carbon/1068.1109619140625
Area/222 Carbon/678.6325073242188
Area/3373 Carbon/127.24747467041016
Area/3808 Carbon/556.3516845703125
Area/1464 Carbon/229.47744750976562
Area/1442 Carbon/867.885009765625
Area/1158 Carbon/474.8908996582031
Area/3035 Carbon/1398.2950439453125
Area/986 Carbon/263.02264404296875
Area/1637 Carbon/103.81830596923828
Area/2980 Carbon/568.9685668945312
Area/2363 Carbon/700.1046752929688
Area/3939 Carbon/596.5809326171875
Area/2 Carbon/210.4072723388672
Area/2665 Carbon/1263.2965087890625
Area/2607 Carbon/825.1541137695312
Area/2542 Carbon/413.82086181640625
Area/3429 Carbon/1136.201416015625
Area/4236 Carbon/423.6477355957031
Area/2429 Carbon/846.4320678710938
Area/1332 Carbon/1026.4105224609375
Area/2728 Carbon/412.60638427734375
Area/2470 Carbon/205.04379272460938
Area/2596 Carbon/2518.599853515625
Area/4065 Carbon/1081.524658203125
Area/3785 Carbon/638.9672241210938
Area/807 Carbon/202.34059143066406
Area/1478 Carbon/1456.5458984375
Area/1081 Carbon/311.3325500488281
Area/2608 Carbon/726.84130859375
Area/1630 Carbon/426.4544982910156
Area/3061 Carbon/902.86376953125
Area/4264 Carbon/740.1110229492188
Area/1165 Carbon/399.33001708984375
Area/474 Carbon/457.68707275390625
Area/3968 Carbon/583.1331787109375
Area/3913 Carbon/22.16930389404297
Area/2025 Carbon/1459.72998046875
Area/2983 Carbon/484.210693359375
Area/2881 Carbon/622.3418579101562
Area/3656 Carbon/441.65985107421875
Area/749 Carbon/511.9037170410156
Area/2327 Carbon/2742.149658203125
Area/629 Carbon/110.99028778076172
Area/1046 Carbon/1534.422119140625
Area/1160 Carbon/431.8736877441406
Area/1155 Carbon/636.54541015625
Area/473 Carbon/457.356201171875
Area/3626 Carbon/473.8537292480469
Area/2323 Carbon/2957.400390625
Area/2037 Carbon/3521.13818359375
Area/2931 Carbon/364.0675354003906
Area/1368 Carbon/82.62422180175781
Area/1477 Carbon/1346.421630859375
Area/4165 Carbon/1260.23681640625
Area/2828 Carbon/131.59286499023438
Area/655 Carbon/569.9788208007812
Area/3230 Carbon/1491.6961669921875
Area/1648 Carbon/429.4026794433594
Area/1754 Carbon/2133.419921875
Area/489 Carbon/1116.7318115234375
Area/2340 Carbon/750.9881591796875
Area/2806 Carbon/460.843505859375
Area/1473 Carbon/660.5128784179688
Area/1585 Carbon/3368.677490234375
Area/2188 Carbon/525.8060302734375
Area/4216 Carbon/426.1315002441406
Area/1408 Carbon/2196.28955078125
Area/4036 Carbon/570.930419921875
Area/1848 Carbon/2879.8935546875
Area/1452 Carbon/204.8990936279297
Area/2161 Carbon/845.2312622070312
Area/1682 Carbon/3743.72509765625
Area/2576 Carbon/0.0
Area/1869 Carbon/5340.08154296875
Area/2278 Carbon/380.6291809082031
Area/1245 Carbon/725.198974609375
Area/2177 Carbon/501.92523193359375
Area/2564 Carbon/316.099365234375
Area/525 Carbon/207.35247802734375
Area/2263 Carbon/686.4194946289062
Area/3412 Carbon/1167.592529296875
Area/605 Carbon/1060.1134033203125
Area/2686 Carbon/2567.515625
Area/3631 Carbon/197.15086364746094
Area/1841 Carbon/2182.7822265625
Area/3572 Carbon/840.5242309570312
Area/2947 Carbon/1788.3275146484375
Area/1603 Carbon/1525.5250244140625
Area/1211 Carbon/1643.63330078125
Area/2543 Carbon/498.1625061035156
Area/699 Carbon/737.3773193359375
Area/766 Carbon/1119.0064697265625
Area/1878 Carbon/1524.324951171875
Area/1812 Carbon/558.1253051757812
Area/3586 Carbon/1083.0052490234375
Area/2135 Carbon/2884.82958984375
Area/1730 Carbon/97.81752014160156
Area/4130 Carbon/481.90350341796875
Area/1409 Carbon/2194.4296875
Area/1460 Carbon/130.16397094726562
Area/2265 Carbon/567.5390625
Area/2126 Carbon/3058.193603515625
Area/3447 Carbon/206.2979736328125
Area/1612 Carbon/770.1173706054688
Area/3962 Carbon/456.1446533203125
Area/3826 Carbon/73.53132629394531
Area/1457 Carbon/94.0029525756836
Area/777 Carbon/1003.982421875
Area/1439 Carbon/949.605224609375
Area/1816 Carbon/240.6399688720703
Area/681 Carbon/827.6586303710938
Area/901 Carbon/187.9482879638672
Area/3604 Carbon/637.9777221679688
Area/2994 Carbon/113.48102569580078
Area/1415 Carbon/2344.432861328125
Area/1186 Carbon/70.54560089111328
Area/1664 Carbon/2166.215087890625
Area/3907 Carbon/193.88998413085938
Area/1903 Carbon/568.4091796875
Area/1020 Carbon/584.1898193359375
Area/1555 Carbon/384.59735107421875
Area/3795 Carbon/1884.5614013671875
Area/1037 Carbon/1806.296630859375
Area/2430 Carbon/776.142822265625
Area/1074 Carbon/334.7108459472656
Area/838 Carbon/588.59130859375
Area/3638 Carbon/112.0022964477539
Area/3437 Carbon/1314.64794921875
Area/2645 Carbon/202.39683532714844
Area/3756 Carbon/864.84423828125
Area/1988 Carbon/1064.7177734375
Area/2883 Carbon/548.6829833984375
Area/175 Carbon/67.89957427978516
Area/147 Carbon/679.4496459960938
Area/2689 Carbon/2154.08984375
Area/4072 Carbon/1336.4908447265625
Area/1706 Carbon/947.142333984375
Area/2695 Carbon/1185.9637451171875
Area/2496 Carbon/2942.570068359375
Area/1753 Carbon/2090.675048828125
Area/2743 Carbon/94.62733459472656
Area/3727 Carbon/135.66183471679688
Area/446 Carbon/90.58665466308594
Area/3924 Carbon/302.8016662597656
Area/3982 Carbon/1384.79052734375
Area/3652 Carbon/394.05218505859375
Area/1618 Carbon/1125.417236328125
Area/171 Carbon/87.14634704589844
Area/1456 Carbon/90.55547332763672
Area/2673 Carbon/2977.9384765625
Area/219 Carbon/972.3518676757812
Area/28 Carbon/515.6505737304688
Area/169 Carbon/114.34413146972656
Area/2694 Carbon/1492.6612548828125
Area/49 Carbon/338.5534973144531
Area/2091 Carbon/611.30322265625
Area/3431 Carbon/1420.6109619140625
Area/3743 Carbon/349.1355285644531
Area/3532 Carbon/602.6019287109375
Area/2081 Carbon/760.9190063476562
Area/1321 Carbon/2261.519287109375
Area/1383 Carbon/739.4390869140625
Area/4027 Carbon/380.75146484375
Area/4090 Carbon/152.85552978515625
Area/2159 Carbon/941.2656860351562
Area/1219 Carbon/1953.823486328125
Area/4193 Carbon/107.4107437133789
Area/3048 Carbon/1775.01123046875
Area/2889 Carbon/463.4591064453125
Area/3050 Carbon/1731.619140625
Area/3518 Carbon/1041.9395751953125
Area/98 Carbon/391.0036315917969
Area/4054 Carbon/434.0019226074219
Area/408 Carbon/594.8967895507812
Area/524 Carbon/208.33831787109375
Area/688 Carbon/987.167236328125
Area/2047 Carbon/4465.96044921875
Area/290 Carbon/473.71600341796875
Area/3016 Carbon/94.06466674804688
Area/480 Carbon/577.6962280273438
Area/2077 Carbon/1034.547607421875
Area/3456 Carbon/114.27510833740234
Area/2739 Carbon/90.6141357421875
Area/4136 Carbon/536.3773803710938
Area/3467 Carbon/257.1060791015625
Area/744 Carbon/673.0899047851562
Area/3701 Carbon/1031.993408203125
Area/4202 Carbon/174.6311798095703
Area/1593 Carbon/3989.998779296875
Area/1130 Carbon/1965.8858642578125
Area/1524 Carbon/742.1947631835938
Area/3204 Carbon/293.8966064453125
Area/288 Carbon/487.6556091308594
Area/3087 Carbon/112.73645782470703
Area/4205 Carbon/182.59393310546875
Area/189 Carbon/267.32830810546875
Area/418 Carbon/945.8787841796875
Area/1299 Carbon/1313.28271484375
Area/2629 Carbon/217.34815979003906
Area/837 Carbon/599.9750366210938
Area/3128 Carbon/1430.916748046875
Area/856 Carbon/1192.8846435546875
Area/2281 Carbon/655.0994873046875
Area/2640 Carbon/123.96041870117188
Area/512 Carbon/1151.2529296875
Area/3969 Carbon/602.8687133789062
Area/2853 Carbon/1767.2928466796875
Area/1890 Carbon/1242.67529296875
Area/900 Carbon/217.1267852783203
Area/4012 Carbon/184.43801879882812
Area/2677 Carbon/2884.75830078125
Area/1527 Carbon/1045.088134765625
Area/2245 Carbon/1069.2559814453125
Area/2532 Carbon/493.7117004394531
Area/3686 Carbon/831.5254516601562
Area/2832 Carbon/72.81024169921875
Area/1620 Carbon/1317.3336181640625
Area/2765 Carbon/2306.3671875
Area/3853 Carbon/970.6253051757812
Area/4016 Carbon/304.0972595214844
Area/3520 Carbon/1300.88525390625
Area/4068 Carbon/1273.2413330078125
Area/1453 Carbon/165.37890625
Area/1163 Carbon/429.03265380859375
Area/774 Carbon/965.6348266601562
Area/1577 Carbon/2539.931884765625
Area/3823 Carbon/24.752321243286133
Area/2080 Carbon/775.87255859375
Area/1874 Carbon/2422.388427734375
Area/1255 Carbon/576.7738647460938
Area/1546 Carbon/109.8305892944336
Area/2163 Carbon/82821.5859375
Area/767 Carbon/1125.879150390625
Area/3881 Carbon/926.0498657226562
Area/4082 Carbon/637.3441162109375
Area/3877 Carbon/648.657958984375
Area/3461 Carbon/39.60310363769531
Area/779 Carbon/1034.547607421875
Area/3301 Carbon/800.843017578125
Area/325 Carbon/658.1213989257812
Area/769 Carbon/904.4576416015625
Area/3845 Carbon/566.4594116210938
Area/93 Carbon/171.9950408935547
Area/223 Carbon/570.5802001953125
Area/607 Carbon/759.7588500976562
Area/2672 Carbon/2921.804443359375
Area/1178 Carbon/209.64385986328125
Area/1737 Carbon/539.9473266601562
Area/1822 Carbon/187.42564392089844
Area/743 Carbon/643.8484497070312
Area/1387 Carbon/1200.1331787109375
Area/1419 Carbon/1805.27197265625
Area/3240 Carbon/945.09228515625
Area/878 Carbon/892.5087280273438
Area/4272 Carbon/182.55502319335938
Area/3822 Carbon/20.724803924560547
Area/4085 Carbon/351.1033935546875
Area/1083 Carbon/243.14344787597656
Area/689 Carbon/1014.609130859375
Area/2301 Carbon/1783.4404296875
Area/1365 Carbon/79.75424194335938
Area/1213 Carbon/1789.28466796875
Area/2518 Carbon/776.1961059570312
Area/2182 Carbon/836.2817993164062
Area/538 Carbon/94.75999450683594
Area/773 Carbon/933.4209594726562
Area/661 Carbon/675.871337890625
Area/4061 Carbon/719.06640625
Area/201 Carbon/487.6556091308594
Area/586 Carbon/738.6320190429688
Area/3470 Carbon/363.2791748046875
Area/1418 Carbon/1968.856689453125
Area/1258 Carbon/519.7512817382812
Area/3381 Carbon/368.597900390625
Area/3091 Carbon/179.12098693847656
Area/2662 Carbon/875.97509765625
Area/1498 Carbon/2875.45947265625
Area/972 Carbon/681.9688110351562
Area/2810 Carbon/176.34849548339844
Area/3596 Carbon/855.5393676757812
Area/1308 Carbon/1930.5084228515625
Area/2015 Carbon/901.0167846679688
Area/3266 Carbon/158.43406677246094
Area/1201 Carbon/614.5892944335938
Area/1871 Carbon/4363.123046875
Area/2733 Carbon/152.27174377441406
Area/4019 Carbon/282.960205078125
Area/1307 Carbon/1852.0677490234375
Area/4159 Carbon/1109.91162109375
Area/3151 Carbon/1030.1632080078125
Area/1500 Carbon/2505.5341796875
Area/3117 Carbon/566.7380981445312
Area/3385 Carbon/472.4440002441406
Area/690 Carbon/1114.567626953125
Area/116 Carbon/398.81060791015625
Area/1354 Carbon/606.2103881835938
Area/572 Carbon/979.8836059570312
Area/2031 Carbon/2594.64501953125
Area/1237 Carbon/1298.4283447265625
Area/821 Carbon/87.91718292236328
Area/1367 Carbon/75.02883911132812
Area/2425 Carbon/1125.879150390625
Area/596 Carbon/848.8295288085938
Area/4183 Carbon/110.27019500732422
Area/541 Carbon/131.03152465820312
Area/1188 Carbon/97.52682495117188
Area/4221 Carbon/346.28094482421875
Area/3221 Carbon/1363.427490234375
Area/4144 Carbon/462.394287109375
Area/2722 Carbon/175.2889862060547
Area/1954 Carbon/4273.1396484375
Area/2865 Carbon/3051.175048828125
Area/4102 Carbon/115.48536682128906
Area/2962 Carbon/1796.12060546875
Area/3275 Carbon/129.28396606445312
Area/340 Carbon/230.346435546875
Area/710 Carbon/203.4214630126953
Area/3762 Carbon/1064.82958984375
Area/4040 Carbon/645.9873657226562
Area/3297 Carbon/489.01153564453125
Area/498 Carbon/718.2736206054688
Area/910 Carbon/77.63410186767578
Area/3305 Carbon/1179.01953125
Area/3618 Carbon/1766.5941162109375
Area/3709 Carbon/1716.66455078125
Area/1340 Carbon/570.3309326171875
Area/1705 Carbon/932.05224609375
Area/3715 Carbon/678.76513671875
Area/2392 Carbon/1655.1783447265625
Area/794 Carbon/496.818115234375
Area/3162 Carbon/1039.967529296875
Area/3611 Carbon/1520.0478515625
Area/2567 Carbon/578.5789794921875
Area/2792 Carbon/514.963623046875
Area/158 Carbon/188.61767578125
Area/4124 Carbon/533.9584350585938
Area/3257 Carbon/723.6250610351562
Area/1943 Carbon/3684.13671875
Area/353 Carbon/96.94258880615234
Area/4175 Carbon/490.7484130859375
Area/565 Carbon/560.0602416992188
Area/3188 Carbon/44.182044982910156
Area/1161 Carbon/426.2171630859375
Area/3985 Carbon/1251.8292236328125
Area/1024 Carbon/929.2579956054688
Area/2517 Carbon/797.9490356445312
Area/3844 Carbon/451.575439453125
Area/1851 Carbon/3694.67724609375
Area/2320 Carbon/2751.3076171875
Area/134 Carbon/407.2203369140625
Area/1811 Carbon/661.459716796875
Area/3981 Carbon/1456.7579345703125
Area/582 Carbon/1028.5018310546875
Area/618 Carbon/190.78395080566406
Area/3761 Carbon/1046.548583984375
Area/374 Carbon/360.2122497558594
Area/1575 Carbon/2223.23486328125
Area/38 Carbon/723.910400390625
Area/2487 Carbon/2788.48583984375
Area/484 Carbon/923.3424072265625
Area/2235 Carbon/3157.45654296875
Area/1579 Carbon/2811.383544921875
Area/2973 Carbon/640.1975708007812
Area/3597 Carbon/749.1524047851562
Area/808 Carbon/202.34185791015625
Area/3692 Carbon/514.0521850585938
Area/331 Carbon/1127.1982421875
Area/868 Carbon/1021.7652587890625
Area/1828 Carbon/695.5650634765625
Area/4009 Carbon/71.45736694335938
Area/3898 Carbon/893.172607421875
Area/4191 Carbon/64.25874328613281
Area/1042 Carbon/1662.096435546875
Area/1725 Carbon/192.9731903076172
Area/1918 Carbon/721.0601806640625
Area/2186 Carbon/251.93397521972656
Area/2084 Carbon/589.3670043945312
Area/2857 Carbon/2180.525146484375
Area/3514 Carbon/667.888427734375
Area/40 Carbon/504.0502624511719
Area/174 Carbon/66.9809799194336
Area/441 Carbon/135.74990844726562
Area/877 Carbon/929.9268188476562
Area/1006 Carbon/101.82315063476562
Area/2859 Carbon/2330.384765625
Area/663 Carbon/1097.6334228515625
Area/3018 Carbon/124.14419555664062
Area/2116 Carbon/1443.97021484375
Area/539 Carbon/99.93318939208984
Area/466 Carbon/436.335693359375
Area/3294 Carbon/452.8638000488281
Area/1750 Carbon/2049.426513671875
Area/1798 Carbon/1191.392578125
Area/1609 Carbon/899.5526733398438
Area/2979 Carbon/570.8452758789062
Area/0 Carbon/217.7441864013672
Area/2065 Carbon/1143.0599365234375
Area/199 Carbon/547.841552734375
Area/2389 Carbon/1190.1485595703125
Area/2434 Carbon/502.779296875
Area/2554 Carbon/305.0274963378906
Area/1720 Carbon/658.3948364257812
Area/2719 Carbon/202.46597290039062
Area/3738 Carbon/176.23033142089844
Area/3042 Carbon/1795.5533447265625
Area/4031 Carbon/628.1622314453125
Area/2113 Carbon/1339.4569091796875
Area/2181 Carbon/754.9475708007812
Area/1172 Carbon/449.9898681640625
Area/4203 Carbon/170.51821899414062
Area/855 Carbon/1233.010986328125
Area/2911 Carbon/345.23858642578125
Area/363 Carbon/141.36532592773438
Area/2336 Carbon/985.76513671875
Area/458 Carbon/104.0265121459961
Area/3632 Carbon/187.28265380859375
Area/885 Carbon/463.4765625
Area/3027 Carbon/896.3087768554688
Area/3040 Carbon/1782.7474365234375
Area/2481 Carbon/1163.4324951171875
Area/3494 Carbon/1180.300537109375
Area/3805 Carbon/860.1740112304688
Area/1140 Carbon/1585.48486328125
Area/2023 Carbon/1474.68115234375
Area/820 Carbon/84.27117919921875
Area/2872 Carbon/2009.3773193359375
Area/845 Carbon/1564.762451171875
Area/250 Carbon/147.95701599121094
Area/1339 Carbon/606.9716186523438
Area/4269 Carbon/351.1087646484375
Area/3870 Carbon/484.5970458984375
Area/3588 Carbon/909.68310546875
Area/1259 Carbon/545.931640625
Area/248 Carbon/234.4124755859375
Area/2915 Carbon/102.53565216064453
Area/983 Carbon/290.0633544921875
Area/2773 Carbon/3643.258056640625
Area/2619 Carbon/441.4591979980469
Area/2642 Carbon/174.30343627929688
Area/2345 Carbon/519.8543090820312
Area/2170 Carbon/825.099609375
Area/3784 Carbon/598.3782348632812
Area/2583 Carbon/3103.017333984375
Area/2643 Carbon/181.85328674316406
Area/3364 Carbon/109.28507232666016
Area/571 Carbon/660.8649291992188
Area/196 Carbon/686.4700317382812
Area/1633 Carbon/219.31044006347656
Area/3700 Carbon/958.4221801757812
Area/75 Carbon/119.36651611328125
Area/2463 Carbon/405.321044921875
Area/1832 Carbon/686.671142578125
Area/243 Carbon/720.6268920898438
Area/3499 Carbon/927.2994995117188
Area/2682 Carbon/3951.771728515625
Area/255 Carbon/145.86514282226562
Area/405 Carbon/602.8898315429688
Area/3674 Carbon/1206.76416015625
Area/477 Carbon/473.79742431640625
Area/1714 Carbon/1246.8760986328125
Area/2840 Carbon/365.3267822265625
Area/1776 Carbon/5802.85107421875
Area/3219 Carbon/1416.8211669921875
Area/1928 Carbon/1450.11328125
Area/2538 Carbon/330.90167236328125
Area/2760 Carbon/1873.835693359375
Area/4076 Carbon/1397.97509765625
Area/1668 Carbon/2654.4658203125
Area/2454 Carbon/695.53759765625
Area/1670 Carbon/3058.193603515625
Area/933 Carbon/890.655517578125
Area/2453 Carbon/614.5918579101562
Area/2516 Carbon/899.308837890625
Area/647 Carbon/440.76513671875
Area/1182 Carbon/121.66040802001953
Area/1370 Carbon/111.38630676269531
Area/1086 Carbon/203.61447143554688
Area/876 Carbon/980.8119506835938
Area/1129 Carbon/1964.255615234375
Area/217 Carbon/1176.63671875
Area/4081 Carbon/741.21533203125
Area/2332 Carbon/1422.33642578125
Area/370 Carbon/177.2847137451172
Area/1293 Carbon/737.6547241210938
Area/1078 Carbon/358.4602966308594
Area/3493 Carbon/1238.5462646484375
Area/2019 Carbon/1374.4727783203125
Area/4248 Carbon/844.0183715820312
Area/3015 Carbon/85.29545593261719
Area/2989 Carbon/303.0533142089844
Area/516 Carbon/869.8056030273438
Area/3066 Carbon/674.6129150390625
Area/381 Carbon/450.64892578125
Area/1285 Carbon/277.3506774902344
Area/658 Carbon/491.62652587890625
Area/859 Carbon/1120.543701171875
Area/3058 Carbon/1081.96142578125
Area/1614 Carbon/761.44873046875
Area/2939 Carbon/1264.8248291015625
Area/4141 Carbon/529.3307495117188
Area/4030 Carbon/557.7623291015625
Area/1223 Carbon/2016.650146484375
Area/1854 Carbon/4099.6005859375
Area/546 Carbon/79.20291900634766
Area/1658 Carbon/1826.2764892578125
Area/2461 Carbon/273.8479919433594
Area/2652 Carbon/148.18133544921875
Area/3750 Carbon/481.421142578125
Area/461 Carbon/188.6266326904297
Area/2009 Carbon/839.58984375
Area/1978 Carbon/1132.5064697265625
Area/2203 Carbon/976.0989379882812
Area/2043 Carbon/4132.8095703125
Area/4004 Carbon/22.842918395996094
Area/2143 Carbon/3591.839599609375
Area/2449 Carbon/478.39556884765625
Area/3195 Carbon/140.00784301757812
Area/1242 Carbon/898.7340087890625
Area/476 Carbon/502.6021728515625
Area/1968 Carbon/2061.487548828125
Area/3792 Carbon/1057.2769775390625
Area/2121 Carbon/2406.51123046875
Area/1346 Carbon/795.9945068359375
Area/1801 Carbon/1406.275146484375
Area/2367 Carbon/106.4563217163086
Area/3922 Carbon/231.66795349121094
Area/3392 Carbon/799.1306762695312
Area/552 Carbon/179.03358459472656
Area/2986 Carbon/386.4926452636719
Area/3130 Carbon/1439.241455078125
Area/1352 Carbon/695.2169189453125
Area/948 Carbon/1555.272705078125
Area/423 Carbon/1120.028564453125
Area/1309 Carbon/1944.942138671875
Area/1859 Carbon/4967.294921875
Area/1356 Carbon/494.90020751953125
Area/1977 Carbon/1154.56396484375
Area/1031 Carbon/2106.150146484375
Area/1606 Carbon/1083.8311767578125
Area/1364 Carbon/136.2112579345703
Area/2592 Carbon/2923.393798828125
Area/1290 Carbon/473.6115417480469
Area/3747 Carbon/372.05511474609375
Area/72 Carbon/107.29306030273438
Area/450 Carbon/120.02054595947266
Area/3890 Carbon/1649.42724609375
Area/2189 Carbon/659.6006469726562
Area/911 Carbon/82.667724609375
Area/2750 Carbon/528.4003295898438
Area/2129 Carbon/3346.010498046875
Area/4170 Carbon/1226.55419921875
Area/3019 Carbon/138.9988555908203
Area/3124 Carbon/1355.06201171875
Area/3247 Carbon/815.6940307617188
Area/1254 Carbon/532.5964965820312
Area/2556 Carbon/260.4642333984375
Area/3116 Carbon/475.9133605957031
Area/3500 Carbon/982.3750610351562
Area/1118 Carbon/1540.302734375
Area/2595 Carbon/2518.981689453125
Area/2580 Carbon/3084.241455078125
Area/2780 Carbon/2071.089599609375
Area/269 Carbon/126.29483795166016
Area/3446 Carbon/224.73336791992188
Area/2646 Carbon/176.02627563476562
Area/2083 Carbon/645.33349609375
Area/99 Carbon/528.453857421875
Area/2721 Carbon/173.1946258544922
Area/1710 Carbon/1342.8895263671875
Area/2804 Carbon/513.0681762695312
Area/3241 Carbon/919.1282958984375
Area/206 Carbon/372.5047607421875
Area/323 Carbon/603.6068725585938
Area/2874 Carbon/1576.7247314453125
Area/3789 Carbon/806.6414184570312
Area/1029 Carbon/2011.612548828125
Area/3387 Carbon/488.6050720214844
Area/1403 Carbon/2233.682373046875
Area/3170 Carbon/354.17156982421875
Area/831 Carbon/500.8841857910156
Area/580 Carbon/1115.7266845703125
Area/80 Carbon/94.1881103515625
Area/2938 Carbon/1163.4154052734375
Area/3175 Carbon/146.27938842773438
Area/705 Carbon/342.0567626953125
Area/1018 Carbon/528.6763305664062
Area/1761 Carbon/3636.83056640625
Area/1867 Carbon/5802.85107421875
Area/326 Carbon/689.9712524414062
Area/628 Carbon/123.4819564819336
Area/2358 Carbon/505.48687744140625
Area/392 Carbon/712.30224609375
Area/4181 Carbon/156.64248657226562
Area/251 Carbon/138.88458251953125
Area/995 Carbon/185.75350952148438
Area/1755 Carbon/2279.185302734375
Area/3634 Carbon/139.80291748046875
Area/603 Carbon/1125.8916015625
Area/2396 Carbon/2594.23291015625
Area/1993 Carbon/558.0194091796875
Area/2362 Carbon/592.0685424804688
Area/1054 Carbon/1156.8218994140625
Area/2252 Carbon/701.2826538085938
Area/2785 Carbon/1429.3896484375
Area/3685 Carbon/902.4229736328125
Area/1587 Carbon/3389.907958984375
Area/1957 Carbon/5751.4326171875
Area/2921 Carbon/84.7387466430664
Area/2510 Carbon/2005.064453125
Area/1349 Carbon/841.4411010742188
Area/1894 Carbon/1328.3575439453125
Area/1378 Carbon/353.7435302734375
Area/1197 Carbon/332.8678894042969
Area/1937 Carbon/2185.31640625
Area/2285 Carbon/600.420654296875
Area/59 Carbon/615.9177856445312
Area/2499 Carbon/2801.67724609375
Area/732 Carbon/103.8692626953125
Area/1885 Carbon/1092.8931884765625
Area/3642 Carbon/32.076507568359375
Area/4116 Carbon/257.3673095703125
Area/2965 Carbon/1393.0850830078125
Area/3695 Carbon/645.0232543945312
Area/4041 Carbon/633.794677734375
Area/2078 Carbon/995.0360717773438
Area/4047 Carbon/575.5076904296875
Area/2890 Carbon/441.823974609375
Area/2985 Carbon/426.3927917480469
Area/1773 Carbon/5391.5
Area/3948 Carbon/813.8161010742188
Area/728 Carbon/81.13663482666016
Area/4187 Carbon/29.300085067749023
Area/3483 Carbon/814.4645385742188
Area/3633 Carbon/165.3868408203125
Area/3713 Carbon/895.4598999023438
Area/3873 Carbon/439.315185546875
Area/506 Carbon/875.902587890625
Area/2322 Carbon/2868.19677734375
Area/3053 Carbon/1517.13427734375
Area/3653 Carbon/433.47491455078125
Area/1786 Carbon/1687.60107421875
Area/1205 Carbon/977.4044189453125
Area/3011 Carbon/102.02594757080078
Area/4142 Carbon/505.5772399902344
Area/1012 Carbon/300.6628112792969
Area/3746 Carbon/355.39678955078125
Area/2766 Carbon/2306.3671875
Area/2131 Carbon/3521.13818359375
Area/3581 Carbon/1176.63671875
Area/4243 Carbon/513.4491577148438
Area/3421 Carbon/751.4602661132812
Area/1914 Carbon/383.83416748046875
Area/3980 Carbon/1623.0965576171875
Area/1286 Carbon/310.30224609375
Area/3601 Carbon/549.5535888671875
Area/35 Carbon/1106.2376708984375
Area/3020 Carbon/173.75926208496094
Area/1298 Carbon/1156.9471435546875
Area/2940 Carbon/1342.9979248046875
Area/1149 Carbon/927.4658813476562
Area/966 Carbon/979.2763061523438
Area/3991 Carbon/681.7847290039062
Area/3267 Carbon/141.7883758544922
Area/4028 Carbon/422.8374328613281
Area/1997 Carbon/397.0458068847656
Area/2150 Carbon/1837.8460693359375
Area/2210 Carbon/1778.068359375
Area/3472 Carbon/429.492431640625
Area/3100 Carbon/95.31439208984375
Area/2313 Carbon/2739.21240234375
Area/1505 Carbon/2789.43310546875
Area/3435 Carbon/1767.76904296875
Area/1379 Carbon/389.7651672363281
Area/3057 Carbon/1271.9432373046875
Area/2789 Carbon/654.1263427734375
Area/2365 Carbon/987.1890258789062
Area/3628 Carbon/430.7328186035156
Area/287 Carbon/520.0228881835938
Area/4109 Carbon/256.36578369140625
Area/3859 Carbon/927.2994995117188
Area/2455 Carbon/886.1157836914062
Area/2664 Carbon/1033.580322265625
Area/941 Carbon/1992.063720703125
Area/3171 Carbon/340.95635986328125
Area/3073 Carbon/590.1800537109375
Area/1488 Carbon/2129.61474609375
Area/429 Carbon/347.0825500488281
Area/1842 Carbon/2184.77734375
Area/575 Carbon/958.5086059570312
Area/4053 Carbon/464.4144287109375
Area/2146 Carbon/3122.095947265625
Area/2895 Carbon/460.88543701171875
Area/364 Carbon/99.58370208740234
Area/761 Carbon/1361.2923583984375
Area/4206 Carbon/199.33677673339844
Area/2409 Carbon/2897.00390625
Area/567 Carbon/508.0000305175781
Area/3549 Carbon/22.156024932861328
Area/3005 Carbon/58.57920837402344
Area/2064 Carbon/1239.56689453125
Area/625 Carbon/186.21231079101562
Area/3474 Carbon/393.6370849609375
Area/2933 Carbon/546.771240234375
Area/2055 Carbon/3172.6328125
Area/1366 Carbon/77.69697570800781
Area/2738 Carbon/128.71688842773438
Area/14 Carbon/759.1422119140625
Area/2049 Carbon/4928.73046875
